"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1018.4","...","1020.6","2018-02-01 22:04","1015.9","2018-02-01 14:31","12.0","14.3","2018-02-01 14:51","10.3","2018-02-01 06:44","...","94","82","2018-02-01 15:09","5.3","42","17.7","49","2018-02-01 04:12","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1020.4","...","1022.3","2018-02-02 22:11","1018.2","2018-02-02 01:52","13.3","15.6","2018-02-02 12:21","11.6","2018-02-02 23:56","...","93","82","2018-02-02 12:46","5.1","47","15.8","34","2018-02-02 15:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1021.7","...","1023.5","2018-02-03 22:41","1019.7","2018-02-03 15:06","10.6","11.9","2018-02-03 13:01","9.1","2018-02-03 22:11","...","87","82","2018-02-03 06:01","6.2","44","16.1","47","2018-02-03 19:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1022.1","...","1023.7","2018-02-04 23:11","1020.6","2018-02-04 14:13","9.9","10.9","2018-02-04 11:51","9.0","2018-02-04 01:37","...","86","81","2018-02-04 15:49","6.2","45","15.8","66","2018-02-04 19:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1022.8","...","1025.0","2018-02-05 08:35","1020.9","2018-02-05 15:24","9.0","10.5","2018-02-05 14:21","7.9","2018-02-05 06:33","...","86","70","2018-02-05 23:18","6.9","44","19.0","34","2018-02-05 11:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1019.9","...","1023.1","2018-02-06 01:01","1017.5","2018-02-06 15:32","11.1","14.2","2018-02-06 14:41","9.1","2018-02-06 02:12","...","X","49","2018-02-06 14:45","5.4","48","13.4","54","2018-02-06 08:57","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1017.8","...","1019.7","2018-02-07 09:54","1015.9","2018-02-07 03:59","11.8","13.0","2018-02-07 12:31","10.3","2018-02-07 04:26","...","X","66","2018-02-07 00:31","2.2","28","8.1","75","2018-02-07 00:21","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1015.9","...","1019.4","2018-02-08 00:21","1013.4","2018-02-08 14:23","13.4","16.6","2018-02-08 13:51","11.0","2018-02-08 07:15","...","X","75","2018-02-08 14:05","2.9","44","8.5","48","2018-02-08 11:36","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1014.4","...","1016.3","2018-02-09 09:13","1012.5","2018-02-09 17:11","15.2","18.5","2018-02-09 12:11","13.5","2018-02-09 01:11","...","X","91","2018-02-09 12:11","2.3","21","9.4","32","2018-02-09 15:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1015.4","...","1018.1","2018-02-10 23:04","1013.0","2018-02-10 15:23","15.5","17.0","2018-02-10 13:21","13.3","2018-02-10 23:53","...","X","99","2018-02-10 23:53","3.9","40","15.0","48","2018-02-10 23:43","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1019.8","...","1023.2","2018-02-11 23:37","1017.8","2018-02-11 00:41","13.5","17.0","2018-02-11 13:41","12.0","2018-02-11 07:33","...","X","70","2018-02-11 13:51","5.6","43","15.4","43","2018-02-11 05:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1022.9","...","1025.0","2018-02-12 09:11","1020.9","2018-02-12 15:12","13.8","18.3","2018-02-12 12:13","11.9","2018-02-12 01:11","...","X","50","2018-02-12 12:21","3.8","40","13.4","14","2018-02-12 14:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1021.4","...","1023.5","2018-02-13 09:14","1018.7","2018-02-13 14:31","15.1","19.9","2018-02-13 14:31","10.9","2018-02-13 06:41","...","X","51","2018-02-13 10:53","1.8","4","6.0","353","2018-02-13 16:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1017.8","...","1020.7","2018-02-14 00:51","1014.6","2018-02-14 16:51","16.8","22.4","2018-02-14 12:32","13.2","2018-02-14 07:31","...","X","50","2018-02-14 16:14","1.5","45","5.4","288","2018-02-14 12:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1014.5","...","1016.8","2018-02-15 00:01","1011.9","2018-02-15 15:04","20.7","28.2","2018-02-15 10:42","14.7","2018-02-15 02:01","...","X","39","2018-02-15 10:42","1.5","1","8.6","126","2018-02-15 09:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1013.1","...","1014.4","2018-02-16 09:13","1011.3","2018-02-16 14:23","19.2","23.5","2018-02-16 11:31","16.2","2018-02-16 06:32","...","X","71","2018-02-16 11:56","2.5","22","9.2","46","2018-02-16 23:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1014.7","...","1017.2","2018-02-17 23:33","1012.7","2018-02-17 03:33","17.8","19.7","2018-02-17 15:02","16.1","2018-02-17 23:51","...","X","83","2018-02-17 12:55","4.0","34","13.2","41","2018-02-17 12:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1016.1","...","1018.5","2018-02-18 07:22","1013.5","2018-02-18 15:11","18.7","22.7","2018-02-18 10:37","15.8","2018-02-18 06:51","...","X","77","2018-02-18 10:38","1.9","35","7.1","5","2018-02-18 10:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1014.4","...","1017.5","2018-02-19 09:11","1011.2","2018-02-19 14:32","21.3","30.4","2018-02-19 14:41","16.4","2018-02-19 05:41","...","X","34","2018-02-19 14:52","0.9","5","9.4","290","2018-02-19 15:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
