"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1022.0","...","1024.0","2016-01-01 09:06","1020.2","2016-01-01 13:55","19.8","23.9","2016-01-01 13:41","15.8","2016-01-01 07:12","...","78","62","2016-01-01 11:26","3.0","38","10.8","47","2016-01-01 17:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1019.8","...","1022.2","2016-01-02 00:01","1017.4","2016-01-02 16:25","21.0","23.3","2016-01-02 13:01","20.0","2016-01-02 03:11","...","86","73","2016-01-02 10:42","2.6","38","8.4","46","2016-01-02 08:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1017.6","...","1019.9","2016-01-03 00:01","1015.5","2016-01-03 14:41","21.2","23.1","2016-01-03 09:53","19.9","2016-01-03 07:02","...","95","81","2016-01-03 09:53","1.7","45","6.2","37","2016-01-03 09:53","26.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1016.4","...","1018.6","2016-01-04 09:01","1014.9","2016-01-04 14:43","22.4","24.8","2016-01-04 15:51","20.9","2016-01-04 03:21","...","94","83","2016-01-04 15:51","1.5","35","6.3","10","2016-01-04 12:17","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1014.7","...","1016.1","2016-01-05 09:45","1013.2","2016-01-05 15:31","22.0","23.8","2016-01-05 12:21","20.8","2016-01-05 03:16","...","95","85","2016-01-05 23:52","2.1","33","6.1","1","2016-01-05 12:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1015.8","...","1018.1","2016-01-06 10:52","1012.6","2016-01-06 03:01","20.8","24.2","2016-01-06 12:21","19.2","2016-01-06 22:13","...","88","76","2016-01-06 12:21","4.0","41","14.1","2","2016-01-06 07:06","20.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1017.9","...","1020.0","2016-01-07 08:54","1016.5","2016-01-07 13:31","20.0","23.4","2016-01-07 12:23","18.8","2016-01-07 03:24","...","78","68","2016-01-07 12:07","4.1","47","14.1","66","2016-01-07 15:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1017.5","...","1019.6","2016-01-08 08:35","1015.1","2016-01-08 16:15","19.0","21.6","2016-01-08 13:33","17.8","2016-01-08 22:01","...","82","70","2016-01-08 15:16","3.8","41","12.5","31","2016-01-08 13:30","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1018.1","...","1020.3","2016-01-09 09:23","1016.2","2016-01-09 13:20","18.8","22.7","2016-01-09 12:31","16.4","2016-01-09 06:53","...","78","62","2016-01-09 12:24","3.5","43","11.3","54","2016-01-09 09:13","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1016.0","...","1018.7","2016-01-10 09:03","1013.3","2016-01-10 14:11","19.8","23.2","2016-01-10 11:45","16.3","2016-01-10 03:11","...","88","76","2016-01-10 11:45","3.1","35","9.9","30","2016-01-10 16:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1014.2","...","1016.8","2016-01-11 21:52","1012.0","2016-01-11 03:25","18.9","20.6","2016-01-11 04:07","17.6","2016-01-11 16:31","...","93","88","2016-01-11 19:11","3.2","39","11.3","40","2016-01-11 15:51","24.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1016.1","...","1018.6","2016-01-12 22:40","1014.0","2016-01-12 13:27","18.8","21.6","2016-01-12 12:34","17.2","2016-01-12 23:54","...","81","69","2016-01-12 12:52","4.9","39","15.6","48","2016-01-12 05:34","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1017.7","...","1019.0","2016-01-13 09:33","1015.6","2016-01-13 14:54","16.8","18.5","2016-01-13 11:31","15.4","2016-01-13 22:32","...","82","75","2016-01-13 11:31","4.1","43","13.1","54","2016-01-13 11:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1016.9","...","1019.9","2016-01-14 09:16","1014.5","2016-01-14 15:26","17.1","21.4","2016-01-14 12:33","14.6","2016-01-14 06:21","...","78","62","2016-01-14 12:31","3.4","44","11.9","42","2016-01-14 09:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1014.0","...","1015.5","2016-01-15 01:11","1012.4","2016-01-15 14:28","17.4","18.9","2016-01-15 14:13","16.0","2016-01-15 00:27","...","89","83","2016-01-15 09:21","2.5","41","9.2","54","2016-01-15 06:16","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1012.2","...","1014.8","2016-01-16 09:31","1009.8","2016-01-16 23:34","19.6","23.1","2016-01-16 12:45","16.7","2016-01-16 04:45","...","87","72","2016-01-16 13:01","2.8","34","10.4","50","2016-01-16 10:59","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
