"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1007.0","...","1008.0","2012-09-01 00:01","1005.8","2012-09-01 15:01","28.0","30.7","2012-09-01 12:03","26.0","2012-09-01 05:16","...","97","78","2012-09-01 14:28","0.2","151","3.5","308","2012-09-01 11:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1006.7","...","1008.1","2012-09-02 08:33","1004.6","2012-09-02 15:31","28.0","31.7","2012-09-02 10:16","25.5","2012-09-02 04:01","...","92","72","2012-09-02 10:16","0.4","155","2.6","127","2012-09-02 18:25","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1007.2","...","1009.2","2012-09-03 21:31","1005.7","2012-09-03 02:31","28.2","31.3","2012-09-03 11:17","26.1","2012-09-03 05:44","...","95","73","2012-09-03 11:01","0.6","146","3.8","296","2012-09-03 11:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1008.9","...","1010.9","2012-09-04 22:31","1007.6","2012-09-04 14:31","28.9","32.2","2012-09-04 13:08","25.6","2012-09-04 04:46","...","90","62","2012-09-04 11:22","0.6","3","4.5","343","2012-09-04 13:25","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1010.2","...","1011.1","2012-09-05 22:46","1009.3","2012-09-05 14:41","29.5","32.3","2012-09-05 12:23","26.3","2012-09-05 05:31","...","91","68","2012-09-05 12:48","0.2","10","4.0","332","2012-09-05 11:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1010.9","...","1012.5","2012-09-06 08:01","1009.8","2012-09-06 14:46","29.7","32.1","2012-09-06 15:31","27.4","2012-09-06 05:31","...","94","71","2012-09-06 14:01","0.0","0","1.6","339","2012-09-06 17:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1010.9","...","1012.2","2012-09-07 09:31","1009.3","2012-09-07 14:31","29.4","32.6","2012-09-07 15:16","27.6","2012-09-07 22:01","...","95","67","2012-09-07 15:21","0.0","310","2.6","188","2012-09-07 19:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1009.8","...","1011.7","2012-09-08 00:01","1007.9","2012-09-08 14:53","29.2","32.2","2012-09-08 10:01","26.7","2012-09-08 02:46","...","96","77","2012-09-08 14:01","0.0","276","1.5","285","2012-09-08 10:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1008.4","...","1010.3","2012-09-09 08:03","1006.4","2012-09-09 15:16","29.2","32.4","2012-09-09 10:47","26.9","2012-09-09 04:46","...","94","69","2012-09-09 10:47","0.2","47","1.9","159","2012-09-09 07:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1008.1","...","1009.9","2012-09-10 09:01","1006.1","2012-09-10 15:46","29.5","32.5","2012-09-10 15:16","27.5","2012-09-10 01:31","...","94","60","2012-09-10 14:46","0.1","139","3.4","276","2012-09-10 09:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
