"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1000.5","...","1001.8","2017-09-01 08:34","999.2","2017-09-01 13:24","28.8","30.5","2017-09-01 12:01","27.7","2017-09-01 05:41","...","80","73","2017-09-01 00:03","1.1","51","6.4","189","2017-09-01 14:37","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1002.3","...","1005.3","2017-09-02 22:31","999.8","2017-09-02 03:31","28.0","32.5","2017-09-02 11:47","25.8","2017-09-02 17:55","...","83","63","2017-09-02 11:31","1.9","175","7.9","175","2017-09-02 15:55","6.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1006.0","...","1008.7","2017-09-03 21:53","1003.7","2017-09-03 02:01","28.7","33.7","2017-09-03 11:53","26.0","2017-09-03 03:27","...","82","55","2017-09-03 11:53","1.1","11","9.2","116","2017-09-03 18:10","20.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1007.6","...","1009.4","2017-09-04 22:01","1005.8","2017-09-04 16:31","29.2","32.3","2017-09-04 10:51","26.3","2017-09-04 05:41","...","81","65","2017-09-04 10:51","1.5","8","6.5","303","2017-09-04 12:15","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1006.6","...","1008.7","2017-09-05 00:01","1004.5","2017-09-05 16:41","29.5","32.2","2017-09-05 13:02","27.0","2017-09-05 05:41","...","81","63","2017-09-05 13:02","1.8","20","7.4","4","2017-09-05 16:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1004.5","...","1006.7","2017-09-06 21:12","1002.7","2017-09-06 13:01","29.7","32.1","2017-09-06 14:05","28.3","2017-09-06 02:41","...","83","69","2017-09-06 13:31","2.1","293","7.9","304","2017-09-06 14:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1006.5","...","1008.7","2017-09-07 22:11","1004.5","2017-09-07 15:56","29.9","33.7","2017-09-07 12:54","27.9","2017-09-07 03:52","...","78","60","2017-09-07 12:54","2.1","198","10.0","232","2017-09-07 17:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1008.0","...","1010.2","2017-09-08 09:26","1006.4","2017-09-08 17:11","29.1","32.1","2017-09-08 10:22","27.4","2017-09-08 05:40","...","82","67","2017-09-08 10:22","2.0","291","7.8","267","2017-09-08 10:35","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1007.9","...","1009.4","2017-09-09 09:27","1006.4","2017-09-09 16:03","29.5","31.5","2017-09-09 14:42","28.1","2017-09-09 02:24","...","76","60","2017-09-09 14:21","1.4","290","7.0","318","2017-09-09 11:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1008.6","...","1009.6","2017-09-10 08:25","1007.7","2017-09-10 14:54","29.5","32.1","2017-09-10 10:04","27.9","2017-09-10 05:51","...","77","64","2017-09-10 15:12","1.2","293","7.5","315","2017-09-10 12:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
