"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1010.5","...","1012.1","2018-10-01 21:21","1009.0","2018-10-01 14:11","25.4","31.2","2018-10-01 12:13","21.7","2018-10-01 03:09","...","65","30","2018-10-01 12:11","2.3","36","11.8","37","2018-10-01 16:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1011.9","...","1013.8","2018-10-02 08:42","1010.3","2018-10-02 14:51","24.5","29.2","2018-10-02 12:03","21.5","2018-10-02 03:21","...","61","41","2018-10-02 12:01","3.8","39","14.8","41","2018-10-02 15:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1011.0","...","1013.1","2018-10-03 08:14","1008.7","2018-10-03 14:27","24.7","29.1","2018-10-03 12:21","21.6","2018-10-03 02:42","...","62","37","2018-10-03 10:01","4.9","48","16.6","23","2018-10-03 14:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1008.8","...","1011.5","2018-10-04 08:37","1006.9","2018-10-04 16:39","23.7","26.2","2018-10-04 11:02","22.3","2018-10-04 18:51","...","73","62","2018-10-04 09:37","5.6","37","16.4","36","2018-10-04 09:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1007.7","...","1010.3","2018-10-05 22:31","1005.9","2018-10-05 03:01","25.1","28.2","2018-10-05 15:01","21.5","2018-10-05 05:41","...","67","51","2018-10-05 11:31","2.4","20","9.7","45","2018-10-05 00:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1010.9","...","1012.4","2018-10-06 22:21","1009.4","2018-10-06 01:11","26.1","30.0","2018-10-06 12:01","23.0","2018-10-06 05:31","...","74","57","2018-10-06 10:15","1.8","29","10.1","14","2018-10-06 14:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1011.9","...","1013.8","2018-10-07 08:23","1010.0","2018-10-07 14:04","25.0","28.3","2018-10-07 13:11","22.7","2018-10-07 06:01","...","79","66","2018-10-07 12:42","3.6","40","11.9","30","2018-10-07 14:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1011.3","...","1013.4","2018-10-08 08:37","1009.1","2018-10-08 15:41","25.4","29.4","2018-10-08 13:21","22.9","2018-10-08 05:37","...","85","72","2018-10-08 10:13","3.3","39","10.7","22","2018-10-08 15:57","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1010.8","...","1012.2","2018-10-09 08:32","1008.7","2018-10-09 14:16","25.7","28.8","2018-10-09 11:51","23.6","2018-10-09 03:51","...","87","73","2018-10-09 10:43","2.2","25","10.0","360","2018-10-09 14:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1011.4","...","1013.7","2018-10-10 23:24","1008.9","2018-10-10 14:31","25.7","29.6","2018-10-10 14:11","23.6","2018-10-10 23:55","...","81","61","2018-10-10 11:41","3.2","43","11.1","35","2018-10-10 15:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1013.8","...","1015.4","2018-10-11 21:44","1012.2","2018-10-11 13:48","23.1","25.2","2018-10-11 11:53","21.8","2018-10-11 22:01","...","81","70","2018-10-11 12:17","5.7","44","16.8","53","2018-10-11 15:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1015.5","...","1017.1","2018-10-12 10:01","1014.3","2018-10-12 03:11","21.4","24.0","2018-10-12 13:13","19.8","2018-10-12 23:21","...","85","76","2018-10-12 13:21","4.4","43","11.3","52","2018-10-12 08:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1014.6","...","1016.6","2018-10-13 09:15","1012.7","2018-10-13 14:14","22.9","28.0","2018-10-13 14:21","19.2","2018-10-13 04:41","...","86","66","2018-10-13 14:21","2.4","40","8.1","40","2018-10-13 01:13","3.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1012.8","...","1014.6","2018-10-14 08:11","1011.5","2018-10-14 14:12","25.5","29.3","2018-10-14 13:01","21.8","2018-10-14 05:01","...","82","62","2018-10-14 15:24","1.5","42","6.4","360","2018-10-14 13:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1011.9","...","1013.5","2018-10-15 07:35","1009.9","2018-10-15 15:01","25.0","28.1","2018-10-15 11:24","23.4","2018-10-15 03:55","...","89","77","2018-10-15 11:24","3.1","40","10.5","1","2018-10-15 12:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1010.8","...","1012.4","2018-10-16 09:21","1008.7","2018-10-16 14:01","25.2","28.6","2018-10-16 11:56","23.0","2018-10-17 00:00","...","88","74","2018-10-16 11:56","2.6","31","10.2","30","2018-10-16 14:15","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1010.3","...","1011.8","2018-10-17 20:32","1008.9","2018-10-17 12:22","22.9","25.1","2018-10-17 11:31","21.7","2018-10-17 22:52","...","86","76","2018-10-17 11:33","4.4","42","13.6","37","2018-10-17 11:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1011.9","...","1013.5","2018-10-18 21:45","1010.3","2018-10-18 14:56","24.1","27.8","2018-10-18 12:41","21.4","2018-10-18 01:58","...","75","61","2018-10-18 16:25","3.5","42","11.9","23","2018-10-18 12:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1015.1","...","1017.1","2018-10-19 22:31","1012.5","2018-10-19 03:01","23.2","26.9","2018-10-19 13:11","20.6","2018-10-19 23:26","...","77","66","2018-10-19 14:31","2.9","38","11.7","29","2018-10-19 15:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
