"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1011.1","...","1012.7","2017-05-01 08:41","1009.7","2017-05-01 16:06","24.8","29.3","2017-05-01 12:31","19.9","2017-05-01 05:11","...","63","40","2017-05-01 09:04","1.2","332","5.9","327","2017-05-01 13:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1010.3","...","1011.9","2017-05-02 08:25","1009.1","2017-05-02 15:51","25.2","29.0","2017-05-02 10:11","23.2","2017-05-02 03:02","...","84","56","2017-05-02 10:25","1.5","300","7.7","299","2017-05-02 12:39","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1010.1","...","1011.9","2017-05-03 07:24","1008.6","2017-05-03 14:51","26.1","29.9","2017-05-03 11:31","24.3","2017-05-03 01:52","...","90","68","2017-05-03 11:26","1.6","22","7.8","10","2017-05-03 16:02","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1009.9","...","1011.2","2017-05-04 22:01","1008.6","2017-05-04 12:44","26.7","29.8","2017-05-04 12:02","24.0","2017-05-04 05:24","...","90","75","2017-05-04 13:51","2.0","294","8.4","309","2017-05-04 12:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1011.4","...","1013.8","2017-05-05 22:11","1009.4","2017-05-05 02:01","27.2","29.8","2017-05-05 14:23","24.7","2017-05-05 05:42","...","88","75","2017-05-05 16:52","1.7","45","6.7","314","2017-05-05 12:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1012.7","...","1014.7","2017-05-06 10:17","1011.1","2017-05-06 15:24","26.0","29.5","2017-05-06 11:33","22.9","2017-05-06 23:45","...","91","75","2017-05-06 12:31","2.6","23","11.1","22","2017-05-06 16:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1011.9","...","1013.5","2017-05-07 09:06","1009.3","2017-05-07 16:21","25.1","28.3","2017-05-07 13:42","22.2","2017-05-07 03:02","...","87","76","2017-05-07 13:11","3.2","23","10.7","15","2017-05-07 13:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1009.5","...","1012.1","2017-05-08 00:05","1006.9","2017-05-08 15:33","26.4","29.0","2017-05-08 13:12","23.9","2017-05-08 04:33","...","90","77","2017-05-08 12:38","2.0","299","7.6","287","2017-05-08 13:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1009.4","...","1011.1","2017-05-09 22:07","1007.5","2017-05-09 03:12","26.9","29.0","2017-05-09 13:45","24.2","2017-05-09 07:41","...","89","77","2017-05-09 17:42","2.1","295","7.4","276","2017-05-09 07:04","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1011.5","...","1013.2","2017-05-10 21:28","1009.7","2017-05-10 01:41","27.3","31.0","2017-05-10 10:18","24.1","2017-05-10 04:52","...","87","65","2017-05-10 10:12","1.7","20","7.1","28","2017-05-10 11:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1011.6","...","1013.1","2017-05-11 07:06","1009.9","2017-05-11 16:53","27.7","30.4","2017-05-11 15:11","25.6","2017-05-11 06:11","...","82","50","2017-05-11 16:01","1.4","49","6.0","294","2017-05-11 10:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1007.9","...","1010.9","2017-05-12 00:01","1005.6","2017-05-12 17:02","28.3","30.9","2017-05-12 13:44","25.7","2017-05-12 05:51","...","81","69","2017-05-12 13:44","2.6","186","10.5","259","2017-05-12 15:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1007.2","...","1009.0","2017-05-13 21:41","1005.6","2017-05-13 03:31","27.2","28.8","2017-05-13 09:33","25.5","2017-05-13 23:51","...","92","71","2017-05-13 20:41","1.7","295","6.7","300","2017-05-13 10:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1008.0","...","1009.7","2017-05-14 08:13","1005.9","2017-05-14 16:06","27.2","31.4","2017-05-14 12:02","24.4","2017-05-14 05:22","...","82","58","2017-05-14 11:54","1.7","1","7.4","353","2017-05-14 15:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1007.5","...","1008.9","2017-05-15 06:42","1005.0","2017-05-15 15:52","26.5","29.5","2017-05-15 12:01","23.0","2017-05-15 23:42","...","91","77","2017-05-15 14:52","2.4","50","9.3","28","2017-05-15 18:49","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1005.2","...","1007.1","2017-05-16 00:01","1003.9","2017-05-16 16:42","22.0","23.3","2017-05-16 08:42","20.4","2017-05-16 20:41","...","98","84","2017-05-16 21:55","3.1","46","10.8","41","2017-05-16 18:55","20.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1006.1","...","1008.7","2017-05-17 22:16","1003.9","2017-05-17 02:21","24.0","27.8","2017-05-17 13:52","21.1","2017-05-17 03:42","...","83","66","2017-05-17 10:05","3.5","41","12.3","27","2017-05-17 13:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1008.9","...","1010.6","2017-05-18 09:24","1007.4","2017-05-18 02:22","25.8","29.5","2017-05-18 13:07","22.1","2017-05-18 01:53","...","83","67","2017-05-18 11:42","2.2","42","8.6","1","2017-05-18 12:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1008.9","...","1010.3","2017-05-19 08:12","1007.4","2017-05-19 15:21","25.3","29.6","2017-05-19 11:51","21.9","2017-05-19 23:52","...","91","57","2017-05-19 12:21","1.5","1","8.9","284","2017-05-19 15:59","19.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1006.4","...","1009.4","2017-05-20 00:01","1004.6","2017-05-20 16:55","24.1","26.5","2017-05-20 10:41","21.5","2017-05-20 00:13","...","96","83","2017-05-20 14:43","1.9","40","6.4","354","2017-05-20 12:17","8.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1004.7","...","1005.9","2017-05-21 08:41","1002.6","2017-05-21 16:12","26.0","29.3","2017-05-21 15:03","23.1","2017-05-21 04:02","...","91","77","2017-05-21 09:22","2.8","27","9.9","40","2017-05-21 13:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1005.7","...","1007.2","2017-05-22 21:51","1004.2","2017-05-22 02:12","27.4","30.5","2017-05-22 13:33","24.0","2017-05-22 02:45","...","85","66","2017-05-22 18:24","1.7","13","6.7","309","2017-05-22 13:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1006.0","...","1007.8","2017-05-23 08:51","1004.0","2017-05-23 16:51","27.4","29.8","2017-05-23 15:12","25.2","2017-05-23 03:34","...","92","79","2017-05-23 16:34","2.3","191","8.7","293","2017-05-23 12:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1004.3","...","1005.5","2017-05-24 21:03","1002.7","2017-05-24 15:32","27.5","30.1","2017-05-24 13:01","23.8","2017-05-24 23:21","...","94","75","2017-05-24 12:34","2.6","221","9.4","279","2017-05-24 11:34","6.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1005.2","...","1007.5","2017-05-25 21:02","1003.3","2017-05-25 02:45","24.6","28.9","2017-05-25 13:01","22.7","2017-05-25 05:03","...","87","71","2017-05-25 13:41","3.6","42","12.9","58","2017-05-25 19:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1006.6","...","1007.7","2017-05-26 11:31","1005.2","2017-05-26 02:12","24.4","27.5","2017-05-26 15:01","22.7","2017-05-26 02:01","...","69","49","2017-05-26 07:31","3.0","41","9.0","17","2017-05-26 01:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1006.6","...","1008.0","2017-05-27 10:02","1005.5","2017-05-27 03:54","25.1","28.3","2017-05-27 14:52","22.7","2017-05-27 01:11","...","90","73","2017-05-27 14:12","1.8","18","6.6","30","2017-05-27 16:22","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1006.2","...","1007.4","2017-05-28 22:21","1004.9","2017-05-28 15:43","25.7","29.5","2017-05-28 15:27","22.9","2017-05-28 02:16","...","90","72","2017-05-28 15:24","2.3","39","7.5","21","2017-05-28 17:54","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
