"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1013.5","...","1016.5","2014-02-01 09:31","1011.2","2014-02-01 15:03","20.1","27.2","2014-02-01 15:23","14.1","2014-02-01 06:22","...","69","38","2014-02-01 13:50","1.6","10","6.7","48","2014-02-01 12:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1008.3","...","1011.5","2014-02-02 00:01","1005.5","2014-02-02 14:34","22.4","26.6","2014-02-02 14:01","17.9","2014-02-02 07:21","...","62","38","2014-02-02 12:46","1.5","22","8.3","360","2014-02-02 14:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1007.7","...","1009.9","2014-02-03 23:33","1005.7","2014-02-03 13:48","22.2","25.9","2014-02-03 12:22","18.6","2014-02-03 23:46","...","75","62","2014-02-03 14:38","2.6","2","9.2","73","2014-02-03 22:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1010.8","...","1012.7","2014-02-04 21:08","1008.6","2014-02-04 15:01","17.4","20.8","2014-02-04 12:02","14.9","2014-02-04 23:59","...","77","59","2014-02-04 11:50","4.8","42","13.7","51","2014-02-04 09:36","4.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1011.7","...","1013.9","2014-02-05 08:31","1009.6","2014-02-05 14:55","18.1","21.6","2014-02-05 13:46","14.8","2014-02-05 00:04","...","88","75","2014-02-05 13:55","2.9","42","8.2","36","2014-02-05 06:07","3.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1009.6","...","1011.8","2014-02-06 08:16","1007.6","2014-02-06 16:19","19.9","22.1","2014-02-06 11:31","17.8","2014-02-06 04:47","...","89","77","2014-02-06 11:36","2.6","39","8.6","44","2014-02-06 08:02","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1008.5","...","1010.2","2014-02-07 09:01","1006.2","2014-02-07 15:16","20.2","23.7","2014-02-07 15:01","17.7","2014-02-07 06:13","...","87","71","2014-02-07 14:41","2.2","47","6.0","44","2014-02-07 18:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1009.5","...","1011.7","2014-02-08 09:46","1007.6","2014-02-08 16:24","16.7","21.3","2014-02-08 01:22","14.3","2014-02-08 22:35","...","82","70","2014-02-08 14:47","4.4","46","11.6","44","2014-02-08 11:00","5.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1010.3","...","1012.5","2014-02-09 23:47","1007.8","2014-02-09 14:44","13.9","15.2","2014-02-09 11:16","11.7","2014-02-09 21:49","...","91","86","2014-02-09 22:52","4.6","43","18.4","45","2014-02-09 20:16","10.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1014.8","...","1017.2","2014-02-10 23:51","1012.0","2014-02-10 00:16","10.4","12.5","2014-02-10 12:52","9.3","2014-02-10 19:03","...","81","76","2014-02-10 12:04","6.8","43","18.7","32","2014-02-10 04:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
