"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1008.9","...","1010.6","2015-05-01 09:12","1007.5","2015-05-01 15:01","27.7","29.5","2015-05-01 12:51","26.2","2015-05-01 01:31","...","80","69","2015-05-01 17:51","1.5","8","5.4","13","2015-05-01 15:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1007.6","...","1009.0","2015-05-02 00:01","1005.7","2015-05-02 14:21","29.0","33.0","2015-05-02 12:42","26.6","2015-05-02 05:34","...","77","63","2015-05-02 12:23","3.1","194","12.8","264","2015-05-02 15:04","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1007.6","...","1009.4","2015-05-03 07:51","1005.9","2015-05-03 15:41","29.2","31.9","2015-05-03 13:21","27.2","2015-05-03 04:43","...","80","62","2015-05-03 13:21","3.0","192","9.8","265","2015-05-03 14:35","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1008.2","...","1010.0","2015-05-04 09:46","1006.6","2015-05-04 16:11","28.0","31.0","2015-05-04 13:31","23.6","2015-05-04 23:58","...","85","73","2015-05-04 13:21","1.8","190","7.7","341","2015-05-04 23:31","11.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1007.9","...","1009.4","2015-05-05 09:33","1006.0","2015-05-05 17:20","24.0","25.5","2015-05-05 12:31","22.3","2015-05-05 03:11","...","92","86","2015-05-05 12:06","1.9","42","6.6","9","2015-05-05 00:01","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1007.0","...","1008.5","2015-05-06 23:11","1005.6","2015-05-06 14:25","27.2","30.4","2015-05-06 12:31","24.2","2015-05-06 00:52","...","85","72","2015-05-06 12:47","1.7","294","6.6","300","2015-05-06 10:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1008.1","...","1009.5","2015-05-07 10:02","1006.5","2015-05-07 02:09","28.2","30.8","2015-05-07 13:51","26.2","2015-05-07 06:01","...","83","69","2015-05-07 16:24","2.0","14","7.5","8","2015-05-07 11:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1007.2","...","1009.0","2015-05-08 00:05","1005.2","2015-05-08 17:01","28.7","31.0","2015-05-08 16:21","26.8","2015-05-08 05:51","...","83","68","2015-05-08 16:23","2.1","295","7.5","302","2015-05-08 12:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1007.0","...","1009.3","2015-05-09 21:51","1005.4","2015-05-09 02:03","29.5","32.6","2015-05-09 09:22","27.5","2015-05-09 03:29","...","81","60","2015-05-09 10:52","2.7","294","8.5","314","2015-05-09 12:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1008.1","...","1009.7","2015-05-10 10:48","1005.3","2015-05-10 02:21","27.9","30.6","2015-05-10 12:11","26.5","2015-05-10 05:34","...","84","71","2015-05-10 12:33","3.2","41","9.9","354","2015-05-10 15:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1006.8","...","1008.7","2015-05-11 08:45","1004.7","2015-05-11 15:51","27.8","30.7","2015-05-11 16:06","26.0","2015-05-11 06:44","...","86","75","2015-05-11 16:03","2.2","41","8.1","33","2015-05-11 06:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1009.2","...","1011.0","2015-05-12 21:41","1007.3","2015-05-12 02:33","26.9","30.0","2015-05-12 11:51","24.8","2015-05-12 21:18","...","79","68","2015-05-12 11:45","2.5","21","10.4","6","2015-05-12 13:08","14.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1009.9","...","1011.5","2015-05-13 08:21","1008.5","2015-05-13 15:02","28.6","31.6","2015-05-13 11:22","25.3","2015-05-13 01:32","...","77","61","2015-05-13 08:53","1.7","42","5.3","307","2015-05-13 12:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1010.3","...","1011.7","2015-05-14 08:24","1009.1","2015-05-14 01:15","29.8","32.6","2015-05-14 10:31","27.8","2015-05-14 03:03","...","80","65","2015-05-14 10:31","3.0","186","10.0","284","2015-05-14 12:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1009.4","...","1011.7","2015-05-15 08:31","1007.2","2015-05-15 15:55","29.8","32.7","2015-05-15 12:21","27.2","2015-05-15 05:15","...","82","67","2015-05-15 13:42","3.6","190","13.0","275","2015-05-15 14:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1007.9","...","1009.8","2015-05-16 09:11","1006.0","2015-05-16 14:51","29.9","32.9","2015-05-16 11:51","27.3","2015-05-16 03:22","...","78","64","2015-05-16 11:43","2.7","206","9.1","270","2015-05-16 14:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1007.0","...","1008.5","2015-05-17 08:56","1005.0","2015-05-17 15:41","29.5","32.7","2015-05-17 13:31","27.6","2015-05-17 04:12","...","80","62","2015-05-17 12:33","2.7","195","10.1","286","2015-05-17 13:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1006.1","...","1007.2","2015-05-18 08:08","1004.6","2015-05-18 16:10","30.3","32.8","2015-05-18 10:01","27.2","2015-05-18 03:51","...","72","54","2015-05-18 11:52","3.6","181","12.2","273","2015-05-18 12:35","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1005.7","...","1007.1","2015-05-19 09:26","1003.8","2015-05-19 16:23","30.7","32.7","2015-05-19 14:37","27.6","2015-05-19 04:33","...","70","57","2015-05-19 07:55","3.3","184","11.0","239","2015-05-19 14:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1006.1","...","1009.5","2015-05-20 22:12","1003.5","2015-05-20 01:12","26.8","30.4","2015-05-20 00:08","23.9","2015-05-20 14:47","...","89","75","2015-05-20 00:54","3.3","173","13.1","176","2015-05-20 12:20","116.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1008.3","...","1010.1","2015-05-21 09:52","1006.8","2015-05-21 18:04","24.5","26.0","2015-05-21 14:41","22.7","2015-05-21 07:45","...","89","79","2015-05-21 15:11","2.0","43","7.4","31","2015-05-21 07:05","4.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
