"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1013.6","...","1015.7","2017-11-01 00:01","1011.6","2017-11-01 14:25","23.0","27.4","2017-11-01 14:13","18.8","2017-11-01 05:26","...","81","54","2017-11-01 10:41","1.8","36","8.4","2","2017-11-01 11:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1011.5","...","1013.1","2017-11-02 00:01","1009.6","2017-11-02 14:56","24.1","27.3","2017-11-02 10:02","21.4","2017-11-02 04:43","...","89","75","2017-11-02 09:57","3.1","40","12.1","27","2017-11-02 13:07","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1012.8","...","1015.0","2017-11-03 20:48","1010.9","2017-11-03 03:31","23.5","25.0","2017-11-03 12:31","22.3","2017-11-03 21:15","...","85","73","2017-11-03 13:13","5.5","44","18.0","55","2017-11-03 11:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1014.6","...","1016.3","2017-11-04 21:56","1012.8","2017-11-04 01:54","21.8","24.3","2017-11-04 12:16","19.5","2017-11-04 21:49","...","70","58","2017-11-04 13:12","7.1","48","21.1","49","2017-11-04 12:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1014.5","...","1016.5","2017-11-05 09:02","1012.7","2017-11-05 14:01","21.9","25.7","2017-11-05 12:01","19.0","2017-11-05 05:05","...","76","63","2017-11-05 11:53","3.1","44","9.0","15","2017-11-05 12:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1013.5","...","1015.2","2017-11-06 08:52","1012.1","2017-11-06 14:42","23.7","27.4","2017-11-06 11:51","20.7","2017-11-06 04:28","...","87","66","2017-11-06 11:51","1.5","24","7.4","24","2017-11-06 16:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1013.4","...","1015.0","2017-11-07 21:32","1011.9","2017-11-07 13:42","24.9","28.2","2017-11-07 10:56","23.2","2017-11-07 06:51","...","91","70","2017-11-07 10:53","2.7","291","7.9","302","2017-11-07 11:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1012.7","...","1014.3","2017-11-08 00:01","1011.3","2017-11-08 13:51","24.3","27.5","2017-11-08 10:11","22.5","2017-11-08 23:24","...","84","69","2017-11-08 10:11","4.5","42","14.8","43","2017-11-08 16:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1012.0","...","1013.4","2017-11-09 08:10","1010.3","2017-11-09 15:05","24.7","28.4","2017-11-09 11:51","22.4","2017-11-09 00:41","...","82","69","2017-11-09 11:51","2.8","39","10.2","42","2017-11-09 13:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1012.3","...","1013.7","2017-11-10 08:46","1010.9","2017-11-10 14:01","24.5","27.0","2017-11-10 10:20","22.9","2017-11-10 06:11","...","91","79","2017-11-10 09:31","1.8","36","9.0","30","2017-11-10 14:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
