"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1011.2","...","1012.8","2012-10-01 09:15","1009.8","2012-10-01 14:03","23.6","28.9","2012-10-01 13:16","19.8","2012-10-01 06:03","...","71","55","2012-10-01 12:38","2.7","38","8.8","28","2012-10-01 16:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1010.3","...","1012.4","2012-10-02 07:47","1008.1","2012-10-02 14:14","23.5","28.6","2012-10-02 11:46","20.1","2012-10-02 05:01","...","71","52","2012-10-02 11:18","3.1","41","11.0","36","2012-10-02 13:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1007.5","...","1009.8","2012-10-03 08:47","1004.9","2012-10-03 15:16","23.1","27.8","2012-10-03 11:31","19.2","2012-10-03 05:47","...","69","46","2012-10-03 10:46","3.3","38","10.2","5","2012-10-03 13:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1007.6","...","1009.6","2012-10-04 23:02","1005.8","2012-10-04 14:24","23.5","28.3","2012-10-04 12:36","19.3","2012-10-04 06:01","...","71","51","2012-10-04 11:17","2.7","39","9.7","28","2012-10-04 14:35","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1010.4","...","1012.2","2012-10-05 22:31","1009.0","2012-10-05 01:46","25.1","29.2","2012-10-05 14:04","21.1","2012-10-05 04:42","...","83","54","2012-10-05 11:06","1.4","42","6.1","14","2012-10-05 13:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1012.4","...","1013.7","2012-10-06 07:47","1011.4","2012-10-06 03:16","24.8","28.0","2012-10-06 10:46","22.3","2012-10-06 05:03","...","89","69","2012-10-06 12:31","2.2","36","9.1","18","2012-10-06 14:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1011.4","...","1013.4","2012-10-07 00:01","1009.6","2012-10-07 13:34","25.1","28.9","2012-10-07 11:02","22.4","2012-10-07 05:32","...","75","56","2012-10-07 10:58","2.8","42","10.0","35","2012-10-07 08:39","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1009.7","...","1011.7","2012-10-08 07:54","1007.6","2012-10-08 15:48","24.7","27.9","2012-10-08 10:33","22.5","2012-10-08 02:02","...","70","53","2012-10-08 10:32","3.7","43","11.2","27","2012-10-08 14:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1008.6","...","1010.2","2012-10-09 08:16","1006.2","2012-10-09 15:04","24.4","27.4","2012-10-09 12:09","21.7","2012-10-09 04:33","...","78","56","2012-10-09 10:05","3.7","38","9.9","35","2012-10-09 12:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1007.7","...","1009.6","2012-10-10 08:17","1005.8","2012-10-10 14:46","24.4","27.3","2012-10-10 11:31","22.5","2012-10-10 23:47","...","73","49","2012-10-10 11:07","5.2","44","14.8","52","2012-10-10 13:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
