"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1022.0","...","1024.2","2019-01-01 08:41","1019.7","2019-01-01 14:11","18.0","20.4","2019-01-01 13:54","16.5","2019-01-01 05:11","...","87","78","2019-01-01 13:11","4.2","39","14.9","29","2019-01-01 14:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1021.7","...","1023.5","2019-01-02 08:11","1019.5","2019-01-02 14:15","18.5","20.7","2019-01-02 12:53","16.9","2019-01-02 04:31","...","88","78","2019-01-02 13:44","3.2","42","9.5","45","2019-01-02 15:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1021.8","...","1024.2","2019-01-03 09:01","1020.1","2019-01-03 14:54","18.9","20.9","2019-01-03 15:22","17.5","2019-01-03 05:04","...","98","91","2019-01-03 15:52","3.0","43","10.0","30","2019-01-03 13:15","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1020.9","...","1022.8","2019-01-04 08:42","1019.1","2019-01-04 14:21","19.5","24.2","2019-01-04 10:22","17.9","2019-01-04 07:01","...","98","77","2019-01-04 10:56","1.4","46","8.2","57","2019-01-04 17:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1019.0","...","1020.9","2019-01-05 00:02","1017.1","2019-01-05 14:24","20.3","24.6","2019-01-05 14:52","18.2","2019-01-05 05:42","...","95","77","2019-01-05 13:37","1.9","36","7.0","360","2019-01-05 11:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1019.3","...","1021.3","2019-01-06 09:03","1017.4","2019-01-06 14:42","18.6","20.7","2019-01-06 14:41","16.7","2019-01-06 06:32","...","94","85","2019-01-06 14:36","4.3","44","13.9","51","2019-01-06 11:52","9.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1018.9","...","1020.6","2019-01-07 08:41","1017.4","2019-01-07 14:22","19.7","23.0","2019-01-07 12:41","17.3","2019-01-07 03:55","...","94","81","2019-01-07 11:04","2.6","42","9.0","12","2019-01-07 13:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1019.0","...","1021.0","2019-01-08 08:44","1016.3","2019-01-08 14:52","19.6","21.8","2019-01-08 14:12","18.9","2019-01-08 05:31","...","96","86","2019-01-08 14:22","3.9","40","12.2","45","2019-01-08 17:09","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1019.7","...","1022.0","2019-01-09 09:13","1017.9","2019-01-09 14:00","19.5","23.1","2019-01-09 13:51","17.7","2019-01-09 06:31","...","90","75","2019-01-09 13:53","3.6","42","11.3","26","2019-01-09 12:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1018.5","...","1020.7","2019-01-10 08:44","1016.8","2019-01-10 13:31","19.3","20.5","2019-01-10 13:43","18.5","2019-01-10 09:01","...","100","96","2019-01-10 00:31","2.4","47","9.1","40","2019-01-10 12:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1017.2","...","1019.0","2019-01-11 09:41","1015.3","2019-01-11 13:54","19.3","21.3","2019-01-11 11:56","17.9","2019-01-11 21:51","...","100","98","2019-01-11 12:05","1.4","23","6.6","4","2019-01-11 13:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1016.7","...","1018.2","2019-01-12 08:02","1015.3","2019-01-12 13:43","19.6","25.0","2019-01-12 13:43","17.5","2019-01-12 05:53","...","97","76","2019-01-12 13:51","2.7","40","8.7","18","2019-01-12 12:24","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1017.0","...","1019.1","2019-01-13 09:32","1015.2","2019-01-13 14:53","19.1","21.7","2019-01-13 13:01","17.9","2019-01-13 01:02","...","95","79","2019-01-13 13:05","4.3","42","13.8","14","2019-01-13 13:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1016.1","...","1018.2","2019-01-14 09:41","1014.1","2019-01-14 13:47","19.2","21.4","2019-01-14 11:11","17.6","2019-01-14 06:53","...","89","74","2019-01-14 11:11","3.5","46","12.0","22","2019-01-14 15:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1016.7","...","1018.4","2019-01-15 09:51","1014.9","2019-01-15 14:12","18.6","21.7","2019-01-15 13:21","17.3","2019-01-15 05:21","...","X","93","2019-01-15 13:28","3.8","37","13.1","47","2019-01-15 17:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1017.5","...","1019.4","2019-01-16 22:42","1015.4","2019-01-16 14:43","16.8","18.4","2019-01-16 00:01","15.8","2019-01-16 07:14","...","X","99","2019-01-16 01:33","4.2","41","12.9","12","2019-01-16 01:13","4.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1019.4","...","1021.0","2019-01-17 10:13","1017.8","2019-01-17 03:32","15.6","17.5","2019-01-17 13:22","14.4","2019-01-17 03:53","...","X","99","2019-01-17 00:13","5.3","47","15.8","31","2019-01-17 10:48","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1019.5","...","1021.6","2019-01-18 09:04","1017.1","2019-01-18 15:01","17.0","22.7","2019-01-18 14:01","13.0","2019-01-18 04:34","...","X","100","2019-01-18 00:01","1.3","44","8.0","47","2019-01-18 00:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1018.6","...","1020.6","2019-01-19 09:11","1016.8","2019-01-19 15:41","17.7","21.0","2019-01-19 14:21","15.3","2019-01-19 04:04","...","X","100","2019-01-19 00:01","1.5","19","7.7","6","2019-01-19 10:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1017.6","...","1019.1","2019-01-20 08:23","1015.9","2019-01-20 15:11","18.1","21.3","2019-01-20 12:03","16.6","2019-01-20 23:56","...","X","100","2019-01-20 00:01","3.6","46","14.1","29","2019-01-20 16:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1018.9","...","1020.6","2019-01-21 09:04","1017.5","2019-01-21 03:01","15.6","17.7","2019-01-21 11:31","14.1","2019-01-21 06:21","...","X","99","2019-01-21 03:41","5.2","37","16.5","38","2019-01-21 09:04","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1019.1","...","1021.0","2019-01-22 09:57","1017.9","2019-01-22 14:52","14.8","16.9","2019-01-22 12:55","13.0","2019-01-22 23:41","...","72","61","2019-01-22 14:41","4.5","45","13.9","44","2019-01-22 15:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1018.1","...","1020.0","2019-01-23 09:11","1016.6","2019-01-23 15:07","15.6","19.9","2019-01-23 13:52","12.2","2019-01-23 06:36","...","74","55","2019-01-23 10:36","3.1","43","11.1","13","2019-01-23 14:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
