"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1010.8","...","1012.8","2018-03-01 09:01","1008.9","2018-03-01 15:51","20.4","24.3","2018-03-01 11:11","17.1","2018-03-01 06:58","...","X","69","2018-03-01 11:12","1.9","14","8.2","5","2018-03-01 14:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1010.7","...","1013.4","2018-03-02 09:42","1008.9","2018-03-02 15:11","20.4","23.4","2018-03-02 11:11","19.3","2018-03-02 06:31","...","X","90","2018-03-02 11:41","1.9","28","7.0","53","2018-03-02 13:39","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1009.7","...","1011.8","2018-03-03 10:08","1007.5","2018-03-03 14:35","22.9","29.1","2018-03-03 14:43","19.2","2018-03-03 03:58","...","X","73","2018-03-03 15:21","1.6","298","9.3","294","2018-03-03 15:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1010.5","...","1012.2","2018-03-04 09:31","1008.7","2018-03-04 22:03","24.6","26.2","2018-03-04 09:34","22.2","2018-03-04 06:41","...","X","94","2018-03-04 22:13","1.4","288","8.4","184","2018-03-04 22:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1011.4","...","1014.1","2018-03-05 23:31","1009.3","2018-03-05 02:54","24.6","29.5","2018-03-05 12:33","17.1","2018-03-05 23:52","...","X","87","2018-03-05 17:01","2.6","39","13.5","57","2018-03-05 21:43","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1015.5","...","1017.5","2018-03-06 09:41","1013.5","2018-03-06 01:04","18.2","21.3","2018-03-06 11:22","16.2","2018-03-06 05:41","...","X","77","2018-03-06 11:31","4.5","39","14.9","48","2018-03-06 09:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1014.8","...","1017.1","2018-03-07 00:15","1012.2","2018-03-07 15:05","18.9","23.6","2018-03-07 14:02","17.3","2018-03-07 19:04","...","X","77","2018-03-07 12:11","3.2","42","11.5","42","2018-03-07 17:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1016.4","...","1019.8","2018-03-08 21:55","1012.8","2018-03-08 03:04","14.4","18.4","2018-03-08 03:14","11.6","2018-03-08 22:25","...","X","88","2018-03-08 23:53","5.6","47","18.4","49","2018-03-08 18:42","8.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1018.7","...","1020.3","2018-03-09 20:55","1017.1","2018-03-09 03:36","13.9","17.4","2018-03-09 11:32","11.9","2018-03-09 06:14","...","X","54","2018-03-09 11:25","5.2","43","16.2","45","2018-03-09 09:15","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1019.5","...","1021.5","2018-03-10 09:07","1017.6","2018-03-10 15:21","16.1","21.2","2018-03-10 13:31","12.1","2018-03-10 06:11","...","X","53","2018-03-10 10:52","3.2","33","11.9","19","2018-03-10 12:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1019.5","...","1021.5","2018-03-11 09:05","1018.1","2018-03-11 17:33","17.5","22.6","2018-03-11 14:01","12.4","2018-03-11 05:31","...","X","44","2018-03-11 12:26","1.3","9","8.5","23","2018-03-11 16:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1017.4","...","1017.1","2018-03-12 20:41","1015.3","2018-03-12 15:04","18.2","22.0","2018-03-12 15:04","17.1","2018-03-12 23:51","...","82","73","2018-03-12 15:04","1.0","328","6.6","324","2018-03-12 15:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1015.6","...","1017.6","2018-03-13 08:12","1013.7","2018-03-13 17:16","19.5","23.8","2018-03-13 11:51","15.7","2018-03-13 04:01","...","77","55","2018-03-13 15:34","0.9","2","5.7","308","2018-03-13 13:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1013.8","...","1015.6","2018-03-14 09:41","1012.2","2018-03-14 16:41","21.6","24.6","2018-03-14 14:21","18.1","2018-03-14 04:01","...","69","49","2018-03-14 14:26","0.9","20","6.2","9","2018-03-14 11:05","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1012.4","...","1013.7","2018-03-15 19:25","1010.5","2018-03-15 15:33","21.5","26.1","2018-03-15 13:34","18.1","2018-03-15 19:36","...","77","52","2018-03-15 13:34","1.3","45","11.4","10","2018-03-15 16:26","13.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1013.0","...","1015.7","2018-03-16 22:41","1009.7","2018-03-16 02:35","21.9","25.9","2018-03-16 11:46","18.8","2018-03-16 23:31","...","80","63","2018-03-16 12:41","2.9","21","10.5","45","2018-03-16 16:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1015.7","...","1017.4","2018-03-17 09:36","1013.8","2018-03-17 15:03","20.5","23.7","2018-03-17 13:52","18.2","2018-03-17 03:21","...","80","68","2018-03-17 11:01","3.5","48","11.7","10","2018-03-17 16:41","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1014.3","...","1016.2","2018-03-18 00:01","1012.7","2018-03-18 15:45","21.4","25.3","2018-03-18 10:32","18.7","2018-03-18 06:11","...","83","65","2018-03-18 10:32","1.4","1","7.5","336","2018-03-18 13:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1010.3","...","1013.1","2018-03-19 00:01","1006.8","2018-03-19 14:41","23.8","27.9","2018-03-19 11:51","19.6","2018-03-19 03:32","...","77","56","2018-03-19 14:53","1.6","58","9.1","319","2018-03-19 15:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1010.1","...","1013.5","2018-03-20 23:25","1007.5","2018-03-20 05:41","20.6","24.4","2018-03-20 00:01","17.1","2018-03-20 23:51","...","87","68","2018-03-20 14:08","2.9","44","13.8","29","2018-03-20 09:40","8.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1014.1","...","1016.0","2018-03-21 11:01","1012.8","2018-03-21 15:16","16.7","19.2","2018-03-21 13:51","14.0","2018-03-21 22:33","...","67","57","2018-03-21 13:03","4.4","42","13.0","29","2018-03-21 15:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1014.3","...","1015.7","2018-03-22 22:47","1012.7","2018-03-22 14:11","16.7","21.1","2018-03-22 13:01","13.8","2018-03-22 01:31","...","54","34","2018-03-22 11:11","3.5","44","12.4","45","2018-03-22 08:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1016.6","...","1017.9","2018-03-23 09:07","1015.2","2018-03-23 03:01","19.1","24.3","2018-03-23 13:21","13.2","2018-03-23 03:51","...","53","27","2018-03-23 11:41","2.1","44","9.9","360","2018-03-23 14:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1017.7","...","1020.0","2018-03-24 09:01","1015.6","2018-03-24 16:01","20.2","24.9","2018-03-24 12:27","14.8","2018-03-24 05:31","...","62","32","2018-03-24 10:21","1.3","9","7.3","3","2018-03-24 15:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1017.2","...","1019.4","2018-03-25 08:55","1015.7","2018-03-25 14:52","21.8","25.5","2018-03-25 13:03","18.0","2018-03-25 05:14","...","62","39","2018-03-25 11:07","1.5","296","7.6","307","2018-03-25 15:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1015.9","...","1018.1","2018-03-26 09:42","1014.1","2018-03-26 17:12","21.6","24.7","2018-03-26 11:36","19.3","2018-03-26 05:22","...","76","61","2018-03-26 09:13","2.2","191","8.2","11","2018-03-26 15:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1013.7","...","1015.6","2018-03-27 08:22","1012.1","2018-03-27 16:34","21.4","24.8","2018-03-27 11:31","18.7","2018-03-27 03:31","...","79","66","2018-03-27 11:23","2.8","37","11.4","28","2018-03-27 15:24","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1012.2","...","1014.1","2018-03-28 08:35","1010.3","2018-03-28 16:27","21.8","25.0","2018-03-28 13:51","17.7","2018-03-28 04:21","...","82","61","2018-03-28 08:52","2.3","37","10.7","9","2018-03-28 13:09","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1011.8","...","1013.7","2018-03-29 09:51","1010.3","2018-03-29 16:02","22.8","25.8","2018-03-29 14:41","20.0","2018-03-29 05:07","...","85","64","2018-03-29 15:01","1.7","8","6.8","282","2018-03-29 12:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1011.7","...","1014.0","2018-03-30 10:21","1010.0","2018-03-30 15:18","23.8","28.3","2018-03-30 14:32","20.0","2018-03-30 05:41","...","73","43","2018-03-30 09:51","1.8","4","11.0","27","2018-03-30 18:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","1011.1","...","1013.4","2018-03-31 08:11","1009.0","2018-03-31 15:34","23.9","27.8","2018-03-31 13:21","20.6","2018-03-31 06:01","...","73","51","2018-03-31 12:11","1.9","3","11.6","352","2018-03-31 16:35","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
