"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1012.8","...","1014.6","2016-04-01 09:46","1011.4","2016-04-01 03:33","23.6","26.8","2016-04-01 13:55","21.1","2016-04-01 05:25","...","86","74","2016-04-01 13:26","1.7","37","6.1","43","2016-04-01 03:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1013.6","...","1015.8","2016-04-02 09:19","1011.4","2016-04-02 14:42","24.7","29.2","2016-04-02 14:32","21.9","2016-04-02 03:11","...","87","66","2016-04-02 13:11","1.8","299","6.7","296","2016-04-02 14:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1012.1","...","1013.7","2016-04-03 00:01","1010.5","2016-04-03 16:43","26.6","29.7","2016-04-03 13:21","23.9","2016-04-03 04:42","...","86","67","2016-04-03 13:21","2.8","202","11.6","275","2016-04-03 13:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1011.1","...","1012.7","2016-04-04 08:34","1009.3","2016-04-04 01:53","26.2","30.3","2016-04-04 11:21","23.9","2016-04-04 05:52","...","88","63","2016-04-04 11:34","1.9","45","7.9","295","2016-04-04 14:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1012.6","...","1014.6","2016-04-05 10:07","1011.0","2016-04-05 17:01","24.7","29.0","2016-04-05 15:14","22.7","2016-04-05 04:51","...","90","70","2016-04-05 14:41","1.8","7","7.9","337","2016-04-05 11:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1011.3","...","1014.2","2016-04-06 08:41","1008.9","2016-04-06 14:04","27.1","33.0","2016-04-06 13:11","23.3","2016-04-06 05:13","...","84","54","2016-04-06 13:04","1.8","32","8.9","287","2016-04-06 15:41","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1011.3","...","1012.9","2016-04-07 21:11","1009.5","2016-04-07 15:26","28.4","32.7","2016-04-07 10:31","25.3","2016-04-07 04:58","...","85","59","2016-04-07 10:30","3.2","177","13.6","246","2016-04-07 13:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1011.7","...","1013.4","2016-04-08 08:48","1010.2","2016-04-08 15:05","26.4","30.1","2016-04-08 11:41","23.6","2016-04-08 23:57","...","88","72","2016-04-08 10:56","2.4","40","8.4","36","2016-04-08 15:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1010.5","...","1012.7","2016-04-09 00:01","1007.4","2016-04-09 15:32","25.8","30.0","2016-04-09 15:11","23.0","2016-04-09 00:22","...","86","68","2016-04-09 15:06","1.9","172","7.1","124","2016-04-09 22:24","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1008.1","...","1010.5","2016-04-10 21:34","1005.0","2016-04-10 18:42","25.7","31.2","2016-04-10 10:52","22.9","2016-04-10 15:53","...","86","61","2016-04-10 11:47","2.6","29","15.7","163","2016-04-10 18:57","19.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1009.1","...","1011.0","2016-04-11 09:31","1007.6","2016-04-11 15:41","23.4","25.8","2016-04-11 13:41","21.8","2016-04-11 03:13","...","91","79","2016-04-11 13:44","2.7","40","8.6","21","2016-04-11 15:42","6.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1007.9","...","1010.5","2016-04-12 09:02","1005.0","2016-04-12 16:24","24.1","27.0","2016-04-12 15:25","22.2","2016-04-12 04:12","...","92","77","2016-04-12 15:25","2.0","20","7.5","30","2016-04-12 12:47","19.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1004.6","...","1007.6","2016-04-13 00:01","1001.0","2016-04-13 14:38","25.4","28.2","2016-04-13 09:02","22.7","2016-04-13 00:13","...","88","70","2016-04-13 09:08","2.9","193","16.8","178","2016-04-13 15:00","19.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1008.6","...","1011.5","2016-04-14 22:51","1006.6","2016-04-14 01:21","25.7","28.2","2016-04-14 11:07","23.2","2016-04-14 23:59","...","93","82","2016-04-14 01:53","1.8","8","10.0","9","2016-04-14 23:59","25.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1010.9","...","1012.9","2016-04-15 21:21","1007.9","2016-04-15 14:37","22.4","24.7","2016-04-15 11:17","20.1","2016-04-15 17:39","...","97","89","2016-04-15 11:23","1.9","44","9.6","350","2016-04-15 15:49","22.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1008.9","...","1011.3","2016-04-16 22:21","1006.5","2016-04-16 16:42","25.7","30.2","2016-04-16 15:22","19.7","2016-04-16 03:41","...","80","56","2016-04-16 15:52","3.8","35","14.9","258","2016-04-16 13:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1009.6","...","1011.4","2016-04-17 09:13","1007.3","2016-04-17 16:42","26.3","29.4","2016-04-17 11:43","24.1","2016-04-17 06:22","...","83","70","2016-04-17 00:01","1.5","5","6.5","309","2016-04-17 12:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1012.7","...","1015.5","2016-04-18 22:01","1008.9","2016-04-18 02:33","21.4","26.0","2016-04-18 11:02","17.7","2016-04-18 22:13","...","88","69","2016-04-18 10:55","3.0","41","13.2","52","2016-04-18 14:46","5.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1015.2","...","1017.4","2016-04-19 08:33","1013.5","2016-04-19 03:11","21.5","25.7","2016-04-19 14:01","16.9","2016-04-19 04:51","...","82","66","2016-04-19 12:03","3.1","18","9.4","28","2016-04-19 14:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1012.4","...","1016.0","2016-04-20 00:01","1010.0","2016-04-20 17:14","23.5","26.7","2016-04-20 12:46","21.5","2016-04-20 07:24","...","90","75","2016-04-20 12:41","2.0","40","6.7","14","2016-04-20 00:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1009.4","...","1011.1","2016-04-21 00:01","1007.9","2016-04-21 15:01","27.2","32.1","2016-04-21 12:11","23.2","2016-04-21 00:31","...","83","56","2016-04-21 12:14","3.2","180","11.9","285","2016-04-21 14:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1008.2","...","1009.4","2016-04-22 11:02","1006.9","2016-04-22 15:43","26.9","29.6","2016-04-22 10:21","24.9","2016-04-22 06:01","...","83","67","2016-04-22 10:31","2.5","190","7.7","307","2016-04-22 11:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1007.4","...","1008.9","2016-04-23 06:54","1005.9","2016-04-23 14:51","27.1","29.8","2016-04-23 13:31","24.2","2016-04-23 04:11","...","80","64","2016-04-23 10:01","2.2","190","9.0","250","2016-04-23 13:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1007.6","...","1009.7","2016-04-24 22:01","1005.7","2016-04-24 15:21","25.8","29.4","2016-04-24 14:32","21.5","2016-04-24 05:13","...","82","53","2016-04-24 14:16","1.7","299","8.6","297","2016-04-24 04:48","33.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1009.3","...","1010.7","2016-04-25 22:25","1007.5","2016-04-25 04:16","24.8","26.8","2016-04-25 09:53","23.2","2016-04-25 05:51","...","91","82","2016-04-25 03:32","1.7","31","5.8","49","2016-04-25 15:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1008.1","...","1010.4","2016-04-26 00:13","1005.1","2016-04-26 16:42","26.3","28.6","2016-04-26 12:01","23.5","2016-04-26 05:51","...","90","76","2016-04-26 10:01","1.8","297","6.7","301","2016-04-26 10:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1005.7","...","1007.3","2016-04-27 05:06","1004.1","2016-04-27 14:53","26.2","29.0","2016-04-27 12:03","22.0","2016-04-27 05:34","...","85","61","2016-04-27 11:31","2.6","137","11.2","252","2016-04-27 14:41","19.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1007.7","...","1009.7","2016-04-28 20:59","1005.7","2016-04-28 00:21","24.7","27.0","2016-04-28 15:32","21.5","2016-04-28 23:41","...","78","60","2016-04-28 22:51","3.1","37","8.7","35","2016-04-28 18:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1010.4","...","1012.0","2016-04-29 09:31","1008.4","2016-04-29 03:16","22.9","27.0","2016-04-29 12:22","20.1","2016-04-29 06:31","...","60","44","2016-04-29 10:38","3.6","40","12.2","19","2016-04-29 12:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1010.7","...","1012.0","2016-04-30 22:31","1009.4","2016-04-30 15:22","22.6","25.7","2016-04-30 11:31","20.0","2016-04-30 01:08","...","78","64","2016-04-30 10:06","2.0","43","8.3","30","2016-04-30 19:02","3.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
