"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1016.6","...","1018.1","2017-04-01 20:53","1014.6","2017-04-01 05:15","16.7","20.0","2017-04-01 15:44","13.3","2017-04-01 04:51","...","69","40","2017-04-01 19:42","4.7","37","16.8","32","2017-04-01 02:02","4.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1018.5","...","1020.9","2017-04-02 09:23","1016.8","2017-04-02 16:51","18.2","22.1","2017-04-02 13:31","14.7","2017-04-02 23:41","...","39","21","2017-04-02 10:21","3.5","47","12.9","23","2017-04-02 13:13","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1018.5","...","1020.7","2017-04-03 09:43","1016.6","2017-04-03 16:38","19.6","24.2","2017-04-03 12:51","14.6","2017-04-03 06:33","...","59","31","2017-04-03 13:27","1.7","8","7.5","349","2017-04-03 14:05","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1016.7","...","1018.8","2017-04-04 00:01","1014.4","2017-04-04 15:35","21.5","24.3","2017-04-04 13:21","18.4","2017-04-04 06:11","...","57","43","2017-04-04 10:11","1.9","291","7.1","324","2017-04-04 11:35","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1013.5","...","1015.9","2017-04-05 00:01","1010.8","2017-04-05 15:58","22.6","26.0","2017-04-05 13:23","19.3","2017-04-05 05:45","...","62","45","2017-04-05 10:33","1.8","42","7.7","3","2017-04-05 14:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1011.4","...","1013.4","2017-04-06 08:32","1010.2","2017-04-06 15:34","23.3","26.2","2017-04-06 12:33","19.7","2017-04-06 04:56","...","78","52","2017-04-06 10:11","1.5","168","6.7","300","2017-04-06 13:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1010.8","...","1013.4","2017-04-07 09:36","1006.4","2017-04-07 04:34","24.3","26.7","2017-04-07 15:11","22.7","2017-04-07 06:01","...","91","79","2017-04-07 05:01","1.7","186","11.0","174","2017-04-07 04:34","6.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1010.4","...","1012.7","2017-04-08 09:21","1008.1","2017-04-08 16:42","25.3","28.3","2017-04-08 11:42","22.0","2017-04-08 06:02","...","90","68","2017-04-08 09:21","2.0","296","8.9","299","2017-04-08 13:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1007.2","...","1009.7","2017-04-09 00:01","1004.8","2017-04-09 14:32","26.0","29.5","2017-04-09 14:32","23.9","2017-04-09 05:25","...","93","78","2017-04-09 10:42","3.3","257","11.6","281","2017-04-09 15:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1005.4","...","1008.0","2017-04-10 08:52","1002.6","2017-04-10 16:03","27.6","31.8","2017-04-10 12:44","24.7","2017-04-10 01:20","...","73","45","2017-04-10 12:43","4.0","184","12.8","262","2017-04-10 14:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
