"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1005.2","...","1007.8","2014-06-01 09:22","1002.8","2014-06-01 20:31","28.2","32.0","2014-06-01 15:04","25.3","2014-06-01 05:19","...","80","52","2014-06-01 13:36","2.1","53","6.8","265","2014-06-01 12:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1002.9","...","1004.9","2014-06-02 06:52","1000.6","2014-06-02 15:51","29.0","32.4","2014-06-02 10:50","26.2","2014-06-02 03:53","...","78","60","2014-06-02 10:50","3.4","172","12.6","262","2014-06-02 13:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1001.4","...","1003.1","2014-06-03 09:32","999.7","2014-06-03 06:16","26.1","29.2","2014-06-03 00:01","23.9","2014-06-03 10:58","...","89","75","2014-06-03 07:51","2.6","179","11.6","182","2014-06-03 11:17","29.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1001.8","...","1003.1","2014-06-04 08:49","1000.3","2014-06-04 16:03","27.1","29.6","2014-06-04 14:02","24.5","2014-06-04 03:17","...","86","74","2014-06-04 11:06","1.7","319","5.9","316","2014-06-04 11:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1001.8","...","1003.5","2014-06-05 22:02","1000.5","2014-06-05 02:17","28.0","31.4","2014-06-05 11:19","26.1","2014-06-05 03:01","...","83","67","2014-06-05 11:11","2.2","172","10.3","275","2014-06-05 12:37","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1002.1","...","1003.7","2014-06-06 21:16","1000.5","2014-06-06 15:20","26.4","31.1","2014-06-06 12:34","23.0","2014-06-06 04:24","...","88","63","2014-06-06 12:07","2.0","210","12.0","306","2014-06-06 03:29","47.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1000.7","...","...","...","...","...","26.8","...","...","...","...","...","87","...","...","1.9","177","...","...","...","19.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","999.4","...","1000.8","2014-06-08 08:06","997.7","2014-06-08 16:31","27.4","30.6","2014-06-08 10:21","25.4","2014-06-08 05:49","...","85","72","2014-06-08 12:36","1.9","10","7.9","7","2014-06-08 14:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","998.0","...","999.4","2014-06-09 07:47","996.4","2014-06-09 17:02","27.1","30.3","2014-06-09 10:16","24.9","2014-06-09 04:21","...","85","72","2014-06-09 09:36","3.7","38","13.0","37","2014-06-09 14:25","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","997.1","...","998.6","2014-06-10 11:21","995.8","2014-06-10 03:32","26.4","30.4","2014-06-10 13:42","24.9","2014-06-10 04:03","...","86","78","2014-06-10 14:03","4.5","40","14.6","5","2014-06-10 14:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
