"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1011.0","...","1012.9","2015-10-01 08:21","1009.3","2015-10-01 15:03","30.1","34.1","2015-10-01 11:11","27.4","2015-10-01 05:45","...","85","63","2015-10-01 11:11","1.7","50","8.5","288","2015-10-01 12:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1010.3","...","1011.6","2015-10-02 09:37","1008.5","2015-10-02 15:31","28.6","31.0","2015-10-02 11:13","27.0","2015-10-02 07:34","...","84","68","2015-10-02 11:13","3.1","43","11.4","17","2015-10-02 12:09","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1012.7","...","1015.7","2015-10-03 21:31","1010.7","2015-10-03 01:41","29.5","32.8","2015-10-03 14:13","27.0","2015-10-03 05:52","...","85","70","2015-10-03 10:21","1.6","193","6.7","301","2015-10-03 11:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1015.0","...","1016.3","2015-10-04 08:43","1013.4","2015-10-04 15:31","29.8","33.0","2015-10-04 11:23","27.8","2015-10-04 02:01","...","85","68","2015-10-04 11:02","1.4","22","6.0","351","2015-10-04 12:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1014.0","...","1015.7","2015-10-05 07:23","1012.2","2015-10-05 14:13","30.1","34.6","2015-10-05 10:11","28.0","2015-10-05 05:32","...","82","59","2015-10-05 10:11","1.6","325","6.5","304","2015-10-05 12:35","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1011.8","...","1013.8","2015-10-06 08:46","1009.7","2015-10-06 15:21","30.0","33.0","2015-10-06 15:01","28.1","2015-10-06 23:02","...","82","66","2015-10-06 15:01","1.5","23","5.7","305","2015-10-06 13:54","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1009.9","...","1011.9","2015-10-07 08:33","1008.1","2015-10-07 15:53","29.2","33.0","2015-10-07 12:23","26.5","2015-10-07 06:01","...","78","64","2015-10-07 12:42","1.6","47","6.7","360","2015-10-07 15:05","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1007.8","...","1009.4","2015-10-08 00:01","1006.3","2015-10-08 14:01","29.0","31.5","2015-10-08 15:06","27.2","2015-10-08 06:12","...","81","62","2015-10-08 15:06","1.9","197","6.7","293","2015-10-08 15:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1007.5","...","1009.3","2015-10-09 22:13","1006.0","2015-10-09 01:59","26.9","30.5","2015-10-09 12:52","24.6","2015-10-09 23:31","...","83","72","2015-10-09 12:52","3.2","40","15.3","52","2015-10-09 16:22","17.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1009.8","...","1012.8","2015-10-10 21:55","1007.6","2015-10-10 01:31","26.6","30.1","2015-10-10 12:21","23.9","2015-10-10 02:34","...","70","54","2015-10-10 10:25","3.7","41","11.8","45","2015-10-10 13:04","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1013.8","...","1017.0","2015-10-11 22:31","1011.2","2015-10-11 03:26","24.7","27.3","2015-10-11 10:51","21.6","2015-10-11 19:42","...","70","56","2015-10-11 08:04","4.3","41","15.1","55","2015-10-11 07:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1015.0","...","1016.4","2015-10-12 09:13","1012.8","2015-10-12 15:03","25.1","29.3","2015-10-12 11:41","21.5","2015-10-12 02:28","...","66","50","2015-10-12 12:01","3.1","45","8.7","26","2015-10-12 15:41","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1015.1","...","1017.2","2015-10-13 09:31","1013.2","2015-10-13 15:34","25.1","29.8","2015-10-13 12:42","22.0","2015-10-13 23:33","...","64","49","2015-10-13 13:22","3.5","40","11.8","11","2015-10-13 13:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1013.7","...","1015.1","2015-10-14 08:42","1012.0","2015-10-14 15:21","24.7","29.3","2015-10-14 12:23","21.3","2015-10-14 03:33","...","69","53","2015-10-14 11:25","3.7","39","11.0","48","2015-10-14 08:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1011.2","...","1013.6","2015-10-15 00:01","1008.8","2015-10-15 14:44","25.1","29.9","2015-10-15 12:34","21.3","2015-10-15 06:11","...","71","49","2015-10-15 11:43","3.8","40","12.8","29","2015-10-15 14:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
