"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","985.8","...","988.3","2012-08-01 00:01","983.7","2012-08-01 15:06","27.8","29.8","2012-08-01 11:06","25.4","2012-08-01 22:55","...","100","95","2012-08-01 07:10","2.2","32","15.7","37","2012-08-01 20:08","23.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","987.0","...","992.9","2012-08-02 23:22","982.1","2012-08-02 02:47","25.4","27.4","2012-08-02 07:20","24.3","2012-08-02 11:22","...","100","99","2012-08-02 14:01","6.9","11","22.3","309","2012-08-02 10:39","397.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","994.8","...","996.9","2012-08-03 21:06","992.6","2012-08-03 00:04","27.7","30.6","2012-08-03 15:05","24.5","2012-08-03 01:51","...","99","90","2012-08-03 13:25","1.5","178","8.5","192","2012-08-03 08:41","21.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","998.1","...","1000.1","2012-08-04 23:46","996.0","2012-08-04 01:22","28.6","30.9","2012-08-04 12:19","26.8","2012-08-04 04:31","...","96","78","2012-08-04 11:59","0.5","163","5.1","192","2012-08-04 11:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","999.8","...","1001.6","2012-08-05 10:01","998.7","2012-08-05 02:01","28.7","33.7","2012-08-05 14:02","26.6","2012-08-05 03:07","...","97","83","2012-08-05 14:32","0.2","11","4.3","48","2012-08-05 16:30","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","999.0","...","1000.4","2012-08-06 09:08","996.9","2012-08-06 17:16","28.3","30.5","2012-08-06 16:31","26.1","2012-08-06 06:02","...","98","81","2012-08-06 16:17","0.2","277","2.6","264","2012-08-06 16:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","996.9","...","999.2","2012-08-07 00:01","994.8","2012-08-07 15:01","28.9","32.6","2012-08-07 12:01","25.6","2012-08-07 03:32","...","94","79","2012-08-07 11:35","0.6","167","4.0","289","2012-08-07 13:01","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","996.3","...","998.1","2012-08-08 22:16","994.4","2012-08-08 14:47","29.9","34.3","2012-08-08 15:31","27.3","2012-08-08 05:46","...","96","77","2012-08-08 13:08","1.3","216","6.9","250","2012-08-08 18:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","998.4","...","1000.4","2012-08-09 23:21","997.0","2012-08-09 01:07","29.8","32.7","2012-08-09 13:31","27.7","2012-08-09 06:16","...","91","72","2012-08-09 12:31","1.0","184","5.1","225","2012-08-09 12:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1001.3","...","1003.2","2012-08-10 22:09","999.7","2012-08-10 00:48","29.0","32.5","2012-08-10 13:53","24.9","2012-08-10 06:17","...","92","76","2012-08-10 13:31","1.8","179","8.5","220","2012-08-10 14:17","10.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
