"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1007.2","...","1009.4","2015-06-01 22:01","1004.9","2015-06-01 03:25","29.5","32.5","2015-06-01 12:12","26.2","2015-06-01 05:26","...","84","72","2015-06-01 17:03","2.4","182","9.0","277","2015-06-01 15:42","4.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1008.0","...","1009.0","2015-06-02 09:24","1006.5","2015-06-02 16:51","30.7","33.9","2015-06-02 11:31","28.2","2015-06-02 05:11","...","76","62","2015-06-02 09:24","2.8","181","10.9","268","2015-06-02 12:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1008.0","...","1009.8","2015-06-03 10:04","1006.3","2015-06-03 16:52","31.0","33.5","2015-06-03 12:51","28.5","2015-06-03 04:56","...","78","60","2015-06-03 15:31","2.7","171","8.3","287","2015-06-03 11:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1007.0","...","1008.7","2015-06-04 00:01","1005.0","2015-06-04 17:21","30.2","33.0","2015-06-04 10:11","27.9","2015-06-04 05:31","...","81","64","2015-06-04 10:22","2.1","168","8.8","277","2015-06-04 13:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1005.3","...","1006.8","2015-06-05 00:01","1003.7","2015-06-05 15:34","30.6","33.7","2015-06-05 10:31","28.5","2015-06-05 04:13","...","80","64","2015-06-05 10:36","2.7","189","9.9","271","2015-06-05 11:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1006.7","...","1008.8","2015-06-06 22:24","1004.9","2015-06-06 02:11","29.1","32.2","2015-06-06 13:01","27.0","2015-06-06 17:45","...","84","72","2015-06-06 12:00","1.6","170","7.4","192","2015-06-06 16:51","7.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1007.7","...","1009.1","2015-06-07 08:21","1006.5","2015-06-07 15:32","30.0","32.9","2015-06-07 13:11","27.8","2015-06-07 02:21","...","85","68","2015-06-07 14:31","1.8","56","7.4","255","2015-06-07 13:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1006.5","...","1008.1","2015-06-08 10:12","1004.7","2015-06-08 17:16","30.5","33.4","2015-06-08 13:52","27.7","2015-06-08 05:13","...","78","58","2015-06-08 14:23","2.6","177","8.1","267","2015-06-08 12:09","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1005.7","...","1006.8","2015-06-09 22:22","1003.5","2015-06-09 16:23","31.0","33.8","2015-06-09 13:11","28.4","2015-06-09 05:21","...","75","56","2015-06-09 10:03","3.3","175","9.6","261","2015-06-09 14:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1005.9","...","1007.5","2015-06-10 21:29","1003.4","2015-06-10 16:22","31.5","34.3","2015-06-10 14:21","29.2","2015-06-10 05:02","...","75","57","2015-06-10 14:15","3.3","169","9.9","258","2015-06-10 12:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1006.7","...","1009.0","2015-06-11 22:21","1004.6","2015-06-11 16:13","31.7","34.8","2015-06-11 12:22","29.3","2015-06-11 03:14","...","76","61","2015-06-11 12:22","3.1","178","10.9","267","2015-06-11 13:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1006.5","...","1008.5","2015-06-12 00:05","1005.0","2015-06-12 15:52","31.4","34.1","2015-06-12 09:51","29.2","2015-06-12 04:58","...","80","63","2015-06-12 10:15","2.7","288","9.4","313","2015-06-12 13:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1006.4","...","1008.2","2015-06-13 22:04","1004.1","2015-06-13 16:03","31.6","34.5","2015-06-13 11:14","29.0","2015-06-13 05:14","...","78","60","2015-06-13 10:34","2.7","165","10.9","274","2015-06-13 14:14","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1007.1","...","1008.8","2015-06-14 21:51","1005.2","2015-06-14 15:27","31.8","34.7","2015-06-14 10:31","29.9","2015-06-14 04:56","...","75","60","2015-06-14 10:51","2.7","175","10.9","294","2015-06-14 13:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1007.6","...","1008.8","2015-06-15 08:51","1005.7","2015-06-15 16:33","31.4","34.0","2015-06-15 14:21","29.4","2015-06-15 04:12","...","79","70","2015-06-15 14:44","2.6","191","9.0","285","2015-06-15 13:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1006.0","...","1007.9","2015-06-16 07:21","1003.7","2015-06-16 17:54","31.7","34.3","2015-06-16 10:05","29.6","2015-06-16 05:21","...","76","58","2015-06-16 15:33","3.0","193","10.3","269","2015-06-16 12:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1003.2","...","1005.2","2015-06-17 00:01","1001.6","2015-06-17 16:33","31.7","34.2","2015-06-17 13:35","29.4","2015-06-17 04:51","...","75","61","2015-06-17 13:37","3.4","183","9.9","265","2015-06-17 11:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1003.0","...","1004.0","2015-06-18 22:21","1001.8","2015-06-18 00:02","31.7","34.4","2015-06-18 13:03","29.2","2015-06-18 05:02","...","73","58","2015-06-18 14:13","3.1","200","9.8","271","2015-06-18 11:04","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1004.5","...","1006.8","2015-06-19 21:21","1003.4","2015-06-19 00:24","31.8","35.4","2015-06-19 10:27","29.9","2015-06-19 04:43","...","76","57","2015-06-19 10:21","2.8","299","8.6","282","2015-06-19 15:15","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1005.2","...","1006.5","2015-06-20 22:45","1003.5","2015-06-20 17:12","31.7","35.2","2015-06-20 12:52","29.3","2015-06-20 03:05","...","76","52","2015-06-20 12:34","1.8","10","6.6","65","2015-06-20 16:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1005.3","...","1006.9","2015-06-21 22:00","1003.5","2015-06-21 15:03","31.7","34.7","2015-06-21 10:21","29.4","2015-06-21 04:32","...","76","63","2015-06-21 15:43","1.8","3","7.6","17","2015-06-21 14:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1004.8","...","1007.5","2015-06-22 22:03","1003.5","2015-06-22 13:35","31.0","34.6","2015-06-22 13:15","28.0","2015-06-22 23:11","...","80","64","2015-06-22 13:11","1.6","4","6.7","83","2015-06-22 20:07","12.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1005.7","...","1007.9","2015-06-23 22:03","1004.0","2015-06-23 14:51","30.9","35.1","2015-06-23 11:13","28.4","2015-06-23 00:01","...","83","59","2015-06-23 11:13","2.2","14","12.1","153","2015-06-23 17:04","15.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1005.8","...","1007.3","2015-06-24 21:54","1003.8","2015-06-24 15:16","31.8","35.4","2015-06-24 11:26","28.4","2015-06-24 05:09","...","77","60","2015-06-24 11:34","3.1","200","13.2","274","2015-06-24 15:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1005.1","...","1006.3","2015-06-25 00:01","1003.5","2015-06-25 16:03","32.3","36.0","2015-06-25 11:45","30.0","2015-06-25 04:51","...","75","58","2015-06-25 11:41","3.8","227","12.0","276","2015-06-25 13:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1005.2","...","1007.1","2015-06-26 22:22","1003.8","2015-06-26 15:03","32.3","35.1","2015-06-26 11:21","29.9","2015-06-26 05:02","...","75","63","2015-06-26 13:01","3.7","265","10.5","269","2015-06-26 15:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1006.9","...","1008.2","2015-06-27 21:36","1005.6","2015-06-27 01:06","32.7","36.3","2015-06-27 11:22","30.6","2015-06-27 05:04","...","74","56","2015-06-27 10:27","4.0","191","13.8","277","2015-06-27 11:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1007.6","...","1009.4","2015-06-28 10:52","1006.3","2015-06-28 15:11","32.2","35.0","2015-06-28 15:54","30.3","2015-06-28 03:38","...","76","59","2015-06-28 15:43","3.5","189","10.9","284","2015-06-28 14:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1005.8","...","1007.5","2015-06-29 07:21","1003.7","2015-06-29 16:22","32.2","35.4","2015-06-29 15:11","29.9","2015-06-29 04:21","...","75","57","2015-06-29 15:11","3.3","188","10.0","285","2015-06-29 13:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1003.6","...","1005.4","2015-06-30 00:02","1001.6","2015-06-30 18:11","32.1","35.1","2015-06-30 13:11","29.4","2015-06-30 07:27","...","72","51","2015-06-30 14:32","3.8","176","11.9","246","2015-06-30 14:48","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
