"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"13","1007.5","...","1009.3","2017-07-13 00:13","1005.3","2017-07-13 16:35","29.8","32.6","2017-07-13 09:30","26.9","2017-07-13 05:01","...","81","61","2017-07-13 09:21","2.3","299","8.8","301","2017-07-13 12:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1007.0","...","1008.1","2017-07-14 21:41","1005.5","2017-07-14 14:59","29.8","32.3","2017-07-14 14:55","27.7","2017-07-14 05:05","...","87","71","2017-07-14 14:53","2.3","295","9.0","293","2017-07-14 12:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1007.3","...","1008.7","2017-07-15 21:41","1005.6","2017-07-15 15:30","30.1","32.7","2017-07-15 14:51","27.8","2017-07-15 01:48","...","79","66","2017-07-15 14:51","2.3","1","10.7","1","2017-07-15 11:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1007.9","...","1009.3","2017-07-16 20:31","1005.5","2017-07-16 15:33","29.4","32.8","2017-07-16 12:54","26.7","2017-07-16 04:51","...","79","58","2017-07-16 12:04","2.2","7","9.4","38","2017-07-16 14:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1009.8","...","1011.3","2017-07-17 21:02","1007.1","2017-07-17 01:56","29.2","31.1","2017-07-17 16:41","27.2","2017-07-17 01:21","...","89","76","2017-07-17 08:41","1.2","294","5.1","296","2017-07-17 13:39","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1010.2","...","1011.8","2017-07-18 21:21","1008.6","2017-07-18 14:51","30.0","33.1","2017-07-18 13:02","27.9","2017-07-18 04:13","...","86","73","2017-07-18 13:02","1.9","10","8.3","7","2017-07-18 15:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1007.8","...","1010.6","2017-07-19 00:01","1005.9","2017-07-19 15:43","29.8","32.8","2017-07-19 12:51","26.9","2017-07-19 05:21","...","81","59","2017-07-19 09:31","2.0","2","7.9","318","2017-07-19 14:41","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1007.2","...","1008.4","2017-07-20 09:45","1005.5","2017-07-20 16:41","29.7","33.2","2017-07-20 13:27","26.5","2017-07-20 03:21","...","81","66","2017-07-20 13:01","1.7","1","8.6","317","2017-07-20 13:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1007.7","...","1009.3","2017-07-21 09:44","1005.9","2017-07-21 16:04","30.3","33.3","2017-07-21 14:16","27.3","2017-07-21 06:13","...","77","54","2017-07-21 15:42","1.8","335","8.2","343","2017-07-21 11:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1006.5","...","1008.3","2017-07-22 00:01","1004.9","2017-07-22 16:03","30.3","33.3","2017-07-22 14:22","28.6","2017-07-22 05:02","...","83","53","2017-07-22 14:14","1.6","8","6.4","57","2017-07-22 08:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1005.4","...","1006.9","2017-07-23 10:02","1003.7","2017-07-23 18:01","30.9","34.0","2017-07-23 17:01","28.4","2017-07-23 05:32","...","82","55","2017-07-23 17:41","2.0","294","7.2","295","2017-07-23 13:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1004.0","...","1005.5","2017-07-24 09:21","1001.8","2017-07-24 16:31","30.0","32.0","2017-07-24 12:41","28.2","2017-07-24 05:46","...","87","77","2017-07-24 12:02","2.4","166","7.7","301","2017-07-24 13:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1003.2","...","1004.3","2017-07-25 21:41","1001.7","2017-07-25 15:22","29.6","33.0","2017-07-25 10:26","27.4","2017-07-25 04:51","...","82","64","2017-07-25 10:21","2.4","173","9.1","297","2017-07-25 13:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1002.5","...","1003.7","2017-07-26 00:01","1001.4","2017-07-26 15:32","29.5","32.8","2017-07-26 09:36","27.5","2017-07-26 23:51","...","82","64","2017-07-26 09:25","1.9","292","8.0","284","2017-07-26 13:41","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1002.4","...","1004.2","2017-07-27 08:01","1000.6","2017-07-27 16:55","29.8","33.1","2017-07-27 13:02","26.4","2017-07-27 05:11","...","82","60","2017-07-27 13:21","2.0","16","7.7","350","2017-07-27 15:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1000.1","...","1002.3","2017-07-28 00:13","997.9","2017-07-28 16:43","30.8","33.9","2017-07-28 16:51","28.4","2017-07-28 05:31","...","83","58","2017-07-28 14:23","1.5","75","6.3","325","2017-07-28 11:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","992.9","...","998.3","2017-07-29 00:01","987.2","2017-07-29 21:07","29.1","30.8","2017-07-29 09:13","26.3","2017-07-30 00:00","...","91","83","2017-07-29 09:13","2.9","184","17.2","277","2017-07-29 23:38","44.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","990.9","...","993.2","2017-07-30 10:23","987.8","2017-07-30 00:01","28.5","31.5","2017-07-30 12:15","24.9","2017-07-30 00:52","...","X","0","2017-07-30 02:16","3.7","17","17.7","256","2017-07-30 00:20","59.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","997.3","...","1001.1","2017-07-31 22:01","990.8","2017-07-31 00:01","26.2","29.0","2017-07-31 19:21","23.5","2017-07-31 04:47","...","X","0","2017-07-31 02:46","4.7","190","19.6","173","2017-07-31 03:47","103.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
