"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1009.7","...","1012.2","2017-10-01 08:55","1007.2","2017-10-01 15:46","29.8","34.1","2017-10-01 10:41","26.7","2017-10-01 06:27","...","78","54","2017-10-01 10:31","1.5","180","6.7","302","2017-10-01 12:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1009.1","...","1010.6","2017-10-02 08:43","1007.1","2017-10-02 14:34","30.2","33.3","2017-10-02 15:23","27.7","2017-10-02 05:42","...","79","56","2017-10-02 15:27","1.4","53","7.5","304","2017-10-02 14:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1010.1","...","1011.6","2017-10-03 22:42","1008.4","2017-10-03 14:55","29.7","32.6","2017-10-03 12:21","27.9","2017-10-03 05:17","...","80","66","2017-10-03 10:22","2.3","38","10.8","52","2017-10-03 16:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1010.9","...","1013.1","2017-10-04 10:11","1009.4","2017-10-04 16:15","27.9","29.8","2017-10-04 12:32","26.1","2017-10-04 23:35","...","78","67","2017-10-04 12:32","3.1","43","9.5","29","2017-10-04 08:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1010.1","...","1011.8","2017-10-05 01:22","1008.1","2017-10-05 15:51","28.3","32.7","2017-10-05 12:51","25.1","2017-10-05 05:53","...","79","61","2017-10-05 11:51","2.6","40","8.5","12","2017-10-05 14:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1009.8","...","1011.3","2017-10-06 07:13","1007.7","2017-10-06 15:32","29.2","32.7","2017-10-06 14:23","26.6","2017-10-06 05:55","...","80","66","2017-10-06 14:11","1.9","27","7.8","18","2017-10-06 16:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1008.9","...","1010.6","2017-10-07 07:12","1006.5","2017-10-07 14:12","29.6","34.0","2017-10-07 13:53","27.0","2017-10-07 06:51","...","75","59","2017-10-07 14:02","2.1","24","9.0","3","2017-10-07 16:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1007.4","...","1009.4","2017-10-08 08:17","1004.3","2017-10-08 14:03","29.9","34.8","2017-10-08 12:51","26.1","2017-10-08 06:26","...","74","58","2017-10-08 11:01","2.0","13","10.4","37","2017-10-08 13:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1007.8","...","1009.3","2017-10-09 21:23","1005.9","2017-10-09 13:28","30.0","33.7","2017-10-09 14:21","27.9","2017-10-09 05:41","...","78","57","2017-10-09 13:41","1.1","193","5.8","306","2017-10-09 15:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1007.9","...","1010.0","2017-10-10 08:32","1006.5","2017-10-10 14:31","29.5","32.7","2017-10-10 10:25","26.1","2017-10-10 05:55","...","78","63","2017-10-10 17:11","1.2","293","7.1","308","2017-10-10 11:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1007.1","...","1009.4","2017-10-11 08:43","1004.9","2017-10-11 14:31","30.1","33.7","2017-10-11 14:51","27.7","2017-10-11 23:21","...","75","58","2017-10-11 14:51","1.8","22","6.3","301","2017-10-11 11:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1004.9","...","1007.7","2017-10-12 00:21","1002.0","2017-10-12 15:01","28.3","31.5","2017-10-12 12:43","26.1","2017-10-12 06:31","...","73","61","2017-10-12 18:06","3.7","42","11.7","38","2017-10-12 14:02","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1001.0","...","1003.3","2017-10-13 08:33","997.4","2017-10-13 18:01","26.7","28.7","2017-10-13 11:11","24.8","2017-10-13 22:38","...","80","69","2017-10-13 00:04","6.9","39","21.5","53","2017-10-13 19:14","10.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","999.6","...","1000.9","2017-10-14 21:11","997.1","2017-10-14 03:43","26.5","30.9","2017-10-14 11:38","25.0","2017-10-14 00:09","...","95","74","2017-10-14 11:38","2.1","46","14.8","53","2017-10-14 02:12","12.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1005.1","...","1008.6","2017-10-15 21:54","1000.5","2017-10-15 00:53","26.3","28.0","2017-10-15 12:31","24.9","2017-10-15 06:34","...","97","88","2017-10-15 12:42","0.7","1","4.7","177","2017-10-15 01:45","20.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1008.4","...","1010.0","2017-10-16 08:31","1006.8","2017-10-16 15:11","27.1","29.1","2017-10-16 11:36","25.6","2017-10-16 03:41","...","94","85","2017-10-16 11:36","2.5","38","8.7","35","2017-10-16 18:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1009.2","...","1011.5","2017-10-17 09:03","1006.9","2017-10-17 14:52","26.5","28.5","2017-10-17 10:42","25.4","2017-10-17 05:52","...","88","80","2017-10-17 10:42","4.5","45","14.7","37","2017-10-17 15:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1008.7","...","1010.6","2017-10-18 09:05","1007.2","2017-10-18 15:31","25.8","27.5","2017-10-18 12:43","24.4","2017-10-18 23:42","...","87","79","2017-10-18 12:22","5.1","42","15.0","40","2017-10-18 11:25","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
