"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1018.1","...","1020.6","2017-01-01 08:31","1016.0","2017-01-01 14:51","19.6","23.2","2017-01-01 10:54","16.2","2017-01-01 06:31","...","93","71","2017-01-01 12:37","1.6","13","9.6","8","2017-01-01 13:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1017.3","...","1019.5","2017-01-02 08:11","1015.3","2017-01-02 15:57","20.2","23.0","2017-01-02 10:51","18.0","2017-01-02 23:41","...","93","76","2017-01-02 10:51","1.8","29","9.0","3","2017-01-02 14:09","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1016.6","...","1018.8","2017-01-03 09:22","1014.6","2017-01-03 14:34","20.2","23.4","2017-01-03 14:01","17.2","2017-01-03 01:11","...","91","76","2017-01-03 13:59","2.4","43","10.5","13","2017-01-03 12:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1015.4","...","1017.4","2017-01-04 08:41","1013.4","2017-01-04 14:11","20.5","23.5","2017-01-04 13:42","17.7","2017-01-04 02:24","...","94","79","2017-01-04 13:52","1.8","34","6.7","7","2017-01-04 10:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1014.4","...","1016.2","2017-01-05 08:54","1012.2","2017-01-05 14:21","20.2","23.8","2017-01-05 11:40","18.4","2017-01-05 23:51","...","94","78","2017-01-05 11:41","1.7","223","5.9","295","2017-01-05 12:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1013.3","...","1015.2","2017-01-06 08:51","1011.2","2017-01-06 15:12","20.0","23.4","2017-01-06 11:58","17.8","2017-01-06 01:53","...","95","79","2017-01-06 11:59","2.3","21","8.8","15","2017-01-06 16:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1011.3","...","1013.2","2017-01-07 09:18","1009.1","2017-01-07 14:03","20.6","24.6","2017-01-07 13:16","19.2","2017-01-07 23:01","...","94","75","2017-01-07 13:20","1.3","43","6.0","4","2017-01-07 14:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1010.8","...","1013.0","2017-01-08 09:12","1008.0","2017-01-08 15:08","20.5","23.8","2017-01-08 13:41","18.1","2017-01-08 23:53","...","88","76","2017-01-08 15:32","2.5","19","10.8","38","2017-01-08 16:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1013.2","...","1015.4","2017-01-09 23:07","1011.1","2017-01-09 14:46","18.3","22.2","2017-01-09 11:31","15.7","2017-01-09 23:52","...","77","60","2017-01-09 11:31","4.3","39","13.6","12","2017-01-09 13:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1015.9","...","1018.2","2017-01-10 09:21","1013.8","2017-01-10 14:06","17.9","22.6","2017-01-10 15:31","14.9","2017-01-10 03:49","...","74","59","2017-01-10 11:44","3.9","41","11.4","44","2017-01-10 10:25","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
