"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1018.4","...","1020.0","2013-12-01 08:42","1016.6","2013-12-01 13:46","17.1","22.8","2013-12-01 12:17","13.0","2013-12-01 05:01","...","66","35","2013-12-01 10:04","2.9","39","12.5","46","2013-12-01 15:43","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1016.7","...","1018.7","2013-12-02 00:01","1013.9","2013-12-02 14:24","17.3","23.4","2013-12-02 12:37","11.7","2013-12-02 06:17","...","62","34","2013-12-02 10:08","3.1","24","11.7","13","2013-12-02 13:54","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1016.2","...","1018.1","2013-12-03 08:31","1014.4","2013-12-03 13:43","17.5","23.1","2013-12-03 12:36","12.6","2013-12-03 05:31","...","64","37","2013-12-03 12:43","1.5","31","8.3","28","2013-12-03 14:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1015.2","...","1017.1","2013-12-04 08:26","1013.3","2013-12-04 14:18","17.5","22.4","2013-12-04 12:01","11.9","2013-12-04 05:46","...","68","37","2013-12-04 13:04","2.6","35","9.9","31","2013-12-04 16:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1013.9","...","1016.3","2013-12-05 09:01","1012.4","2013-12-05 14:37","18.4","24.4","2013-12-05 14:16","12.2","2013-12-05 05:38","...","58","27","2013-12-05 14:47","1.1","171","5.1","347","2013-12-05 14:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1013.1","...","1015.2","2013-12-06 08:06","1011.2","2013-12-06 14:33","19.2","24.4","2013-12-06 12:04","13.3","2013-12-06 04:36","...","63","45","2013-12-06 12:04","2.4","36","9.2","19","2013-12-06 14:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1013.1","...","1014.6","2013-12-07 08:17","1011.4","2013-12-07 14:39","21.5","26.8","2013-12-07 13:16","18.0","2013-12-07 06:40","...","67","43","2013-12-07 12:32","1.8","40","7.2","18","2013-12-07 15:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1012.4","...","1014.9","2013-12-08 08:47","1010.8","2013-12-08 15:20","21.4","24.9","2013-12-08 14:16","18.0","2013-12-08 03:49","...","81","61","2013-12-08 10:31","1.2","7","5.6","17","2013-12-08 14:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1011.3","...","1014.4","2013-12-09 08:57","1008.7","2013-12-09 14:34","21.5","25.9","2013-12-09 14:04","18.5","2013-12-09 23:58","...","78","50","2013-12-09 13:53","2.8","40","10.4","32","2013-12-09 19:42","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1011.7","...","1014.1","2013-12-10 23:46","1009.3","2013-12-10 02:32","17.0","19.9","2013-12-10 00:34","16.0","2013-12-10 05:16","...","66","59","2013-12-10 11:01","5.1","45","14.0","35","2013-12-10 06:14","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1014.7","...","1016.6","2013-12-11 10:20","1012.8","2013-12-11 14:24","16.9","19.0","2013-12-11 12:46","15.2","2013-12-11 18:31","...","63","56","2013-12-11 14:46","4.7","48","13.1","44","2013-12-11 17:25","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1014.6","...","1016.5","2013-12-12 22:02","1012.4","2013-12-12 13:49","17.9","19.9","2013-12-12 16:35","15.5","2013-12-12 05:04","...","69","62","2013-12-12 11:33","2.3","45","8.1","33","2013-12-12 00:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1015.8","...","1018.0","2013-12-13 08:46","1014.0","2013-12-13 14:31","19.2","20.6","2013-12-13 12:17","18.1","2013-12-13 21:54","...","82","76","2013-12-13 00:02","4.2","41","10.7","28","2013-12-13 11:22","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1015.8","...","1018.3","2013-12-14 08:18","1013.7","2013-12-14 14:18","20.0","23.1","2013-12-14 10:31","17.9","2013-12-14 01:06","...","85","71","2013-12-14 10:31","3.8","32","14.3","51","2013-12-14 13:17","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1014.3","...","1017.4","2013-12-15 09:55","1011.8","2013-12-15 14:46","20.1","22.5","2013-12-15 13:31","19.0","2013-12-15 01:46","...","93","87","2013-12-15 15:03","2.4","24","10.3","32","2013-12-15 13:08","15.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1011.0","...","1013.3","2013-12-16 00:01","1009.0","2013-12-16 14:13","19.8","23.9","2013-12-16 11:06","15.6","2013-12-16 23:52","...","89","76","2013-12-16 11:47","3.7","44","17.9","33","2013-12-16 21:51","11.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1009.9","...","1013.9","2013-12-17 20:34","1007.0","2013-12-17 13:33","16.6","18.8","2013-12-17 23:52","15.1","2013-12-17 01:50","...","90","81","2013-12-17 23:46","5.2","46","15.8","49","2013-12-17 00:22","24.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1014.0","...","1016.9","2013-12-18 23:04","1012.0","2013-12-18 00:18","15.3","16.7","2013-12-18 00:02","14.2","2013-12-18 23:17","...","80","70","2013-12-18 12:35","5.6","42","17.3","47","2013-12-18 15:43","5.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1017.9","...","1019.7","2013-12-19 10:05","1015.8","2013-12-19 00:32","14.2","15.5","2013-12-19 06:01","13.4","2013-12-19 04:57","...","74","69","2013-12-19 09:49","6.1","43","16.2","40","2013-12-19 00:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1019.1","...","1020.9","2013-12-20 08:52","1017.1","2013-12-20 03:16","14.6","17.9","2013-12-20 11:50","13.0","2013-12-20 06:32","...","75","65","2013-12-20 12:12","3.8","46","10.4","56","2013-12-20 00:13","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1020.7","...","1022.2","2013-12-21 09:49","1019.4","2013-12-21 03:41","13.8","15.5","2013-12-21 12:02","12.6","2013-12-21 04:18","...","81","73","2013-12-21 14:20","4.5","42","13.7","54","2013-12-21 10:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1019.8","...","1022.4","2013-12-22 08:35","1017.4","2013-12-22 14:50","15.3","17.8","2013-12-22 15:32","12.6","2013-12-22 02:39","...","74","67","2013-12-22 16:31","4.4","44","12.8","52","2013-12-22 01:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1018.1","...","1019.7","2013-12-23 09:01","1015.8","2013-12-23 14:26","16.6","19.7","2013-12-23 12:35","14.8","2013-12-23 06:26","...","82","72","2013-12-23 11:20","3.9","36","11.2","44","2013-12-23 23:25","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1018.1","...","1021.3","2013-12-24 09:04","1015.9","2013-12-24 14:16","15.8","18.3","2013-12-24 14:16","14.0","2013-12-24 07:01","...","81","71","2013-12-24 14:16","4.7","44","13.7","37","2013-12-24 06:16","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1016.4","...","1019.6","2013-12-25 08:16","1014.7","2013-12-25 14:37","16.8","19.6","2013-12-25 11:01","15.4","2013-12-25 00:09","...","83","72","2013-12-25 11:05","4.2","34","13.5","15","2013-12-25 12:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1015.4","...","1018.3","2013-12-26 23:36","1012.5","2013-12-26 13:22","15.1","16.9","2013-12-26 01:10","12.6","2013-12-26 23:59","...","79","59","2013-12-26 22:29","5.9","43","19.6","49","2013-12-26 22:29","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1018.8","...","1021.0","2013-12-27 09:31","1016.8","2013-12-27 14:47","11.7","13.9","2013-12-27 11:57","10.3","2013-12-27 21:17","...","59","48","2013-12-27 11:57","6.1","39","17.1","41","2013-12-27 09:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1018.3","...","1020.3","2013-12-28 09:05","1015.8","2013-12-28 15:16","13.0","15.7","2013-12-28 14:18","10.5","2013-12-28 03:36","...","71","57","2013-12-28 10:25","4.3","41","11.6","45","2013-12-28 11:13","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1018.8","...","1020.9","2013-12-29 08:37","1016.6","2013-12-29 15:16","12.8","15.2","2013-12-29 13:47","11.0","2013-12-29 05:01","...","77","66","2013-12-29 13:31","4.5","49","11.6","58","2013-12-29 10:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1018.5","...","1020.3","2013-12-30 08:33","1016.5","2013-12-30 14:35","15.2","18.7","2013-12-30 13:47","11.8","2013-12-30 01:47","...","79","65","2013-12-30 11:18","3.3","38","9.6","21","2013-12-30 14:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","1017.2","...","1018.8","2013-12-31 09:26","1014.9","2013-12-31 14:47","16.4","20.6","2013-12-31 12:18","14.0","2013-12-31 23:46","...","75","61","2013-12-31 14:24","3.4","39","9.6","1","2013-12-31 13:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
