"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1002.2","...","1004.0","2018-08-01 08:16","999.6","2018-08-01 16:31","30.6","34.0","2018-08-01 15:01","28.4","2018-08-01 05:31","...","82","63","2018-08-01 15:06","2.7","172","8.3","267","2018-08-01 13:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1001.8","...","1003.9","2018-08-02 09:27","999.6","2018-08-02 16:11","29.4","32.6","2018-08-02 14:32","24.6","2018-08-02 06:52","...","86","69","2018-08-02 13:01","2.6","173","9.7","231","2018-08-02 05:52","12.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1002.1","...","1003.7","2018-08-03 23:12","1000.4","2018-08-03 02:16","29.3","32.2","2018-08-03 12:42","27.8","2018-08-03 04:05","...","81","66","2018-08-03 12:39","2.4","177","8.9","241","2018-08-03 11:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1003.5","...","1005.5","2018-08-04 22:51","1001.8","2018-08-04 15:43","30.0","32.6","2018-08-04 12:51","27.9","2018-08-04 05:41","...","78","67","2018-08-04 10:23","2.0","178","8.5","299","2018-08-04 11:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1004.4","...","1005.6","2018-08-05 06:51","1003.0","2018-08-05 14:22","29.7","33.7","2018-08-05 11:11","27.0","2018-08-05 05:01","...","77","58","2018-08-05 14:07","1.1","5","8.4","184","2018-08-05 17:15","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1003.5","...","1005.3","2018-08-06 00:15","1000.8","2018-08-06 16:43","29.8","32.9","2018-08-06 11:41","26.8","2018-08-06 03:36","...","79","66","2018-08-06 09:12","2.0","8","8.6","360","2018-08-06 16:09","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1002.5","...","1004.2","2018-08-07 00:01","1000.1","2018-08-07 17:02","29.8","32.9","2018-08-07 14:27","26.9","2018-08-07 01:21","...","82","65","2018-08-07 17:23","2.1","208","7.5","17","2018-08-07 16:09","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1002.8","...","1004.2","2018-08-08 21:42","1001.2","2018-08-08 16:51","30.4","33.4","2018-08-08 15:31","28.1","2018-08-08 05:34","...","79","62","2018-08-08 15:21","2.1","36","8.3","306","2018-08-08 12:57","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1003.3","...","1004.6","2018-08-09 10:01","1001.5","2018-08-09 16:11","30.2","33.4","2018-08-09 13:36","28.3","2018-08-09 03:59","...","77","62","2018-08-09 13:11","1.9","19","6.1","354","2018-08-09 14:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1002.1","...","1004.2","2018-08-10 00:01","999.8","2018-08-10 16:44","30.2","33.2","2018-08-10 14:03","27.8","2018-08-10 04:01","...","76","57","2018-08-10 14:16","1.5","292","6.5","305","2018-08-10 11:37","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","999.0","...","1002.0","2018-08-11 00:01","996.5","2018-08-11 17:13","30.0","32.8","2018-08-11 10:14","27.3","2018-08-11 04:51","...","78","63","2018-08-11 14:34","1.6","9","7.9","293","2018-08-11 13:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","995.4","...","997.4","2018-08-12 00:21","992.4","2018-08-12 16:14","30.1","33.5","2018-08-12 15:01","28.2","2018-08-12 04:51","...","79","62","2018-08-12 13:44","1.3","169","6.2","344","2018-08-12 14:04","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","997.1","...","999.0","2018-08-13 22:21","995.5","2018-08-13 00:11","29.2","32.5","2018-08-13 09:31","26.2","2018-08-13 18:22","...","86","68","2018-08-13 09:31","1.7","190","10.9","242","2018-08-13 16:32","31.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","998.2","...","999.8","2018-08-14 21:31","996.8","2018-08-14 14:11","28.3","33.0","2018-08-14 09:55","25.1","2018-08-14 17:37","...","87","61","2018-08-14 09:55","2.0","184","9.8","199","2018-08-14 17:00","28.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
