"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1017.5","...","1020.0","2018-01-01 09:21","1015.0","2018-01-01 15:18","17.4","22.5","2018-01-01 13:21","14.6","2018-01-01 04:46","...","76","58","2018-01-01 13:27","3.2","38","10.8","9","2018-01-01 14:37","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1016.7","...","1018.8","2018-01-02 09:01","1014.4","2018-01-02 14:31","18.0","22.4","2018-01-02 12:22","13.8","2018-01-02 05:01","...","87","64","2018-01-02 12:22","1.5","356","8.2","13","2018-01-02 13:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1016.6","...","1019.3","2018-01-03 08:51","1014.3","2018-01-03 14:47","18.6","23.7","2018-01-03 12:41","15.5","2018-01-03 06:52","...","91","67","2018-01-03 12:44","1.3","8","7.0","292","2018-01-03 13:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1015.5","...","1017.8","2018-01-04 08:51","1013.7","2018-01-04 16:13","18.0","19.5","2018-01-04 14:42","16.9","2018-01-04 01:13","...","97","91","2018-01-04 14:25","2.0","40","9.5","39","2018-01-04 11:58","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1014.2","...","1016.5","2018-01-05 09:53","1012.2","2018-01-05 15:11","17.5","19.1","2018-01-05 11:23","16.3","2018-01-05 22:11","...","93","83","2018-01-05 14:54","3.3","44","13.8","47","2018-01-05 14:32","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1013.3","...","1015.0","2018-01-06 09:01","1011.9","2018-01-06 14:01","17.8","19.8","2018-01-06 11:53","16.6","2018-01-06 00:12","...","92","81","2018-01-06 11:41","2.4","48","9.2","48","2018-01-06 05:53","16.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1012.5","...","1014.7","2018-01-07 07:45","1010.8","2018-01-07 19:27","18.3","20.1","2018-01-07 11:05","17.4","2018-01-07 02:59","...","92","78","2018-01-07 11:21","2.6","17","12.4","72","2018-01-07 05:11","12.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1012.7","...","1017.6","2018-01-08 23:43","1009.6","2018-01-08 07:06","18.6","22.2","2018-01-08 09:33","14.4","2018-01-08 23:56","...","97","88","2018-01-08 09:33","2.0","186","12.1","27","2018-01-08 11:27","29.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1019.5","...","1022.0","2018-01-09 09:33","1016.5","2018-01-09 00:11","11.5","14.5","2018-01-09 00:01","10.2","2018-01-09 19:41","...","88","67","2018-01-09 23:53","4.8","44","15.1","48","2018-01-09 02:28","19.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1022.1","...","1024.5","2018-01-10 09:41","1019.7","2018-01-10 14:25","12.3","15.8","2018-01-10 12:33","10.7","2018-01-10 02:34","...","58","46","2018-01-10 17:56","4.6","40","13.5","46","2018-01-10 10:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1023.0","...","1025.0","2018-01-11 21:22","1020.4","2018-01-11 14:32","12.5","16.3","2018-01-11 12:31","10.3","2018-01-11 22:51","...","57","41","2018-01-11 12:18","4.9","43","12.7","46","2018-01-11 11:57","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1024.2","...","1026.0","2018-01-12 09:34","1021.9","2018-01-12 15:06","11.6","15.2","2018-01-12 11:51","9.3","2018-01-12 23:51","...","52","38","2018-01-12 11:46","5.4","44","13.9","46","2018-01-12 08:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1023.1","...","1025.9","2018-01-13 09:24","1020.3","2018-01-13 14:31","12.4","18.1","2018-01-13 13:21","7.9","2018-01-13 05:13","...","60","42","2018-01-13 13:02","2.8","40","10.0","26","2018-01-13 14:22","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1019.9","...","1022.9","2018-01-14 00:01","1017.2","2018-01-14 14:41","14.5","19.9","2018-01-14 14:21","8.8","2018-01-14 06:21","...","81","44","2018-01-14 11:11","1.6","34","10.5","355","2018-01-14 15:37","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1016.3","...","1019.0","2018-01-15 08:31","1013.7","2018-01-15 15:05","16.5","20.4","2018-01-15 12:21","12.0","2018-01-15 04:41","...","90","63","2018-01-15 12:41","1.7","22","9.0","19","2018-01-15 16:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1012.6","...","1014.9","2018-01-16 08:53","1010.3","2018-01-16 15:45","18.5","21.6","2018-01-16 13:54","15.5","2018-01-16 06:07","...","89","73","2018-01-16 13:54","1.3","4","6.5","45","2018-01-16 09:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
