"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1010.9","...","1013.1","2018-05-01 08:31","1009.3","2018-05-01 16:16","27.2","29.8","2018-05-01 10:51","24.9","2018-05-01 06:01","...","86","72","2018-05-01 10:39","2.0","186","7.7","297","2018-05-01 13:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1010.4","...","1012.2","2018-05-02 07:22","1008.6","2018-05-02 16:52","27.7","30.1","2018-05-02 10:01","25.7","2018-05-02 05:11","...","86","70","2018-05-02 09:52","2.5","279","10.2","282","2018-05-02 12:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1012.4","...","1014.3","2018-05-03 22:11","1010.9","2018-05-03 02:21","25.4","28.0","2018-05-03 10:52","21.2","2018-05-03 23:36","...","78","54","2018-05-03 16:33","3.7","37","13.3","58","2018-05-03 13:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1013.6","...","1015.2","2018-05-04 22:01","1012.4","2018-05-04 03:58","25.2","28.7","2018-05-04 14:51","21.2","2018-05-04 04:41","...","77","63","2018-05-04 14:42","1.8","10","7.0","53","2018-05-04 01:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1014.0","...","1015.9","2018-05-05 08:42","1012.2","2018-05-05 15:17","27.1","29.6","2018-05-05 13:44","24.9","2018-05-05 04:11","...","74","56","2018-05-05 15:52","1.5","188","6.0","311","2018-05-05 12:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1010.1","...","1013.4","2018-05-06 00:01","1007.4","2018-05-06 16:16","28.3","31.1","2018-05-06 10:51","25.8","2018-05-06 05:58","...","77","61","2018-05-06 10:21","2.6","189","12.6","285","2018-05-06 14:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1006.8","...","1009.0","2018-05-07 08:21","1004.9","2018-05-07 15:31","28.8","30.9","2018-05-07 13:14","27.1","2018-05-07 00:51","...","81","68","2018-05-07 13:22","3.1","192","8.9","251","2018-05-07 15:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1007.4","...","1010.0","2018-05-08 21:53","1005.0","2018-05-08 04:02","26.2","29.7","2018-05-08 14:51","22.0","2018-05-08 03:54","...","86","68","2018-05-08 10:51","2.6","38","10.2","310","2018-05-08 02:41","51.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1012.2","...","1014.7","2018-05-09 21:41","1008.9","2018-05-09 02:32","22.5","24.3","2018-05-09 00:01","21.0","2018-05-09 23:52","...","85","72","2018-05-09 05:40","3.4","40","9.1","34","2018-05-09 13:57","23.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1013.1","...","1015.0","2018-05-10 08:13","1011.2","2018-05-10 16:11","23.5","27.2","2018-05-10 13:52","20.2","2018-05-10 05:22","...","73","57","2018-05-10 12:02","3.8","41","11.1","30","2018-05-10 14:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1011.8","...","1013.8","2018-05-11 08:23","1009.9","2018-05-11 15:49","25.1","28.5","2018-05-11 11:51","21.9","2018-05-11 05:02","...","78","63","2018-05-11 12:21","1.9","27","6.8","360","2018-05-11 13:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1009.9","...","1011.8","2018-05-12 10:54","1007.8","2018-05-12 16:42","26.0","28.6","2018-05-12 15:02","23.1","2018-05-12 05:22","...","85","73","2018-05-12 12:48","1.5","299","7.0","307","2018-05-12 15:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1009.2","...","1010.6","2018-05-13 09:01","1007.5","2018-05-13 17:11","27.3","29.6","2018-05-13 16:23","24.7","2018-05-13 03:31","...","82","70","2018-05-13 16:31","2.3","207","8.8","248","2018-05-13 13:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
