"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1011.0","...","1013.2","2018-04-01 10:01","1009.4","2018-04-01 15:41","24.5","27.3","2018-04-01 10:52","22.8","2018-04-01 05:41","...","77","61","2018-04-01 11:21","1.9","44","7.5","306","2018-04-01 12:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1011.4","...","1013.0","2018-04-02 10:13","1010.2","2018-04-02 15:25","23.9","25.7","2018-04-02 16:11","22.3","2018-04-02 04:11","...","82","67","2018-04-02 16:15","1.7","37","7.6","303","2018-04-02 14:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1012.2","...","1014.0","2018-04-03 10:53","1010.8","2018-04-03 03:41","24.3","26.7","2018-04-03 10:57","22.3","2018-04-03 01:21","...","76","51","2018-04-03 10:57","1.4","294","7.1","311","2018-04-03 12:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1011.2","...","1013.2","2018-04-04 09:11","1009.4","2018-04-04 16:05","24.6","27.7","2018-04-04 15:53","21.3","2018-04-04 05:21","...","76","56","2018-04-04 16:27","1.4","7","6.9","296","2018-04-04 12:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1010.1","...","1011.8","2018-04-05 09:32","1008.6","2018-04-05 16:32","25.3","27.8","2018-04-05 11:22","22.6","2018-04-05 01:31","...","74","61","2018-04-05 14:01","1.3","43","6.7","360","2018-04-05 14:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1012.5","...","1017.8","2018-04-06 23:06","1008.6","2018-04-06 02:41","22.1","28.3","2018-04-06 10:57","16.2","2018-04-06 22:41","...","71","50","2018-04-06 23:51","4.5","41","19.5","36","2018-04-06 21:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1019.0","...","1020.7","2018-04-07 20:52","1016.3","2018-04-07 03:13","17.0","18.2","2018-04-07 04:01","16.2","2018-04-07 21:01","...","50","26","2018-04-07 23:46","5.0","46","19.0","55","2018-04-07 00:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1017.7","...","1020.0","2018-04-08 00:01","1016.3","2018-04-08 15:22","19.6","23.6","2018-04-08 11:11","14.6","2018-04-08 06:11","...","53","27","2018-04-08 00:02","1.9","42","7.9","288","2018-04-08 12:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1016.2","...","1018.4","2018-04-09 09:21","1014.1","2018-04-09 15:21","21.1","24.9","2018-04-09 10:31","16.7","2018-04-09 03:41","...","68","37","2018-04-09 10:12","1.2","19","7.1","276","2018-04-09 13:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1013.4","...","1015.7","2018-04-10 08:41","1011.1","2018-04-10 15:41","23.7","27.8","2018-04-10 15:07","18.9","2018-04-10 05:31","...","59","31","2018-04-10 14:11","1.1","296","6.7","300","2018-04-10 12:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1010.3","...","1012.7","2018-04-11 08:02","1008.1","2018-04-11 15:42","25.8","28.8","2018-04-11 10:21","22.6","2018-04-11 02:21","...","75","53","2018-04-11 07:54","1.4","204","8.6","310","2018-04-11 11:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1009.7","...","1011.2","2018-04-12 21:44","1008.3","2018-04-12 15:25","27.2","30.3","2018-04-12 15:56","25.5","2018-04-12 05:41","...","78","55","2018-04-12 18:02","2.0","187","9.6","248","2018-04-12 09:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1010.6","...","1012.5","2018-04-13 08:41","1008.7","2018-04-13 15:13","27.0","29.7","2018-04-13 09:51","24.3","2018-04-13 05:51","...","80","61","2018-04-13 08:41","1.7","184","8.2","290","2018-04-13 12:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1009.3","...","1011.1","2018-04-14 09:01","1007.2","2018-04-14 15:41","27.7","30.6","2018-04-14 11:01","26.2","2018-04-14 02:41","...","85","67","2018-04-14 11:01","3.0","183","10.6","273","2018-04-14 12:25","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1010.7","...","1013.2","2018-04-15 19:52","1008.6","2018-04-15 02:32","22.1","26.6","2018-04-15 00:08","18.5","2018-04-15 20:54","...","80","67","2018-04-15 14:02","4.6","40","15.1","46","2018-04-15 17:02","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1012.8","...","1015.2","2018-04-16 22:17","1010.8","2018-04-16 15:31","20.5","25.1","2018-04-16 13:11","16.6","2018-04-16 23:53","...","75","59","2018-04-16 12:51","3.6","43","10.6","7","2018-04-16 14:18","4.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1014.6","...","1016.6","2018-04-17 08:52","1012.8","2018-04-17 16:16","18.9","22.9","2018-04-17 14:02","16.6","2018-04-17 00:24","...","85","69","2018-04-17 15:31","3.4","37","10.1","52","2018-04-17 16:49","5.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1013.1","...","1015.2","2018-04-18 09:32","1011.5","2018-04-18 16:12","21.5","25.6","2018-04-18 13:31","17.0","2018-04-18 02:42","...","75","62","2018-04-18 13:32","2.2","36","8.0","16","2018-04-18 14:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1012.3","...","1014.1","2018-04-19 09:42","1011.2","2018-04-19 15:23","24.4","27.5","2018-04-19 13:41","20.9","2018-04-19 05:34","...","79","64","2018-04-19 13:32","1.0","17","5.7","310","2018-04-19 12:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1012.2","...","1013.7","2018-04-20 09:05","1010.5","2018-04-20 17:25","25.1","28.2","2018-04-20 10:01","22.7","2018-04-20 05:21","...","76","38","2018-04-20 09:53","1.0","41","6.5","288","2018-04-20 12:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1011.5","...","1013.0","2018-04-21 08:57","1010.0","2018-04-21 15:17","25.1","28.0","2018-04-21 10:32","22.7","2018-04-21 04:45","...","83","55","2018-04-21 10:13","1.3","21","6.1","17","2018-04-21 15:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1009.7","...","1011.6","2018-04-22 07:11","1007.8","2018-04-22 16:41","26.4","30.4","2018-04-22 12:41","23.3","2018-04-22 02:31","...","80","61","2018-04-22 15:32","0.9","304","6.4","316","2018-04-22 13:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1007.2","...","1008.7","2018-04-23 00:01","1005.0","2018-04-23 15:13","27.2","30.0","2018-04-23 13:32","23.7","2018-04-23 03:37","...","77","62","2018-04-23 17:32","1.7","157","7.8","193","2018-04-23 17:22","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1007.5","...","1009.1","2018-04-24 21:34","1006.2","2018-04-24 16:01","25.7","28.6","2018-04-24 10:02","21.7","2018-04-24 23:51","...","85","74","2018-04-24 08:01","2.3","38","7.6","43","2018-04-24 23:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1009.7","...","1011.3","2018-04-25 21:31","1008.1","2018-04-25 15:34","22.8","26.7","2018-04-25 14:12","20.5","2018-04-25 04:52","...","72","58","2018-04-25 15:15","3.8","38","10.7","48","2018-04-25 12:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1011.0","...","1013.0","2018-04-26 22:17","1009.0","2018-04-26 03:21","23.5","28.7","2018-04-26 11:32","19.4","2018-04-26 04:42","...","73","55","2018-04-26 12:17","2.0","34","7.3","18","2018-04-26 12:57","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1012.9","...","1014.4","2018-04-27 10:01","1011.1","2018-04-27 03:30","25.1","27.8","2018-04-27 10:22","22.1","2018-04-27 03:01","...","82","66","2018-04-27 11:49","1.9","36","8.6","5","2018-04-27 13:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1012.4","...","1014.3","2018-04-28 09:01","1010.3","2018-04-28 15:45","25.5","28.8","2018-04-28 14:51","23.1","2018-04-28 05:41","...","82","67","2018-04-28 14:51","1.0","48","5.1","2","2018-04-28 15:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1011.3","...","1013.1","2018-04-29 07:41","1009.1","2018-04-29 16:24","26.0","28.7","2018-04-29 16:01","23.4","2018-04-29 05:11","...","84","65","2018-04-29 17:34","1.2","296","7.3","314","2018-04-29 12:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1011.5","...","1013.5","2018-04-30 09:54","1010.3","2018-04-30 02:31","26.3","28.7","2018-04-30 14:12","24.0","2018-04-30 05:51","...","84","65","2018-04-30 08:41","1.3","290","6.9","299","2018-04-30 12:35","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
