"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1022.3","...","1024.0","2015-02-01 09:11","1020.1","2015-02-01 15:45","15.8","19.2","2015-02-01 12:53","13.5","2015-02-01 00:01","...","76","65","2015-02-01 12:53","3.4","43","12.0","15","2015-02-01 14:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1022.2","...","1023.2","2015-02-02 07:11","1020.4","2015-02-02 15:34","16.8","19.8","2015-02-02 11:57","14.5","2015-02-02 07:11","...","81","66","2015-02-02 10:06","2.1","12","10.3","18","2015-02-02 14:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1021.4","...","1023.1","2015-02-03 09:01","1019.1","2015-02-03 15:31","16.1","18.0","2015-02-03 12:26","15.0","2015-02-03 01:02","...","90","82","2015-02-03 11:01","3.6","39","11.1","37","2015-02-03 16:02","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1019.4","...","1021.0","2015-02-04 00:01","1017.2","2015-02-04 15:12","15.2","18.1","2015-02-04 10:04","13.6","2015-02-04 19:41","...","81","72","2015-02-04 10:04","4.8","38","14.9","55","2015-02-04 13:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1020.5","...","1022.2","2015-02-05 08:53","1018.8","2015-02-05 12:31","12.6","14.9","2015-02-05 12:41","11.6","2015-02-05 23:22","...","68","57","2015-02-05 14:55","5.8","48","18.4","52","2015-02-05 01:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1020.1","...","1021.8","2015-02-06 10:03","1018.7","2015-02-06 15:28","13.0","15.9","2015-02-06 13:34","11.4","2015-02-06 06:54","...","70","61","2015-02-06 01:41","3.1","45","7.7","36","2015-02-06 01:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1017.9","...","1020.4","2015-02-07 00:01","1015.3","2015-02-07 15:37","14.8","21.1","2015-02-07 12:36","11.5","2015-02-07 03:01","...","83","52","2015-02-07 12:36","2.3","42","9.5","40","2015-02-07 14:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1018.8","...","...","...","...","...","14.1","...","...","...","...","...","66","...","...","6.6","48","...","...","...","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1021.2","...","1023.4","2015-02-09 09:46","1019.7","2015-02-09 02:02","12.1","14.5","2015-02-09 13:51","10.5","2015-02-09 06:43","...","63","54","2015-02-09 00:41","5.2","45","14.8","43","2015-02-09 10:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1018.2","...","1021.5","2015-02-10 00:01","1016.0","2015-02-10 17:41","13.5","16.8","2015-02-10 12:01","11.2","2015-02-10 02:02","...","68","55","2015-02-10 10:39","2.9","42","8.7","25","2015-02-10 14:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1014.8","...","1016.6","2015-02-11 09:11","1012.7","2015-02-11 14:44","15.1","18.5","2015-02-11 11:02","11.9","2015-02-11 00:21","...","75","61","2015-02-11 10:43","1.9","21","8.0","6","2015-02-11 12:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1014.6","...","1016.8","2015-02-12 09:14","1012.5","2015-02-12 15:31","15.8","19.8","2015-02-12 11:53","11.6","2015-02-12 23:56","...","60","35","2015-02-12 11:11","3.1","38","12.3","56","2015-02-12 11:02","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1015.5","...","1018.0","2015-02-13 21:21","1013.3","2015-02-13 04:53","14.6","20.4","2015-02-13 13:23","9.4","2015-02-13 03:51","...","65","32","2015-02-13 10:22","1.4","8","5.6","6","2015-02-13 14:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1015.5","...","1016.9","2015-02-14 09:45","1013.6","2015-02-14 16:24","17.6","22.5","2015-02-14 11:55","12.1","2015-02-14 06:57","...","72","33","2015-02-14 13:41","1.4","5","5.4","296","2015-02-14 12:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1014.3","...","1016.2","2015-02-15 00:01","1012.4","2015-02-15 14:41","18.8","24.0","2015-02-15 10:14","15.6","2015-02-16 00:00","...","73","40","2015-02-15 10:24","2.2","17","7.6","33","2015-02-15 20:22","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1013.1","...","1015.6","2015-02-16 01:15","1010.6","2015-02-16 14:54","19.3","22.9","2015-02-16 09:53","15.2","2015-02-16 00:27","...","87","67","2015-02-16 13:54","2.4","32","9.9","32","2015-02-16 12:42","10.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1013.4","...","1015.5","2015-02-17 23:11","1011.8","2015-02-17 03:52","18.7","23.4","2015-02-17 12:11","16.0","2015-02-17 06:31","...","81","67","2015-02-17 13:14","2.6","42","10.1","20","2015-02-17 15:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
