"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1006.6","...","1008.3","2019-09-01 23:32","1005.0","2019-09-01 14:31","28.3","33.2","2019-09-01 10:11","25.1","2019-09-01 17:22","...","98","76","2019-09-01 10:11","1.2","154","10.2","224","2019-09-01 16:31","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1007.1","...","1008.9","2019-09-02 09:42","1004.8","2019-09-02 15:51","29.0","33.2","2019-09-02 10:33","25.2","2019-09-02 03:12","...","91","71","2019-09-02 10:24","1.1","20","6.7","309","2019-09-02 10:41","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1004.5","...","1006.8","2019-09-03 00:01","1002.0","2019-09-03 15:21","29.2","32.2","2019-09-03 16:11","26.2","2019-09-03 05:51","...","94","79","2019-09-03 17:03","1.5","186","7.7","303","2019-09-03 12:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1003.9","...","1005.8","2019-09-04 09:31","1002.4","2019-09-04 16:01","27.8","31.4","2019-09-04 10:22","25.4","2019-09-04 22:51","...","97","88","2019-09-04 10:22","0.9","189","7.4","349","2019-09-04 13:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1001.6","...","1003.1","2019-09-05 00:01","999.5","2019-09-05 16:30","27.6","31.2","2019-09-05 09:52","24.9","2019-09-05 05:51","...","96","81","2019-09-05 09:41","1.2","1","9.0","353","2019-09-05 13:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1000.3","...","1002.4","2019-09-06 21:57","998.0","2019-09-06 15:01","28.9","32.4","2019-09-06 10:03","25.5","2019-09-06 04:11","...","91","74","2019-09-06 10:13","0.9","63","6.3","187","2019-09-06 20:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1002.7","...","1004.6","2019-09-07 23:29","1000.6","2019-09-07 03:02","28.8","31.9","2019-09-07 10:22","25.9","2019-09-07 05:14","...","96","78","2019-09-07 10:22","1.2","298","7.1","310","2019-09-07 11:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1003.9","...","1005.5","2019-09-08 09:56","1002.0","2019-09-08 15:44","29.2","32.2","2019-09-08 15:13","25.3","2019-09-08 05:31","...","91","75","2019-09-08 12:32","1.2","297","6.9","307","2019-09-08 13:24","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1005.1","...","1006.8","2019-09-09 23:41","1003.4","2019-09-09 14:36","29.4","32.9","2019-09-09 13:51","26.7","2019-09-09 03:23","...","91","66","2019-09-09 14:26","1.1","48","6.7","20","2019-09-09 15:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1007.9","...","1010.2","2019-09-10 23:01","1006.2","2019-09-10 02:46","29.0","32.3","2019-09-10 10:51","26.4","2019-09-10 03:36","...","93","69","2019-09-10 13:22","1.3","50","7.1","312","2019-09-10 11:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
