"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1012.5","...","1015.8","2014-12-01 22:12","1010.0","2014-12-01 12:29","19.6","24.3","2014-12-01 02:26","14.6","2014-12-01 23:01","...","73","60","2014-12-01 11:21","6.5","42","19.8","56","2014-12-01 15:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1016.1","...","1019.0","2014-12-02 10:23","1014.3","2014-12-02 15:04","16.1","18.1","2014-12-02 14:31","13.8","2014-12-02 06:01","...","72","61","2014-12-02 12:55","4.0","44","13.3","48","2014-12-02 00:37","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1014.6","...","1016.8","2014-12-03 09:13","1011.7","2014-12-03 17:47","20.0","23.5","2014-12-03 12:41","16.2","2014-12-03 03:11","...","80","62","2014-12-03 12:21","1.7","53","7.0","30","2014-12-03 19:14","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1016.8","...","1019.4","2014-12-04 08:31","1014.4","2014-12-04 00:06","15.2","20.4","2014-12-04 00:01","12.7","2014-12-04 17:44","...","81","64","2014-12-04 22:33","5.6","46","17.9","54","2014-12-04 06:01","6.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1018.1","...","1019.9","2014-12-05 08:52","1016.0","2014-12-05 14:51","14.7","18.2","2014-12-05 14:11","12.5","2014-12-05 23:55","...","60","48","2014-12-05 13:31","4.7","46","12.4","41","2014-12-05 05:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1016.9","...","...","...","...","...","16.1","...","...","...","...","...","61","...","...","3.0","37","...","...","...","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1015.9","...","1018.0","2014-12-07 08:13","1013.7","2014-12-07 14:32","18.6","23.4","2014-12-07 11:11","13.5","2014-12-07 06:21","...","74","50","2014-12-07 11:12","1.9","43","9.5","15","2014-12-07 16:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1015.7","...","1017.2","2014-12-08 09:34","1013.4","2014-12-08 14:33","18.2","21.9","2014-12-08 13:22","16.5","2014-12-08 21:31","...","78","63","2014-12-08 13:22","4.7","38","13.9","28","2014-12-08 16:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1016.1","...","1017.5","2014-12-09 09:12","1014.4","2014-12-09 13:44","19.4","23.4","2014-12-09 13:21","16.7","2014-12-09 02:42","...","76","61","2014-12-09 13:21","3.3","48","9.2","38","2014-12-09 15:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1015.6","...","1017.4","2014-12-10 07:25","1013.0","2014-12-10 14:39","20.1","22.9","2014-12-10 11:22","18.2","2014-12-10 01:51","...","87","74","2014-12-10 11:11","3.6","38","10.6","39","2014-12-10 12:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
