"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1017.9","...","1018.2","2013-02-01 12:29","1016.6","2013-02-01 14:48","19.3","24.7","2013-02-01 13:16","19.5","2013-02-01 23:46","...","53","44","2013-02-01 13:16","1.4","11","5.5","15","2013-02-01 14:14","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1017.3","...","1019.6","2013-02-02 09:41","1015.9","2013-02-02 15:07","18.4","21.1","2013-02-02 13:19","16.5","2013-02-02 07:18","...","89","69","2013-02-02 00:01","1.7","39","9.0","46","2013-02-02 16:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1017.1","...","1020.4","2013-02-03 09:34","1014.3","2013-02-03 15:49","16.5","23.3","2013-02-03 13:48","14.8","2013-02-03 19:07","...","99","83","2013-02-03 14:00","1.5","22","5.6","31","2013-02-03 15:49","5.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1016.4","...","1017.8","2013-02-04 07:46","1014.3","2013-02-04 14:42","20.8","25.5","2013-02-04 12:48","15.4","2013-02-04 00:02","...","90","74","2013-02-04 12:48","1.0","14","5.3","4","2013-02-04 23:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1015.7","...","1018.7","2013-02-05 09:46","1014.0","2013-02-05 13:24","21.4","25.9","2013-02-05 13:53","15.7","2013-02-05 09:46","...","78","49","2013-02-05 21:31","2.2","34","7.2","40","2013-02-05 09:02","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1013.9","...","1015.5","2013-02-06 07:01","1011.9","2013-02-06 13:42","19.9","23.4","2013-02-06 13:21","17.0","2013-02-06 23:49","...","87","66","2013-02-06 00:01","2.3","36","8.7","2","2013-02-06 15:13","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1012.9","...","1014.3","2013-02-07 23:32","1011.2","2013-02-07 13:47","18.2","22.4","2013-02-07 13:47","15.9","2013-02-07 23:49","...","91","73","2013-02-07 13:32","3.0","42","12.3","58","2013-02-07 23:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1016.0","...","1019.1","2013-02-08 22:46","1013.8","2013-02-08 14:52","15.0","17.9","2013-02-08 14:46","12.7","2013-02-08 23:46","...","81","70","2013-02-08 14:46","4.3","40","15.3","48","2013-02-08 05:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1018.4","...","1020.1","2013-02-09 09:46","1016.8","2013-02-09 14:51","14.2","17.1","2013-02-09 13:05","12.5","2013-02-09 03:32","...","86","75","2013-02-09 11:52","3.7","44","12.0","53","2013-02-09 15:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1017.4","...","1019.1","2013-02-10 10:09","1015.6","2013-02-10 15:20","15.2","17.3","2013-02-10 13:02","13.8","2013-02-10 07:08","...","91","82","2013-02-10 12:48","2.8","38","7.0","43","2013-02-10 03:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1017.1","...","1019.1","2013-02-11 10:16","1015.5","2013-02-11 15:03","16.1","17.6","2013-02-11 13:16","15.0","2013-02-11 05:23","...","93","84","2013-02-11 12:54","3.3","37","9.7","41","2013-02-11 10:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1016.9","...","1019.0","2013-02-12 08:34","1015.5","2013-02-12 14:48","16.2","19.0","2013-02-12 15:01","14.2","2013-02-12 23:46","...","91","77","2013-02-12 12:47","1.9","42","8.4","49","2013-02-12 13:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1016.4","...","1018.5","2013-02-13 07:22","1014.1","2013-02-13 15:04","16.3","19.2","2013-02-13 12:34","13.5","2013-02-13 06:33","...","84","73","2013-02-13 12:09","1.9","40","9.6","27","2013-02-13 14:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1014.6","...","1016.5","2013-02-14 07:18","1012.2","2013-02-14 15:16","17.0","20.7","2013-02-14 16:49","15.5","2013-02-14 23:39","...","92","76","2013-02-14 16:49","1.5","41","5.7","352","2013-02-14 10:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1014.6","...","1016.0","2013-02-15 09:49","1012.7","2013-02-15 15:46","17.3","21.6","2013-02-15 12:36","14.5","2013-02-15 23:10","...","89","75","2013-02-15 11:28","1.9","39","10.0","39","2013-02-15 19:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1015.5","...","1017.5","2013-02-16 09:07","1013.8","2013-02-16 15:17","17.3","20.5","2013-02-16 12:47","14.5","2013-02-16 04:23","...","80","67","2013-02-16 12:32","2.1","36","9.4","60","2013-02-16 01:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1012.8","...","1014.9","2013-02-17 09:31","1009.7","2013-02-17 15:49","18.5","22.5","2013-02-17 14:17","15.7","2013-02-17 06:01","...","89","72","2013-02-17 14:17","0.8","39","4.5","12","2013-02-17 13:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1011.0","...","1013.0","2013-02-18 09:36","1008.4","2013-02-18 15:46","22.4","26.0","2013-02-18 13:39","17.8","2013-02-18 02:16","...","80","66","2013-02-18 11:04","0.7","17","4.3","303","2013-02-18 13:54","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1013.1","...","1016.2","2013-02-19 23:35","1010.2","2013-02-19 03:18","16.6","23.4","2013-02-19 00:37","13.2","2013-02-19 22:36","...","90","83","2013-02-19 12:16","4.2","43","12.0","60","2013-02-19 18:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1016.7","...","1018.4","2013-02-20 08:52","1014.6","2013-02-20 15:36","15.4","17.4","2013-02-20 14:32","13.0","2013-02-20 00:49","...","83","75","2013-02-20 11:47","4.3","43","12.1","52","2013-02-20 05:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1017.1","...","1019.1","2013-02-21 09:46","1015.0","2013-02-21 16:01","15.9","17.8","2013-02-21 11:16","15.0","2013-02-21 00:01","...","96","91","2013-02-21 00:01","3.8","40","10.0","60","2013-02-21 12:09","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1018.5","...","1020.7","2013-02-22 22:27","1016.9","2013-02-22 03:01","15.1","16.5","2013-02-22 10:46","13.5","2013-02-22 05:41","...","93","85","2013-02-22 09:31","4.2","42","11.0","56","2013-02-22 15:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1018.7","...","1021.0","2013-02-23 09:34","1016.3","2013-02-23 16:01","16.8","19.7","2013-02-23 12:46","14.5","2013-02-23 02:31","...","82","70","2013-02-23 11:47","3.7","42","12.1","0","2013-02-23 12:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1017.8","...","1019.1","2013-02-24 09:35","1016.0","2013-02-24 14:31","16.6","20.5","2013-02-24 10:37","14.9","2013-02-24 03:31","...","90","77","2013-02-24 10:37","1.6","25","6.3","284","2013-02-24 11:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1017.1","...","1019.3","2013-02-25 09:16","1015.2","2013-02-25 16:35","17.0","20.8","2013-02-25 13:49","15.6","2013-02-25 04:46","...","96","78","2013-02-25 13:55","1.7","33","5.3","45","2013-02-25 19:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1014.1","...","1017.2","2013-02-26 09:51","1012.1","2013-02-26 17:58","19.0","25.1","2013-02-26 13:35","15.0","2013-02-26 08:37","...","89","47","2013-02-26 13:32","1.1","295","3.8","305","2013-02-26 15:22","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1012.0","...","1013.7","2013-02-27 09:31","1010.5","2013-02-27 16:17","19.9","24.0","2013-02-27 11:18","16.8","2013-02-27 23:31","...","90","76","2013-02-27 14:48","1.9","30","7.9","6","2013-02-27 12:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1011.7","...","1013.0","2013-02-28 10:38","1009.9","2013-02-28 15:01","17.7","20.5","2013-02-28 10:16","16.1","2013-02-28 01:53","...","92","81","2013-02-28 10:20","1.4","37","5.6","4","2013-02-28 11:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
