"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1004.7","...","1006.4","2013-06-01 06:38","1002.7","2013-06-01 15:46","28.9","31.7","2013-06-01 14:18","26.9","2013-06-01 01:42","...","88","62","2013-06-01 14:31","0.5","168","6.1","295","2013-06-01 12:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1003.2","...","1004.9","2013-06-02 08:31","1001.2","2013-06-02 16:46","28.9","32.0","2013-06-02 12:01","25.8","2013-06-02 05:22","...","88","65","2013-06-02 12:16","0.6","191","7.4","266","2013-06-02 13:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1004.6","...","1006.5","2013-06-03 22:17","1002.7","2013-06-03 02:31","28.8","31.9","2013-06-03 09:04","26.8","2013-06-03 03:46","...","91","73","2013-06-03 09:02","0.9","2","5.7","15","2013-06-03 16:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1007.6","...","1009.2","2013-06-04 21:46","1005.9","2013-06-04 03:13","28.0","30.1","2013-06-04 13:46","25.6","2013-06-04 23:46","...","95","77","2013-06-04 17:46","0.5","4","5.4","16","2013-06-04 16:22","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1008.8","...","1010.3","2013-06-05 11:51","1007.4","2013-06-05 16:39","26.9","29.4","2013-06-05 16:29","25.1","2013-06-05 03:31","...","98","78","2013-06-05 16:29","0.2","28","4.2","10","2013-06-05 17:20","4.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1007.5","...","1009.4","2013-06-06 09:18","1005.9","2013-06-06 16:04","28.0","31.7","2013-06-06 11:16","25.2","2013-06-06 05:16","...","92","68","2013-06-06 11:31","0.1","9","4.1","10","2013-06-06 12:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1004.2","...","1006.7","2013-06-07 07:01","1002.1","2013-06-07 15:31","28.6","32.1","2013-06-07 11:13","25.9","2013-06-07 03:31","...","90","66","2013-06-07 11:02","0.2","197","5.9","293","2013-06-07 11:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1000.9","...","1002.7","2013-06-08 00:01","998.9","2013-06-08 15:27","29.3","32.0","2013-06-08 13:01","26.6","2013-06-08 05:05","...","83","65","2013-06-08 16:46","0.6","168","7.9","256","2013-06-08 15:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","999.9","...","1001.5","2013-06-09 08:46","998.0","2013-06-09 15:34","29.3","32.2","2013-06-09 12:41","27.2","2013-06-09 04:31","...","91","76","2013-06-09 12:37","0.2","188","6.5","272","2013-06-09 15:38","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1000.5","...","1002.6","2013-06-10 22:46","998.9","2013-06-10 16:03","28.0","29.8","2013-06-10 16:46","25.2","2013-06-10 13:24","...","99","93","2013-06-10 17:01","0.0","0","3.0","172","2013-06-10 06:16","22.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1001.5","...","1003.9","2013-06-11 23:47","999.9","2013-06-11 13:32","28.4","31.5","2013-06-11 14:21","26.6","2013-06-11 05:31","...","98","85","2013-06-11 16:46","0.2","298","4.9","311","2013-06-11 10:55","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1002.9","...","1004.9","2013-06-12 23:58","1001.7","2013-06-12 04:01","27.7","32.0","2013-06-12 11:34","24.7","2013-06-12 00:37","...","98","82","2013-06-12 11:16","0.5","225","5.1","37","2013-06-12 22:28","23.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1002.9","...","1004.9","2013-06-13 00:01","1001.8","2013-06-13 15:35","26.6","28.5","2013-06-13 10:56","24.9","2013-06-13 00:57","...","100","100","2013-06-13 00:01","0.6","63","5.1","70","2013-06-13 09:08","28.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1003.7","...","1005.3","2013-06-14 21:31","1002.0","2013-06-14 03:16","27.2","29.6","2013-06-14 12:33","26.0","2013-06-14 04:46","...","100","98","2013-06-14 13:16","0.1","11","3.8","2","2013-06-14 12:34","6.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1005.5","...","1007.1","2013-06-15 08:01","1004.0","2013-06-15 03:16","27.8","29.8","2013-06-15 11:01","25.9","2013-06-15 04:16","...","100","93","2013-06-15 18:01","0.1","21","4.8","12","2013-06-15 11:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1004.9","...","1006.2","2013-06-16 07:01","1003.1","2013-06-16 16:18","28.8","32.2","2013-06-16 10:32","26.1","2013-06-16 05:16","...","94","77","2013-06-16 10:32","0.4","1","4.1","311","2013-06-16 11:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1002.4","...","1005.3","2013-06-17 00:01","1000.5","2013-06-17 15:32","28.7","31.2","2013-06-17 12:47","26.3","2013-06-17 05:01","...","92","78","2013-06-17 13:53","0.3","154","4.4","3","2013-06-17 13:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","999.9","...","1001.5","2013-06-18 06:46","997.9","2013-06-18 17:01","29.2","31.7","2013-06-18 09:29","26.8","2013-06-18 02:46","...","94","79","2013-06-18 09:31","0.5","203","6.3","292","2013-06-18 13:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","998.7","...","1000.2","2013-06-19 07:01","997.1","2013-06-19 15:16","29.3","31.9","2013-06-19 13:33","26.6","2013-06-19 05:01","...","88","70","2013-06-19 10:46","0.5","296","4.7","302","2013-06-19 12:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1000.5","...","1002.6","2013-06-20 22:33","998.6","2013-06-20 00:54","29.3","31.8","2013-06-20 10:46","26.8","2013-06-20 03:49","...","94","74","2013-06-20 10:46","0.5","170","5.1","317","2013-06-20 12:24","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1003.0","...","1005.3","2013-06-21 22:52","1001.4","2013-06-21 03:52","29.1","34.4","2013-06-21 10:42","26.1","2013-06-21 14:20","...","93","64","2013-06-21 10:42","1.1","50","11.4","192","2013-06-21 13:52","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1004.3","...","1006.2","2013-06-22 23:02","1002.6","2013-06-22 17:01","29.5","32.7","2013-06-22 10:31","26.6","2013-06-22 05:46","...","92","69","2013-06-22 10:17","1.3","1","5.3","299","2013-06-22 11:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1005.0","...","1007.0","2013-06-23 22:46","1002.7","2013-06-23 15:23","29.5","32.9","2013-06-23 10:47","27.1","2013-06-23 05:16","...","92","67","2013-06-23 11:37","1.6","175","12.9","267","2013-06-23 13:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1006.4","...","1007.8","2013-06-24 06:46","1005.1","2013-06-24 14:10","27.6","32.5","2013-06-24 14:10","24.6","2013-06-24 07:07","...","90","64","2013-06-24 14:16","1.9","168","15.5","240","2013-06-24 14:44","3.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1006.3","...","1008.0","2013-06-25 11:08","1005.1","2013-06-25 16:48","27.7","30.1","2013-06-25 09:06","25.4","2013-06-25 12:33","...","95","79","2013-06-25 04:07","1.7","173","7.1","190","2013-06-25 11:41","14.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1005.1","...","1006.7","2013-06-26 10:26","1003.3","2013-06-26 16:18","29.5","32.1","2013-06-26 14:18","27.1","2013-06-26 05:21","...","94","80","2013-06-26 15:31","1.6","189","8.2","263","2013-06-26 14:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1004.3","...","1005.5","2013-06-27 06:52","1002.7","2013-06-27 16:01","29.7","32.3","2013-06-27 14:25","27.5","2013-06-27 05:05","...","88","71","2013-06-27 15:19","1.6","176","10.9","265","2013-06-27 12:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1004.0","...","1005.2","2013-06-28 21:46","1002.7","2013-06-28 15:02","29.4","32.3","2013-06-28 14:37","27.3","2013-06-28 05:16","...","92","67","2013-06-28 14:40","0.2","187","5.9","174","2013-06-28 08:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1005.9","...","1007.5","2013-06-29 22:16","1004.0","2013-06-29 00:16","29.4","32.4","2013-06-29 14:01","27.1","2013-06-29 05:01","...","92","74","2013-06-29 12:55","0.3","192","6.0","300","2013-06-29 13:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1006.6","...","1008.4","2013-06-30 09:02","1005.2","2013-06-30 19:08","29.5","31.5","2013-06-30 17:01","27.1","2013-06-30 04:31","...","92","75","2013-06-30 17:54","0.3","3","4.1","313","2013-06-30 09:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
