"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1007.4","...","1010.0","2013-09-01 21:46","1003.3","2013-09-01 00:02","24.2","26.6","2013-09-01 15:33","22.1","2013-09-01 08:32","...","96","75","2013-09-01 15:51","2.3","30","8.5","7","2013-09-01 06:02","14.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1008.3","...","1009.6","2013-09-02 08:19","1006.8","2013-09-02 14:16","25.4","28.6","2013-09-02 13:21","21.9","2013-09-02 02:01","...","87","72","2013-09-02 13:37","1.2","44","5.9","63","2013-09-02 10:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1007.0","...","1008.1","2013-09-03 00:03","1005.5","2013-09-03 16:01","26.3","30.0","2013-09-03 13:16","23.0","2013-09-03 03:27","...","79","55","2013-09-03 10:46","2.2","24","7.5","13","2013-09-03 14:37","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1007.7","...","1009.3","2013-09-04 22:35","1006.6","2013-09-04 15:11","26.0","29.8","2013-09-04 12:51","23.7","2013-09-04 23:31","...","79","66","2013-09-04 12:33","2.3","38","6.8","26","2013-09-04 16:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1009.0","...","1010.9","2013-09-05 23:05","1007.4","2013-09-05 15:17","26.9","31.3","2013-09-05 14:02","22.8","2013-09-05 03:52","...","84","61","2013-09-05 13:03","1.6","41","6.2","20","2013-09-05 15:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1010.5","...","1011.8","2013-09-06 08:38","1009.1","2013-09-06 16:04","27.8","30.8","2013-09-06 13:16","25.3","2013-09-06 06:16","...","91","69","2013-09-06 13:03","1.6","41","6.2","6","2013-09-06 14:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1010.4","...","1011.8","2013-09-07 09:31","1009.0","2013-09-07 14:55","28.6","32.0","2013-09-07 13:03","26.1","2013-09-07 02:47","...","85","59","2013-09-07 14:33","1.6","21","6.5","32","2013-09-07 15:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1010.3","...","1011.9","2013-09-08 08:49","1008.5","2013-09-08 15:35","28.9","31.7","2013-09-08 12:51","26.4","2013-09-08 05:20","...","86","63","2013-09-08 11:24","1.4","139","6.4","3","2013-09-08 13:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1009.4","...","1011.5","2013-09-09 08:38","1007.4","2013-09-09 14:34","29.0","32.1","2013-09-09 10:47","27.1","2013-09-09 05:35","...","87","62","2013-09-09 08:33","1.7","27","6.9","15","2013-09-09 14:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1008.1","...","1009.4","2013-09-10 10:46","1006.6","2013-09-10 17:23","28.9","32.2","2013-09-10 10:17","26.7","2013-09-10 06:01","...","89","65","2013-09-10 10:17","1.7","19","5.3","24","2013-09-10 15:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1008.5","...","1010.0","2013-09-11 08:24","1007.1","2013-09-11 17:24","29.1","32.2","2013-09-11 13:48","26.9","2013-09-11 05:56","...","90","67","2013-09-11 14:38","1.5","164","4.9","294","2013-09-11 10:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1008.8","...","1010.6","2013-09-12 21:16","1007.4","2013-09-12 03:47","28.6","31.9","2013-09-12 10:18","26.6","2013-09-12 17:46","...","89","69","2013-09-12 10:07","1.6","206","7.4","165","2013-09-12 16:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1007.0","...","1009.3","2013-09-13 00:02","1004.7","2013-09-13 15:32","28.6","32.5","2013-09-13 11:17","25.5","2013-09-13 01:35","...","86","70","2013-09-13 11:18","1.6","295","7.2","310","2013-09-13 13:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1003.9","...","1006.5","2013-09-14 00:01","1001.5","2013-09-14 15:22","29.2","32.5","2013-09-14 10:04","26.3","2013-09-14 06:02","...","84","62","2013-09-14 15:01","1.5","11","7.1","3","2013-09-14 15:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1002.8","...","...","...","...","...","29.0","...","...","...","...","...","84","...","...","2.4","35","...","...","...","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1004.3","...","1006.0","2013-09-16 09:19","1002.2","2013-09-16 15:30","29.0","32.5","2013-09-16 13:51","26.4","2013-09-16 05:16","...","74","58","2013-09-16 17:23","2.2","44","8.6","4","2013-09-16 11:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1005.3","...","1006.6","2013-09-17 09:21","1003.8","2013-09-17 14:46","28.5","31.8","2013-09-17 12:05","25.6","2013-09-17 23:48","...","74","61","2013-09-17 09:03","1.8","36","8.1","11","2013-09-17 15:05","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
