"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1008.2","...","1009.9","2018-06-01 22:23","1006.5","2018-06-01 15:24","27.0","30.0","2018-06-01 13:05","23.5","2018-06-01 23:56","...","84","75","2018-06-01 14:41","3.6","41","12.9","15","2018-06-01 15:25","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1008.3","...","1009.6","2018-06-02 00:01","1006.5","2018-06-02 16:23","25.9","29.8","2018-06-02 11:23","22.9","2018-06-02 04:01","...","79","64","2018-06-02 11:21","3.5","41","10.9","20","2018-06-02 16:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1006.7","...","1008.6","2018-06-03 00:01","1004.6","2018-06-03 16:11","27.9","32.3","2018-06-03 11:03","24.8","2018-06-03 00:52","...","81","62","2018-06-03 10:41","2.1","41","8.7","3","2018-06-03 14:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1006.8","...","1008.3","2018-06-04 22:31","1004.9","2018-06-04 15:35","28.7","32.7","2018-06-04 15:21","25.9","2018-06-04 03:11","...","82","64","2018-06-04 15:21","1.9","14","8.4","47","2018-06-04 15:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1007.2","...","1008.9","2018-06-05 09:28","1005.3","2018-06-05 15:21","29.8","33.3","2018-06-05 09:54","26.7","2018-06-05 04:13","...","77","63","2018-06-05 09:54","1.4","173","7.8","306","2018-06-05 13:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1006.5","...","1007.7","2018-06-06 00:13","1004.8","2018-06-06 16:42","29.7","33.2","2018-06-06 09:24","27.2","2018-06-06 00:52","...","78","55","2018-06-06 09:43","2.2","21","9.2","18","2018-06-06 16:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1004.8","...","1006.4","2018-06-07 00:01","1002.7","2018-06-07 15:35","29.2","31.5","2018-06-07 13:41","27.5","2018-06-07 03:01","...","85","74","2018-06-07 10:23","2.3","45","7.6","25","2018-06-07 13:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1001.1","...","1004.0","2018-06-08 00:01","998.7","2018-06-08 16:41","29.7","32.0","2018-06-08 13:24","26.4","2018-06-08 05:01","...","82","69","2018-06-08 11:32","1.6","300","7.9","312","2018-06-08 12:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","998.4","...","1000.1","2018-06-09 06:51","996.1","2018-06-09 15:11","29.4","33.0","2018-06-09 09:13","27.4","2018-06-09 05:01","...","84","66","2018-06-09 09:13","1.8","7","8.2","9","2018-06-09 15:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","998.0","...","999.2","2018-06-10 08:36","996.1","2018-06-10 15:24","29.6","32.5","2018-06-10 12:12","27.8","2018-06-10 05:34","...","81","68","2018-06-10 11:52","1.4","36","8.5","3","2018-06-10 15:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","999.0","...","1001.8","2018-06-11 22:41","996.4","2018-06-11 03:21","27.8","30.3","2018-06-11 15:21","25.9","2018-06-11 23:51","...","84","72","2018-06-11 14:32","2.6","42","11.1","58","2018-06-11 11:44","40.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1000.7","...","1002.7","2018-06-12 07:11","998.9","2018-06-12 16:22","28.9","33.0","2018-06-12 11:43","25.2","2018-06-12 02:32","...","66","46","2018-06-12 09:11","2.0","42","8.2","6","2018-06-12 13:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","997.4","...","1000.1","2018-06-13 00:04","995.1","2018-06-13 15:36","29.9","33.3","2018-06-13 12:33","27.2","2018-06-13 04:41","...","67","45","2018-06-13 14:16","1.4","45","7.7","360","2018-06-13 12:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","994.3","...","995.7","2018-06-14 00:01","992.4","2018-06-14 15:41","28.7","31.8","2018-06-14 10:53","26.9","2018-06-14 23:41","...","79","67","2018-06-14 10:46","2.8","38","12.1","31","2018-06-14 12:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","996.2","...","1001.1","2018-06-15 22:33","993.6","2018-06-15 02:41","26.9","30.5","2018-06-15 13:35","24.8","2018-06-15 02:26","...","83","62","2018-06-15 13:31","5.2","37","19.5","18","2018-06-15 13:15","7.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1001.5","...","1003.9","2018-06-16 22:31","999.8","2018-06-16 02:21","27.4","30.8","2018-06-16 10:11","25.0","2018-06-16 04:45","...","78","52","2018-06-16 10:11","3.8","46","12.6","60","2018-06-16 08:32","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
