"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1005.5","...","1007.7","2012-05-01 08:16","1003.5","2012-05-01 16:56","29.3","32.8","2012-05-01 14:06","26.4","2012-05-01 03:38","...","86","64","2012-05-01 15:01","2.4","190","8.4","231","2012-05-01 13:05","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1005.0","...","1006.9","2012-05-02 08:02","1003.0","2012-05-02 17:46","28.1","31.4","2012-05-02 11:02","26.4","2012-05-02 22:05","...","96","82","2012-05-02 13:31","1.9","175","10.1","253","2012-05-02 11:48","7.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1004.4","...","1005.8","2012-05-03 09:35","1002.8","2012-05-03 17:05","27.1","29.6","2012-05-03 12:32","25.3","2012-05-03 05:46","...","98","83","2012-05-03 12:50","1.0","50","4.2","52","2012-05-03 13:59","4.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1004.9","...","1006.7","2012-05-04 22:19","1002.8","2012-05-04 02:46","24.8","26.7","2012-05-04 00:35","22.0","2012-05-04 23:04","...","99","94","2012-05-04 16:09","1.5","40","5.2","2","2012-05-04 16:09","6.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1006.5","...","1008.3","2012-05-05 09:16","1005.1","2012-05-05 16:31","24.7","29.0","2012-05-05 13:01","21.6","2012-05-05 01:49","...","82","61","2012-05-05 14:01","1.7","39","7.9","35","2012-05-05 16:02","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1007.4","...","1009.3","2012-05-06 08:53","1006.0","2012-05-06 16:01","25.9","30.1","2012-05-06 14:03","22.1","2012-05-06 05:05","...","73","53","2012-05-06 10:03","1.5","17","5.8","360","2012-05-06 15:14","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1007.6","...","1009.2","2012-05-07 09:47","1006.3","2012-05-07 15:47","27.1","30.4","2012-05-07 11:46","24.0","2012-05-07 00:43","...","86","53","2012-05-07 16:52","1.6","177","5.2","302","2012-05-07 12:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1005.8","...","1007.4","2012-05-08 08:22","1003.9","2012-05-08 17:18","28.5","33.2","2012-05-08 11:31","25.5","2012-05-08 03:46","...","87","64","2012-05-08 11:34","2.1","170","6.7","267","2012-05-08 14:02","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1005.9","...","1007.9","2012-05-09 23:05","1003.8","2012-05-09 15:51","28.7","33.0","2012-05-09 12:39","25.8","2012-05-09 23:05","...","94","73","2012-05-09 12:22","2.0","24","5.6","274","2012-05-09 14:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1006.7","...","1008.0","2012-05-10 00:20","1005.4","2012-05-10 14:46","26.0","29.1","2012-05-10 10:49","23.0","2012-05-10 22:50","...","96","84","2012-05-10 10:46","1.8","37","6.6","36","2012-05-10 03:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1005.7","...","1006.7","2012-05-11 07:32","1003.9","2012-05-11 16:19","25.9","29.3","2012-05-11 13:46","22.7","2012-05-11 01:19","...","97","81","2012-05-11 14:02","1.6","27","6.2","4","2012-05-11 16:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1004.8","...","1006.3","2012-05-12 07:12","1003.3","2012-05-12 15:07","26.9","29.5","2012-05-12 11:01","25.1","2012-05-12 04:48","...","97","85","2012-05-12 17:33","1.3","304","5.2","306","2012-05-12 11:35","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1003.8","...","1005.4","2012-05-13 09:01","1002.3","2012-05-13 15:49","28.3","32.1","2012-05-13 13:22","23.9","2012-05-13 04:34","...","86","60","2012-05-13 14:18","1.7","181","5.4","289","2012-05-13 14:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1005.4","...","1006.9","2012-05-14 08:03","1003.8","2012-05-14 15:16","29.4","32.4","2012-05-14 10:36","26.6","2012-05-14 00:53","...","85","62","2012-05-14 12:38","1.8","190","6.2","291","2012-05-14 11:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1005.9","...","1007.4","2012-05-15 09:23","1003.6","2012-05-15 15:31","29.3","32.0","2012-05-15 15:50","27.3","2012-05-15 04:49","...","91","65","2012-05-15 14:33","1.7","187","8.0","273","2012-05-15 14:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1004.9","...","1006.3","2012-05-16 00:01","1003.0","2012-05-16 16:17","27.9","31.2","2012-05-16 10:20","25.0","2012-05-16 12:31","...","99","87","2012-05-16 09:34","0.9","58","11.4","229","2012-05-16 12:20","7.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
