"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1001.8","...","1003.8","2016-09-01 09:01","999.1","2016-09-01 16:27","28.9","32.7","2016-09-01 15:23","26.1","2016-09-01 05:21","...","73","60","2016-09-01 15:21","2.8","177","8.0","249","2016-09-01 10:43","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1000.9","...","1002.6","2016-09-02 21:33","999.4","2016-09-02 15:14","28.5","31.4","2016-09-02 09:31","26.7","2016-09-02 12:43","...","82","66","2016-09-02 09:58","2.6","186","8.9","222","2016-09-02 10:22","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1001.7","...","1003.4","2016-09-03 22:01","999.7","2016-09-03 00:55","27.1","28.6","2016-09-03 12:01","25.3","2016-09-03 05:01","...","94","86","2016-09-03 16:15","1.5","14","6.3","288","2016-09-03 12:31","26.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1002.5","...","1004.1","2016-09-04 10:21","1000.4","2016-09-04 15:11","28.6","31.7","2016-09-04 14:22","25.9","2016-09-04 04:42","...","88","73","2016-09-04 11:25","2.2","24","9.1","18","2016-09-04 16:41","6.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1003.0","...","1005.1","2016-09-05 21:55","1001.0","2016-09-05 14:52","29.3","33.2","2016-09-05 13:42","27.1","2016-09-05 01:32","...","82","66","2016-09-05 11:53","2.4","23","8.3","360","2016-09-05 12:43","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1005.2","...","1007.0","2016-09-06 21:44","1003.7","2016-09-06 14:34","27.3","31.3","2016-09-06 12:23","24.7","2016-09-06 23:11","...","89","70","2016-09-06 12:11","2.8","191","11.0","192","2016-09-06 22:04","10.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1005.9","...","1008.1","2016-09-07 21:35","1004.6","2016-09-07 02:27","26.6","28.8","2016-09-07 09:13","24.4","2016-09-07 23:12","...","86","75","2016-09-07 09:05","3.8","174","13.1","193","2016-09-07 11:27","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1006.3","...","1007.3","2016-09-08 09:13","1004.7","2016-09-08 02:31","27.6","30.7","2016-09-08 09:52","25.5","2016-09-08 00:01","...","80","63","2016-09-08 10:05","2.5","183","9.4","234","2016-09-08 11:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1006.5","...","1007.8","2016-09-09 20:11","1005.1","2016-09-09 14:15","27.7","30.0","2016-09-09 12:13","26.0","2016-09-09 23:24","...","85","75","2016-09-09 10:09","2.0","174","8.1","247","2016-09-09 12:30","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1006.0","...","1007.5","2016-09-10 22:01","1004.1","2016-09-10 14:41","28.1","30.8","2016-09-10 11:14","25.4","2016-09-10 05:52","...","87","75","2016-09-10 10:25","1.8","177","7.8","300","2016-09-10 14:44","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1006.4","...","1008.8","2016-09-11 22:21","1004.3","2016-09-11 15:13","28.8","31.4","2016-09-11 09:37","26.3","2016-09-11 04:11","...","81","69","2016-09-11 15:26","1.7","190","7.5","301","2016-09-11 12:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1007.8","...","1009.5","2016-09-12 21:51","1006.3","2016-09-12 14:01","28.3","31.2","2016-09-12 10:41","26.4","2016-09-12 23:32","...","82","70","2016-09-12 09:35","3.6","43","13.6","39","2016-09-12 19:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1004.8","...","1008.7","2016-09-13 00:01","999.4","2016-09-13 23:45","27.8","30.3","2016-09-13 16:22","25.6","2016-09-13 06:11","...","88","78","2016-09-13 19:53","3.4","44","12.7","20","2016-09-13 12:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","993.7","...","999.6","2016-09-14 00:01","986.7","2016-09-14 14:42","27.5","30.8","2016-09-14 13:24","25.4","2016-09-14 23:56","...","84","57","2016-09-14 13:24","2.6","17","10.1","190","2016-09-14 16:55","3.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1002.3","...","1004.3","2016-09-15 21:06","999.0","2016-09-15 00:01","27.0","31.5","2016-09-15 15:43","24.4","2016-09-15 08:41","...","88","64","2016-09-15 15:31","1.3","132","9.6","194","2016-09-15 07:52","11.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1002.5","...","1004.3","2016-09-16 07:41","1000.9","2016-09-16 18:16","28.4","31.9","2016-09-16 12:52","24.3","2016-09-16 05:27","...","80","59","2016-09-16 14:57","2.0","3","9.3","11","2016-09-16 13:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1001.0","...","1004.1","2016-09-17 23:56","999.0","2016-09-17 03:43","27.0","29.1","2016-09-17 16:21","25.4","2016-09-17 11:16","...","94","80","2016-09-17 16:31","1.8","9","7.9","30","2016-09-17 10:52","4.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
