"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"12","1007.1","...","1008.4","2017-08-12 08:54","1005.8","2017-08-12 16:51","30.1","33.0","2017-08-12 12:35","28.0","2017-08-12 05:21","...","80","55","2017-08-12 12:41","2.8","259","8.9","292","2017-08-12 13:35","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1007.0","...","1007.8","2017-08-13 11:21","1005.9","2017-08-13 14:43","29.8","32.5","2017-08-13 13:11","27.9","2017-08-13 05:25","...","80","63","2017-08-13 13:23","3.1","267","9.6","261","2017-08-13 12:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1006.8","...","1008.3","2017-08-14 09:01","1005.3","2017-08-14 15:51","29.8","32.2","2017-08-14 12:41","27.6","2017-08-14 05:33","...","77","59","2017-08-14 12:31","3.1","181","10.5","292","2017-08-14 13:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1006.2","...","1008.0","2017-08-15 08:52","1004.5","2017-08-15 16:51","29.8","31.9","2017-08-15 14:24","27.2","2017-08-15 05:52","...","77","63","2017-08-15 14:54","2.8","186","9.4","284","2017-08-15 12:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1006.2","...","1007.7","2017-08-16 22:32","1004.3","2017-08-16 16:21","29.8","32.1","2017-08-16 14:31","27.7","2017-08-16 05:09","...","77","60","2017-08-16 14:41","2.7","174","9.8","279","2017-08-16 12:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1007.4","...","1009.4","2017-08-17 22:51","1006.1","2017-08-17 16:06","30.1","32.8","2017-08-17 09:59","27.4","2017-08-17 05:21","...","73","55","2017-08-17 15:02","1.8","296","6.8","306","2017-08-17 13:37","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1008.7","...","1009.7","2017-08-18 09:21","1007.5","2017-08-18 15:05","30.3","33.0","2017-08-18 15:46","28.0","2017-08-18 05:53","...","74","48","2017-08-18 15:51","1.2","24","6.4","295","2017-08-18 12:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1007.8","...","1009.6","2017-08-19 08:17","1005.9","2017-08-19 16:32","30.2","32.8","2017-08-19 16:31","27.1","2017-08-19 05:42","...","70","55","2017-08-19 12:21","1.2","165","6.3","289","2017-08-19 11:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1004.6","...","1007.1","2017-08-20 00:01","1001.7","2017-08-20 16:26","30.0","33.2","2017-08-20 09:31","27.2","2017-08-20 05:33","...","73","57","2017-08-20 09:31","1.9","179","7.3","315","2017-08-20 11:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","998.4","...","1003.3","2017-08-21 00:22","994.2","2017-08-21 17:55","30.7","34.6","2017-08-21 12:17","27.9","2017-08-21 04:33","...","74","54","2017-08-21 12:17","2.7","38","13.8","56","2017-08-21 15:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","997.1","...","1001.8","2017-08-22 23:22","991.7","2017-08-22 03:01","29.6","32.4","2017-08-22 12:38","27.4","2017-08-22 08:30","...","82","69","2017-08-22 12:11","1.6","194","6.7","292","2017-08-22 15:31","5.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1005.0","...","1008.7","2017-08-23 22:21","1001.4","2017-08-23 00:05","28.6","33.5","2017-08-23 11:41","25.8","2017-08-23 14:12","...","86","60","2017-08-23 11:43","1.3","195","10.0","265","2017-08-23 13:53","18.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1008.2","...","1009.3","2017-08-24 07:11","1006.9","2017-08-24 14:11","28.7","32.2","2017-08-24 13:11","25.6","2017-08-24 23:23","...","83","67","2017-08-24 09:36","1.5","350","9.4","352","2017-08-24 14:07","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1006.4","...","1008.3","2017-08-25 00:09","1004.0","2017-08-25 17:12","28.6","31.4","2017-08-25 15:15","25.4","2017-08-25 01:46","...","85","69","2017-08-25 15:21","1.5","2","6.5","289","2017-08-25 11:04","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1005.5","...","1007.1","2017-08-26 22:35","1004.3","2017-08-26 14:21","29.8","33.3","2017-08-26 11:01","27.2","2017-08-26 02:11","...","81","64","2017-08-26 11:01","1.6","11","5.9","307","2017-08-26 11:57","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1009.1","...","1012.1","2017-08-27 22:55","1006.4","2017-08-27 00:01","28.8","32.6","2017-08-27 11:52","24.4","2017-08-27 19:42","...","83","60","2017-08-27 11:52","1.9","162","8.1","308","2017-08-27 12:13","41.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1008.5","...","1011.8","2017-08-28 00:01","1006.4","2017-08-28 16:22","28.9","32.1","2017-08-28 10:27","25.2","2017-08-28 04:42","...","81","65","2017-08-28 10:31","2.3","7","10.1","19","2017-08-28 13:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1005.7","...","1007.7","2017-08-29 00:01","1003.3","2017-08-29 15:53","30.5","34.4","2017-08-29 13:52","27.3","2017-08-29 05:34","...","78","56","2017-08-29 13:01","1.7","169","7.1","3","2017-08-29 10:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1003.7","...","1006.1","2017-08-30 00:14","1001.1","2017-08-30 14:11","31.1","34.3","2017-08-30 14:53","28.6","2017-08-30 04:11","...","74","61","2017-08-30 11:34","2.0","19","10.7","24","2017-08-30 13:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","1002.5","...","1004.0","2017-08-31 09:03","1000.9","2017-08-31 15:21","30.1","32.6","2017-08-31 14:41","28.4","2017-08-31 23:52","...","75","63","2017-08-31 12:31","1.3","42","5.6","32","2017-08-31 19:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
