"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1012.2","...","1014.6","2012-03-01 10:02","1009.9","2012-03-01 16:46","17.3","23.3","2012-03-01 12:02","13.0","2012-03-01 04:24","...","94","78","2012-03-01 14:16","2.0","41","5.2","346","2012-03-01 12:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1011.2","...","1013.0","2012-03-02 09:47","1009.9","2012-03-02 16:02","18.8","27.0","2012-03-02 12:47","14.8","2012-03-02 04:54","...","94","71","2012-03-02 12:53","2.0","39","6.4","46","2012-03-02 23:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1012.1","...","1014.6","2012-03-03 09:47","1010.2","2012-03-03 02:53","16.2","19.9","2012-03-03 14:16","14.7","2012-03-03 19:45","...","98","88","2012-03-03 14:20","3.1","41","8.1","50","2012-03-03 10:13","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1011.1","...","1013.0","2012-03-04 09:33","1008.6","2012-03-04 15:46","17.5","23.7","2012-03-04 11:50","14.4","2012-03-04 03:16","...","96","80","2012-03-04 11:49","2.1","41","5.6","33","2012-03-04 13:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1007.7","...","1010.1","2012-03-05 00:01","1006.3","2012-03-05 14:02","22.1","28.3","2012-03-05 13:17","16.8","2012-03-05 00:01","...","92","71","2012-03-05 12:09","1.5","51","8.3","254","2012-03-05 13:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1008.2","...","1010.7","2012-03-06 10:03","1005.8","2012-03-06 16:01","21.0","27.9","2012-03-06 12:46","16.6","2012-03-06 21:16","...","94","72","2012-03-06 12:46","2.0","28","6.0","53","2012-03-06 15:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1008.1","...","1010.2","2012-03-07 10:46","1006.4","2012-03-07 15:03","17.0","21.1","2012-03-07 14:46","15.4","2012-03-07 20:47","...","96","82","2012-03-07 15:20","3.6","42","8.9","36","2012-03-07 11:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1008.6","...","1011.0","2012-03-08 23:36","1007.0","2012-03-08 14:46","16.1","18.6","2012-03-08 15:17","14.7","2012-03-08 23:55","...","97","87","2012-03-08 10:48","3.6","42","8.6","53","2012-03-08 23:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1011.5","...","1014.0","2012-03-09 23:48","1009.2","2012-03-09 15:46","13.8","15.7","2012-03-09 12:36","11.9","2012-03-09 23:48","...","95","89","2012-03-09 13:40","4.6","45","10.7","38","2012-03-09 22:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1014.1","...","1015.9","2012-03-10 09:33","1012.6","2012-03-10 04:37","12.5","14.2","2012-03-10 15:17","10.7","2012-03-10 08:32","...","92","85","2012-03-10 23:06","4.7","42","10.6","31","2012-03-10 06:46","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
