"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1010.3","...","1012.2","2015-04-01 08:23","1008.6","2015-04-01 14:34","25.5","29.1","2015-04-01 10:38","24.0","2015-04-01 06:01","...","85","58","2015-04-01 10:35","3.0","291","9.2","303","2015-04-01 15:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1006.8","...","1009.2","2015-04-02 07:57","1004.6","2015-04-02 15:54","25.8","28.8","2015-04-02 10:51","23.7","2015-04-02 05:41","...","84","67","2015-04-02 10:58","3.5","197","10.8","275","2015-04-02 13:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1006.2","...","1008.4","2015-04-03 09:22","1004.3","2015-04-03 03:27","26.0","29.4","2015-04-03 12:43","23.5","2015-04-03 05:15","...","80","61","2015-04-03 12:53","3.7","189","11.8","262","2015-04-03 13:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1008.4","...","1010.9","2015-04-04 22:55","1006.4","2015-04-04 02:21","26.3","30.1","2015-04-04 12:46","23.3","2015-04-04 05:43","...","80","61","2015-04-04 12:44","2.5","190","8.9","300","2015-04-04 13:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1009.0","...","1010.5","2015-04-05 08:21","1007.1","2015-04-05 15:32","26.7","29.8","2015-04-05 13:02","23.7","2015-04-05 04:21","...","73","57","2015-04-05 13:35","1.6","3","6.7","1","2015-04-05 14:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1009.4","...","1012.1","2015-04-06 22:05","1007.3","2015-04-06 03:52","26.6","30.4","2015-04-06 14:23","23.3","2015-04-06 23:58","...","78","59","2015-04-06 14:04","2.4","21","9.6","54","2015-04-06 23:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1012.2","...","1015.6","2015-04-07 22:12","1010.0","2015-04-07 03:31","21.2","24.1","2015-04-07 11:21","17.0","2015-04-07 23:56","...","79","69","2015-04-07 11:11","5.4","44","15.6","45","2015-04-07 21:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1015.4","...","1016.8","2015-04-08 23:02","1013.6","2015-04-08 14:11","16.9","19.7","2015-04-08 12:53","15.5","2015-04-08 05:51","...","75","65","2015-04-08 12:53","5.7","40","16.9","50","2015-04-08 03:43","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1014.8","...","1016.8","2015-04-09 00:01","1012.7","2015-04-09 15:12","18.9","23.3","2015-04-09 15:21","15.2","2015-04-09 05:31","...","81","67","2015-04-09 13:25","3.8","44","9.9","15","2015-04-09 16:15","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1014.5","...","1016.2","2015-04-10 10:29","1013.0","2015-04-10 04:22","18.7","20.3","2015-04-10 09:45","16.4","2015-04-10 22:46","...","85","81","2015-04-10 00:31","3.8","42","11.8","45","2015-04-10 20:49","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1015.8","...","1017.5","2015-04-11 21:16","1013.4","2015-04-11 03:34","16.1","16.7","2015-04-11 00:08","15.0","2015-04-11 07:16","...","92","84","2015-04-11 01:54","3.5","40","11.3","42","2015-04-11 03:18","20.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1014.9","...","1016.6","2015-04-12 00:01","1013.4","2015-04-12 14:33","19.1","22.4","2015-04-12 12:21","15.8","2015-04-12 00:07","...","85","75","2015-04-12 12:48","3.1","45","11.7","11","2015-04-12 13:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1014.3","...","1016.2","2015-04-13 09:21","1011.8","2015-04-13 15:13","20.8","24.2","2015-04-13 15:34","18.4","2015-04-13 00:56","...","59","29","2015-04-13 16:42","3.4","42","12.1","64","2015-04-13 09:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1015.1","...","1017.5","2015-04-14 08:32","1012.8","2015-04-14 17:22","19.3","22.6","2015-04-14 12:01","15.8","2015-04-14 23:28","...","46","21","2015-04-14 11:24","1.7","310","8.1","316","2015-04-14 12:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1013.5","...","1015.5","2015-04-15 09:32","1011.7","2015-04-15 15:53","20.4","24.6","2015-04-15 13:34","13.4","2015-04-15 05:26","...","58","35","2015-04-15 08:16","1.7","10","7.0","306","2015-04-15 11:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1012.1","...","1014.1","2015-04-16 11:11","1009.7","2015-04-16 16:22","23.7","27.4","2015-04-16 15:22","19.9","2015-04-16 03:41","...","72","48","2015-04-16 08:31","1.8","301","7.4","314","2015-04-16 11:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1011.1","...","1011.2","2015-04-17 20:23","1009.7","2015-04-17 15:32","24.3","28.1","2015-04-17 14:32","24.6","2015-04-17 21:11","...","79","70","2015-04-17 14:21","1.5","50","6.1","4","2015-04-17 14:15","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1008.5","...","1010.6","2015-04-18 00:11","1006.0","2015-04-18 16:21","28.4","31.7","2015-04-18 10:21","25.7","2015-04-18 00:01","...","83","68","2015-04-18 10:17","3.1","67","13.4","271","2015-04-18 13:20","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
