"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1002.8","...","1004.6","2013-08-01 00:01","1000.3","2013-08-01 15:31","29.0","32.0","2013-08-01 12:47","25.3","2013-08-01 04:16","...","89","71","2013-08-01 19:16","1.9","15","7.6","43","2013-08-01 08:57","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1007.2","...","1011.8","2013-08-02 22:47","1003.3","2013-08-02 00:22","29.4","31.5","2013-08-02 13:20","27.3","2013-08-02 04:31","...","85","72","2013-08-02 03:03","1.4","5","4.9","37","2013-08-02 09:46","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1010.8","...","1012.3","2013-08-03 10:26","1009.4","2013-08-03 04:48","30.2","32.5","2013-08-03 13:49","27.5","2013-08-03 03:46","...","84","65","2013-08-03 08:33","1.5","288","6.0","306","2013-08-03 10:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1009.4","...","1011.3","2013-08-04 00:01","1007.1","2013-08-04 15:46","30.0","32.5","2013-08-04 09:02","27.5","2013-08-04 03:46","...","83","65","2013-08-04 08:52","1.8","273","6.1","285","2013-08-04 11:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1007.4","...","1009.3","2013-08-05 10:01","1005.6","2013-08-05 15:16","30.2","32.7","2013-08-05 13:18","27.6","2013-08-05 04:52","...","81","65","2013-08-05 10:50","2.0","178","6.4","306","2013-08-05 14:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1008.0","...","1010.1","2013-08-06 22:47","1005.9","2013-08-06 02:31","30.2","31.9","2013-08-06 14:46","28.3","2013-08-06 06:02","...","86","75","2013-08-06 08:16","2.1","179","6.4","302","2013-08-06 11:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1009.0","...","1010.6","2013-08-07 08:46","1007.5","2013-08-07 15:01","30.2","32.2","2013-08-07 12:31","28.1","2013-08-07 05:31","...","84","70","2013-08-07 08:46","2.0","166","6.9","283","2013-08-07 12:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1008.2","...","1009.6","2013-08-08 09:46","1006.6","2013-08-08 17:27","30.3","33.2","2013-08-08 12:04","27.7","2013-08-08 05:49","...","77","56","2013-08-08 11:32","2.0","175","6.0","294","2013-08-08 14:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1006.5","...","1008.0","2013-08-09 22:32","1005.2","2013-08-09 15:11","30.4","34.1","2013-08-09 11:34","27.9","2013-08-09 05:32","...","77","55","2013-08-09 11:17","2.0","174","7.1","310","2013-08-09 12:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1007.3","...","1009.0","2013-08-10 21:46","1005.5","2013-08-10 16:06","30.1","32.3","2013-08-10 13:46","27.7","2013-08-10 03:22","...","81","66","2013-08-10 14:05","1.6","1","6.4","311","2013-08-10 10:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1006.9","...","1008.8","2013-08-11 08:19","1004.6","2013-08-11 16:52","30.4","33.1","2013-08-11 14:32","27.7","2013-08-11 05:42","...","76","58","2013-08-11 14:16","1.7","17","7.0","21","2013-08-11 13:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1004.3","...","1006.5","2013-08-12 09:03","1001.9","2013-08-12 16:17","30.6","33.2","2013-08-12 15:16","28.3","2013-08-12 05:33","...","82","59","2013-08-12 14:41","1.6","20","5.7","282","2013-08-12 12:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1003.0","...","1004.4","2013-08-13 23:26","1002.1","2013-08-13 02:02","30.2","34.7","2013-08-13 12:02","29.1","2013-08-13 02:31","...","85","56","2013-08-13 11:46","1.6","170","6.8","301","2013-08-13 12:13","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
