"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1011.7","...","1013.9","2014-05-01 22:20","1009.8","2014-05-01 03:20","21.6","22.9","2014-05-01 10:47","19.3","2014-05-01 01:01","...","93","88","2014-05-01 09:51","1.7","37","5.2","37","2014-05-01 19:37","9.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1012.8","...","1014.1","2014-05-02 09:04","1011.4","2014-05-02 15:34","24.6","27.4","2014-05-02 13:50","21.2","2014-05-02 01:24","...","85","69","2014-05-02 09:35","2.5","29","8.4","8","2014-05-02 13:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1012.1","...","1013.6","2014-05-03 00:08","1009.8","2014-05-03 15:31","25.8","28.9","2014-05-03 11:35","24.0","2014-05-03 22:31","...","79","58","2014-05-03 15:31","1.7","24","7.4","20","2014-05-03 14:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1010.2","...","1012.8","2014-05-04 00:01","1008.1","2014-05-04 15:19","25.4","29.3","2014-05-04 13:17","23.1","2014-05-04 03:31","...","80","71","2014-05-04 09:48","1.2","313","5.9","285","2014-05-04 13:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1011.3","...","1014.7","2014-05-05 23:09","1008.1","2014-05-05 02:48","20.8","25.8","2014-05-05 00:36","16.3","2014-05-05 23:48","...","82","66","2014-05-05 12:46","5.5","43","17.5","47","2014-05-05 11:43","47.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1013.8","...","1015.5","2014-05-06 09:01","1012.7","2014-05-06 02:41","18.4","20.2","2014-05-06 16:31","16.2","2014-05-06 03:33","...","89","83","2014-05-06 11:16","3.3","43","10.2","39","2014-05-06 00:50","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1011.6","...","1013.3","2014-05-07 00:01","1009.8","2014-05-07 23:46","21.7","24.8","2014-05-07 09:55","19.5","2014-05-07 00:01","...","93","76","2014-05-07 10:11","1.1","13","7.5","27","2014-05-07 12:27","12.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1009.5","...","1011.3","2014-05-08 10:06","1007.9","2014-05-08 18:18","23.6","30.5","2014-05-08 10:02","22.7","2014-05-08 23:49","...","86","59","2014-05-08 10:02","2.0","39","8.7","14","2014-05-08 14:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1008.8","...","1010.6","2014-05-09 09:23","1007.4","2014-05-09 17:33","22.9","25.9","2014-05-09 11:46","22.0","2014-05-09 04:47","...","94","87","2014-05-09 09:23","1.5","39","6.1","51","2014-05-09 18:58","5.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1008.4","...","1010.4","2014-05-10 10:01","1006.9","2014-05-10 15:22","24.6","28.4","2014-05-10 14:09","21.8","2014-05-10 05:16","...","86","67","2014-05-10 10:46","1.2","52","5.6","303","2014-05-10 14:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1007.6","...","1009.0","2014-05-11 21:17","1005.6","2014-05-11 14:46","27.9","31.5","2014-05-11 15:03","23.3","2014-05-11 00:32","...","71","51","2014-05-11 10:03","2.5","190","10.0","264","2014-05-11 13:22","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1007.9","...","1009.4","2014-05-12 09:04","1006.6","2014-05-12 15:17","27.1","32.0","2014-05-12 10:47","24.1","2014-05-12 18:35","...","78","54","2014-05-12 10:50","3.2","208","11.0","278","2014-05-12 13:04","3.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1006.7","...","1008.5","2014-05-13 08:33","1004.9","2014-05-13 18:11","25.8","28.7","2014-05-13 09:32","23.6","2014-05-13 05:33","...","86","70","2014-05-13 09:32","2.4","179","12.6","242","2014-05-13 13:43","23.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1004.1","...","1005.6","2014-05-14 08:36","1002.2","2014-05-14 17:24","28.1","31.1","2014-05-14 12:47","24.7","2014-05-14 00:46","...","77","64","2014-05-14 14:11","3.9","189","12.4","249","2014-05-14 10:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1003.9","...","1006.0","2014-05-15 21:48","1002.2","2014-05-15 03:48","26.4","28.6","2014-05-15 09:54","23.3","2014-05-15 21:36","...","87","74","2014-05-15 10:03","2.9","184","9.6","216","2014-05-15 15:06","108.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1007.2","...","1009.6","2014-05-16 22:16","1004.9","2014-05-16 02:46","26.5","29.5","2014-05-16 14:31","24.1","2014-05-16 02:01","...","89","74","2014-05-16 16:01","1.5","11","6.4","202","2014-05-16 00:02","8.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1007.6","...","1009.7","2014-05-17 08:52","1005.5","2014-05-17 15:57","27.3","31.4","2014-05-17 13:17","23.7","2014-05-17 04:46","...","84","64","2014-05-17 13:16","1.9","186","8.6","283","2014-05-17 15:24","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
