"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1018.2","...","1020.0","2016-12-01 09:33","1016.5","2016-12-01 14:32","20.3","21.7","2016-12-01 04:51","18.9","2016-12-01 20:11","...","87","80","2016-12-01 13:41","5.4","41","15.8","30","2016-12-01 15:25","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1018.3","...","1020.1","2016-12-02 08:11","1016.5","2016-12-02 15:01","20.4","23.7","2016-12-02 12:34","18.7","2016-12-02 06:51","...","82","68","2016-12-02 11:03","4.4","36","12.7","1","2016-12-02 11:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1016.8","...","1019.3","2016-12-03 09:04","1015.0","2016-12-03 14:51","21.5","24.7","2016-12-03 12:52","19.0","2016-12-03 02:01","...","88","76","2016-12-03 12:52","3.7","41","12.6","31","2016-12-03 14:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1014.5","...","1016.5","2016-12-04 09:13","1012.2","2016-12-04 14:22","22.2","25.4","2016-12-04 11:11","19.5","2016-12-04 03:11","...","93","76","2016-12-04 10:54","2.6","19","10.5","9","2016-12-04 12:35","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1014.6","...","1017.6","2016-12-05 23:41","1012.7","2016-12-05 04:06","22.3","26.0","2016-12-05 10:41","20.7","2016-12-05 05:44","...","87","75","2016-12-05 10:36","3.5","38","11.9","52","2016-12-05 23:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1016.3","...","1018.2","2016-12-06 09:21","1014.4","2016-12-06 14:06","20.0","21.2","2016-12-06 12:13","18.8","2016-12-06 23:32","...","67","56","2016-12-06 09:41","5.8","44","18.4","42","2016-12-06 04:54","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1014.9","...","1016.8","2016-12-07 07:35","1012.7","2016-12-07 14:38","19.8","21.8","2016-12-07 15:02","18.2","2016-12-07 23:51","...","77","70","2016-12-07 11:23","3.4","43","11.1","50","2016-12-07 14:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1012.3","...","1014.1","2016-12-08 00:01","1009.7","2016-12-08 15:13","20.2","23.0","2016-12-08 12:41","18.3","2016-12-08 00:01","...","82","67","2016-12-08 11:07","4.2","44","12.7","19","2016-12-08 13:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1010.9","...","1012.7","2016-12-09 09:32","1008.9","2016-12-09 14:54","21.1","24.2","2016-12-09 11:51","18.3","2016-12-09 23:58","...","80","68","2016-12-09 14:51","3.6","38","12.9","39","2016-12-09 13:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1012.3","...","1014.4","2016-12-10 08:33","1010.6","2016-12-10 14:43","21.1","25.8","2016-12-10 12:42","17.5","2016-12-10 05:42","...","82","63","2016-12-10 12:02","2.3","49","10.5","27","2016-12-10 15:13","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1012.8","...","1015.2","2016-12-11 08:21","1010.9","2016-12-11 15:11","21.2","24.8","2016-12-11 12:11","18.6","2016-12-11 07:03","...","81","60","2016-12-11 12:01","2.3","27","10.2","9","2016-12-11 12:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1013.3","...","1015.6","2016-12-12 09:11","1011.6","2016-12-12 14:42","20.7","24.3","2016-12-12 17:21","18.5","2016-12-12 23:52","...","89","55","2016-12-12 17:16","2.0","4","8.4","9","2016-12-12 11:54","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1012.2","...","1014.1","2016-12-13 23:46","1010.2","2016-12-13 13:51","20.4","26.2","2016-12-13 11:52","16.4","2016-12-13 06:02","...","82","46","2016-12-13 11:31","2.8","40","8.7","35","2016-12-13 23:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1015.0","...","1017.8","2016-12-14 23:54","1013.0","2016-12-14 15:05","19.2","22.7","2016-12-14 12:23","16.5","2016-12-14 23:51","...","74","60","2016-12-14 12:23","5.7","43","17.7","45","2016-12-14 16:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1019.0","...","1021.9","2016-12-15 21:10","1016.5","2016-12-15 02:01","15.5","18.0","2016-12-15 11:51","13.7","2016-12-15 19:37","...","69","58","2016-12-15 12:41","6.9","48","18.1","37","2016-12-15 17:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1020.9","...","1022.5","2016-12-16 09:41","1018.8","2016-12-16 15:13","15.0","17.2","2016-12-16 13:31","13.5","2016-12-16 06:14","...","59","52","2016-12-16 11:14","5.7","44","17.2","69","2016-12-16 11:22","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1019.9","...","1022.2","2016-12-17 08:32","1017.6","2016-12-17 14:51","17.9","22.8","2016-12-17 11:42","13.6","2016-12-17 02:11","...","64","50","2016-12-17 11:51","1.8","4","6.0","335","2016-12-17 13:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1019.0","...","1021.6","2016-12-18 09:03","1016.8","2016-12-18 16:20","19.0","23.6","2016-12-18 10:32","14.7","2016-12-18 06:20","...","81","57","2016-12-18 10:53","1.6","5","7.2","26","2016-12-18 17:25","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1016.0","...","1018.4","2016-12-19 08:31","1013.4","2016-12-19 15:44","19.8","25.3","2016-12-19 13:31","15.4","2016-12-19 03:01","...","87","49","2016-12-19 13:26","1.4","20","6.6","346","2016-12-19 14:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1013.8","...","1016.3","2016-12-20 09:04","1011.3","2016-12-20 14:42","22.0","26.6","2016-12-20 14:01","18.7","2016-12-20 02:08","...","90","69","2016-12-20 11:12","1.8","11","6.9","7","2016-12-20 11:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1013.8","...","1015.4","2016-12-21 09:03","1012.1","2016-12-21 12:45","22.4","28.8","2016-12-21 12:01","20.5","2016-12-21 04:05","...","91","50","2016-12-21 11:53","2.5","214","11.1","307","2016-12-21 12:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1013.9","...","1016.2","2016-12-22 08:31","1011.9","2016-12-22 16:32","21.6","26.3","2016-12-22 13:22","18.6","2016-12-22 23:43","...","87","54","2016-12-22 13:26","3.8","21","13.8","55","2016-12-22 18:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1015.0","...","1017.2","2016-12-23 08:53","1013.0","2016-12-23 14:28","19.5","23.6","2016-12-23 12:31","17.5","2016-12-23 23:31","...","62","45","2016-12-23 12:27","4.9","42","13.1","32","2016-12-23 07:04","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1016.0","...","1017.8","2016-12-24 09:28","1014.3","2016-12-24 14:32","19.8","24.0","2016-12-24 14:41","17.4","2016-12-24 00:26","...","68","54","2016-12-24 14:04","2.6","40","7.7","16","2016-12-24 12:09","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1015.6","...","1017.9","2016-12-25 08:41","1013.4","2016-12-25 14:36","20.8","25.1","2016-12-25 12:54","18.0","2016-12-25 06:24","...","84","56","2016-12-25 12:46","1.9","29","9.3","11","2016-12-25 15:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1013.9","...","1015.9","2016-12-26 09:14","1011.9","2016-12-26 14:51","20.6","21.8","2016-12-26 13:53","19.7","2016-12-26 19:31","...","91","79","2016-12-26 15:55","1.8","7","6.5","15","2016-12-26 21:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1015.3","...","1017.6","2016-12-27 21:33","1013.1","2016-12-27 04:42","16.7","20.8","2016-12-27 04:33","13.2","2016-12-27 23:02","...","82","70","2016-12-27 21:35","7.5","44","24.3","32","2016-12-27 13:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
