"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1001.9","...","1003.5","2015-07-01 00:01","1000.0","2015-07-01 16:22","32.3","35.3","2015-07-01 12:11","30.3","2015-07-01 05:15","...","73","61","2015-07-01 11:21","4.0","177","12.6","267","2015-07-01 12:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1001.6","...","1003.1","2015-07-02 21:43","1000.2","2015-07-02 16:06","32.6","35.5","2015-07-02 13:02","30.8","2015-07-02 05:13","...","71","52","2015-07-02 15:21","4.1","185","12.4","273","2015-07-02 14:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1001.5","...","1002.7","2015-07-03 09:18","1000.2","2015-07-03 15:31","32.2","35.4","2015-07-03 14:12","30.4","2015-07-03 04:27","...","73","63","2015-07-03 09:44","2.6","170","9.0","299","2015-07-03 13:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1001.2","...","1002.2","2015-07-04 10:04","1000.0","2015-07-04 16:42","31.2","34.0","2015-07-04 14:02","28.9","2015-07-04 05:21","...","79","66","2015-07-04 14:02","2.6","37","9.3","13","2015-07-04 14:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","999.2","...","1001.0","2015-07-05 00:01","997.1","2015-07-05 15:25","30.5","32.8","2015-07-05 14:03","29.0","2015-07-05 04:43","...","88","78","2015-07-05 13:45","3.3","36","9.5","354","2015-07-05 15:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","996.8","...","998.4","2015-07-06 00:01","995.3","2015-07-06 16:05","30.7","33.7","2015-07-06 13:43","29.5","2015-07-06 22:45","...","87","72","2015-07-06 13:43","2.5","39","7.2","18","2015-07-06 00:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","996.8","...","998.0","2015-07-07 21:33","995.3","2015-07-07 14:35","30.0","33.3","2015-07-07 11:12","28.9","2015-07-07 06:41","...","88","72","2015-07-07 11:15","3.1","27","10.1","12","2015-07-07 15:27","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","995.9","...","997.5","2015-07-08 22:12","994.6","2015-07-08 16:41","30.1","33.3","2015-07-08 09:35","28.8","2015-07-08 04:34","...","89","71","2015-07-08 09:35","1.7","201","5.9","283","2015-07-08 10:13","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","996.9","...","999.3","2015-07-09 08:31","994.7","2015-07-09 17:37","31.1","35.2","2015-07-09 14:15","28.8","2015-07-09 02:53","...","79","57","2015-07-09 14:25","3.4","46","14.4","44","2015-07-09 22:54","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","994.0","...","995.6","2015-07-10 00:01","992.6","2015-07-10 16:49","29.6","31.8","2015-07-10 13:02","27.3","2015-07-10 03:11","...","82","69","2015-07-10 19:35","4.7","30","19.0","22","2015-07-10 10:51","10.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","995.4","...","998.1","2015-07-11 21:42","993.4","2015-07-11 03:21","31.2","34.3","2015-07-11 13:13","28.5","2015-07-11 02:27","...","78","62","2015-07-11 16:21","4.1","198","12.3","233","2015-07-11 15:35","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","999.0","...","1001.6","2015-07-12 22:02","996.9","2015-07-12 02:27","31.0","33.4","2015-07-12 15:12","28.5","2015-07-12 11:09","...","80","68","2015-07-12 10:11","3.2","190","12.9","248","2015-07-12 10:26","20.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1000.7","...","1002.5","2015-07-13 08:16","998.6","2015-07-13 16:21","30.9","34.0","2015-07-13 14:12","27.3","2015-07-13 08:05","...","83","64","2015-07-13 12:58","2.0","248","8.4","278","2015-07-13 07:10","5.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1000.5","...","1002.1","2015-07-14 22:45","998.6","2015-07-14 15:43","31.5","34.5","2015-07-14 14:43","29.3","2015-07-14 03:04","...","78","58","2015-07-14 12:31","1.8","298","8.4","288","2015-07-14 13:15","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","999.8","...","1001.3","2015-07-15 00:01","998.0","2015-07-15 16:32","31.4","34.3","2015-07-15 13:53","29.1","2015-07-15 04:07","...","77","63","2015-07-15 13:42","1.9","29","7.0","303","2015-07-15 10:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","998.2","...","999.9","2015-07-16 00:01","995.9","2015-07-16 16:33","31.5","34.4","2015-07-16 12:36","29.5","2015-07-16 05:07","...","74","54","2015-07-16 12:31","1.9","37","8.4","6","2015-07-16 14:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","999.7","...","1001.2","2015-07-17 23:21","998.4","2015-07-17 16:11","31.4","33.9","2015-07-17 12:38","29.6","2015-07-17 05:03","...","77","64","2015-07-17 16:52","1.6","8","7.5","279","2015-07-17 14:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1000.4","...","1001.8","2015-07-18 23:01","998.6","2015-07-18 16:31","31.8","34.5","2015-07-18 13:03","29.5","2015-07-18 05:08","...","76","56","2015-07-18 17:03","1.9","1","8.2","297","2015-07-18 12:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1002.3","...","1005.3","2015-07-19 23:11","1000.5","2015-07-19 03:32","29.7","33.9","2015-07-19 12:01","27.1","2015-07-19 18:42","...","84","63","2015-07-19 12:02","1.8","294","11.6","185","2015-07-19 17:28","7.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1005.8","...","1007.5","2015-07-20 19:41","1003.2","2015-07-20 01:45","30.7","33.6","2015-07-20 13:05","27.5","2015-07-20 05:23","...","71","58","2015-07-20 14:55","4.5","191","15.0","196","2015-07-20 13:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
