"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1005.5","...","1007.3","2013-05-01 10:46","1002.0","2013-05-01 03:10","19.1","26.6","2013-05-01 00:01","17.2","2013-05-01 15:07","...","88","72","2013-05-01 19:30","0.7","34","4.3","34","2013-05-01 00:16","26.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1007.5","...","1008.7","2013-05-02 09:16","1006.2","2013-05-02 03:44","21.0","23.0","2013-05-02 11:01","18.4","2013-05-02 04:01","...","83","65","2013-05-02 03:51","0.3","31","2.6","61","2013-05-02 03:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1009.0","...","1010.9","2013-05-03 21:16","1007.0","2013-05-03 02:31","20.8","23.6","2013-05-03 11:16","18.6","2013-05-03 07:16","...","95","78","2013-05-03 11:16","0.0","0","0.3","63","2013-05-03 14:30","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1010.8","...","1012.7","2013-05-04 21:46","1008.6","2013-05-04 02:01","23.6","27.7","2013-05-04 14:16","20.4","2013-05-04 04:46","...","90","71","2013-05-04 13:49","0.5","15","6.9","23","2013-05-04 15:37","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1011.4","...","1013.0","2013-05-05 10:03","1010.0","2013-05-05 16:36","25.3","28.5","2013-05-05 14:01","22.7","2013-05-05 05:01","...","92","76","2013-05-05 14:31","0.5","4","4.6","331","2013-05-05 11:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1010.2","...","1011.6","2013-05-06 09:23","1008.6","2013-05-06 15:26","25.3","27.6","2013-05-06 11:16","23.6","2013-05-06 23:46","...","98","87","2013-05-06 15:46","0.7","20","3.9","309","2013-05-06 09:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1009.5","...","1011.2","2013-05-07 09:16","1007.8","2013-05-07 17:01","25.0","27.3","2013-05-07 14:47","23.3","2013-05-07 05:01","...","97","84","2013-05-07 14:50","0.6","6","5.3","309","2013-05-07 11:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1009.0","...","1010.5","2013-05-08 09:01","1008.0","2013-05-08 02:31","25.5","28.7","2013-05-08 11:17","24.3","2013-05-08 04:01","...","97","72","2013-05-08 10:47","0.1","215","4.5","299","2013-05-08 13:25","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1008.2","...","1009.9","2013-05-09 06:31","1005.9","2013-05-09 16:31","26.2","28.7","2013-05-09 10:46","23.8","2013-05-09 05:01","...","92","78","2013-05-09 19:01","0.1","222","3.1","236","2013-05-09 08:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1005.2","...","1008.0","2013-05-10 00:01","1002.9","2013-05-10 15:01","27.9","31.4","2013-05-10 12:32","24.4","2013-05-10 05:31","...","87","74","2013-05-10 12:31","1.2","175","9.3","271","2013-05-10 13:15","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
