"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1006.3","...","1008.3","2018-09-11 21:54","1003.9","2018-09-11 02:11","27.9","31.5","2018-09-11 11:33","25.3","2018-09-11 04:01","...","89","72","2018-09-11 11:43","1.6","303","7.7","303","2018-09-11 12:05","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1007.7","...","1008.9","2018-09-12 11:31","1006.1","2018-09-12 16:47","28.2","30.5","2018-09-12 15:02","26.6","2018-09-12 03:11","...","91","78","2018-09-12 15:07","2.1","21","8.0","352","2018-09-12 14:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1007.2","...","1008.6","2018-09-13 08:01","1006.1","2018-09-13 16:41","29.0","31.8","2018-09-13 14:14","26.9","2018-09-13 05:41","...","90","70","2018-09-13 14:19","1.2","13","7.1","7","2018-09-13 16:15","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1004.9","...","1008.0","2018-09-14 08:51","1002.4","2018-09-14 15:54","29.6","33.5","2018-09-14 14:12","27.4","2018-09-14 23:48","...","81","62","2018-09-14 13:53","1.4","46","6.0","301","2018-09-14 13:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","998.9","...","1002.6","2018-09-15 00:01","996.3","2018-09-15 15:03","28.2","31.8","2018-09-15 14:31","26.1","2018-09-15 04:32","...","82","58","2018-09-15 15:03","1.4","40","7.9","193","2018-09-15 10:43","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1004.8","...","1010.2","2018-09-16 23:41","998.6","2018-09-16 00:25","29.1","32.3","2018-09-16 12:13","26.9","2018-09-16 02:22","...","82","63","2018-09-16 12:21","0.9","8","5.7","308","2018-09-16 13:27","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1010.9","...","1014.3","2018-09-17 22:51","1009.1","2018-09-17 14:44","29.2","32.9","2018-09-17 12:02","26.4","2018-09-17 05:37","...","88","65","2018-09-17 12:12","1.4","3","7.2","3","2018-09-17 12:12","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1012.0","...","1014.1","2018-09-18 00:08","1009.4","2018-09-18 16:44","28.9","31.2","2018-09-18 11:55","27.6","2018-09-18 06:15","...","89","74","2018-09-18 13:31","1.7","316","6.7","26","2018-09-18 10:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1010.2","...","1011.9","2018-09-19 07:52","1008.4","2018-09-19 15:31","29.1","32.4","2018-09-19 10:14","26.5","2018-09-19 05:58","...","84","66","2018-09-19 10:31","1.3","42","6.6","311","2018-09-19 11:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1008.9","...","1010.3","2018-09-20 08:41","1007.5","2018-09-20 14:51","28.7","30.7","2018-09-20 12:22","27.2","2018-09-20 23:21","...","87","76","2018-09-20 15:45","1.3","191","6.9","281","2018-09-20 13:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1010.2","...","1012.7","2018-09-21 23:41","1008.4","2018-09-21 14:56","29.1","32.8","2018-09-21 10:57","26.5","2018-09-21 04:34","...","79","57","2018-09-21 11:51","1.3","294","7.9","280","2018-09-21 12:24","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1012.1","...","1013.5","2018-09-22 09:31","1010.8","2018-09-22 15:34","29.2","31.9","2018-09-22 10:41","26.6","2018-09-22 06:11","...","77","58","2018-09-22 09:30","1.6","46","7.8","344","2018-09-22 12:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1010.9","...","1013.0","2018-09-23 08:23","1008.6","2018-09-23 14:51","29.2","32.8","2018-09-23 12:31","26.7","2018-09-23 06:01","...","82","63","2018-09-23 09:51","1.7","39","9.1","10","2018-09-23 15:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1006.8","...","1010.2","2018-09-24 00:01","1004.5","2018-09-24 15:33","28.1","31.2","2018-09-24 10:24","25.9","2018-09-24 05:21","...","78","64","2018-09-24 10:29","5.1","47","16.8","48","2018-09-24 16:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1004.7","...","1006.4","2018-09-25 21:25","1002.4","2018-09-25 15:41","27.9","32.2","2018-09-25 11:12","25.7","2018-09-25 05:50","...","73","51","2018-09-25 10:41","5.1","47","15.0","11","2018-09-25 14:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1005.1","...","1006.7","2018-09-26 08:54","1003.6","2018-09-26 14:02","26.3","28.6","2018-09-26 13:54","24.7","2018-09-26 05:17","...","80","71","2018-09-26 11:13","6.3","46","18.5","19","2018-09-26 16:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1005.1","...","1006.7","2018-09-27 08:03","1003.1","2018-09-27 13:55","26.4","29.4","2018-09-27 13:51","24.5","2018-09-27 06:11","...","81","66","2018-09-27 14:31","6.3","48","17.1","52","2018-09-27 14:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1004.7","...","1006.1","2018-09-28 00:01","1002.8","2018-09-28 15:01","25.9","27.4","2018-09-28 11:32","24.6","2018-09-28 23:57","...","83","62","2018-09-28 23:58","6.5","43","19.5","48","2018-09-28 16:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1003.9","...","1006.1","2018-09-29 23:51","1001.7","2018-09-29 14:23","25.6","27.9","2018-09-29 12:31","23.2","2018-09-29 05:42","...","63","42","2018-09-29 19:42","5.1","42","16.3","64","2018-09-29 10:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1007.5","...","1010.0","2018-09-30 21:42","1005.2","2018-09-30 01:51","25.5","29.6","2018-09-30 12:01","22.3","2018-09-30 23:31","...","61","49","2018-09-30 11:31","3.7","38","13.3","15","2018-09-30 13:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
