"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1004.8","...","1007.2","2016-06-01 07:52","1001.5","2016-06-01 16:11","30.0","34.2","2016-06-01 14:25","27.5","2016-06-01 05:25","...","75","52","2016-06-01 15:38","3.8","216","11.1","203","2016-06-01 17:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1003.6","...","1005.9","2016-06-02 23:04","1001.9","2016-06-02 15:52","29.5","31.7","2016-06-02 13:21","28.2","2016-06-02 04:15","...","82","72","2016-06-02 16:34","3.5","185","10.9","271","2016-06-02 13:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1004.4","...","1006.2","2016-06-03 09:41","1003.2","2016-06-03 02:23","29.7","32.3","2016-06-03 13:32","27.4","2016-06-03 07:06","...","82","68","2016-06-03 10:02","3.9","190","11.4","274","2016-06-03 14:20","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1005.6","...","1007.5","2016-06-04 22:12","1004.0","2016-06-04 15:31","30.0","33.0","2016-06-04 14:35","28.0","2016-06-04 05:21","...","80","58","2016-06-04 14:21","3.9","217","11.3","265","2016-06-04 10:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1006.4","...","1007.9","2016-06-05 08:33","1004.7","2016-06-05 03:12","28.6","31.0","2016-06-05 16:51","24.7","2016-06-05 08:43","...","82","68","2016-06-05 16:55","2.1","176","7.6","197","2016-06-05 14:49","8.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1006.8","...","1008.4","2016-06-06 10:02","1005.7","2016-06-06 03:53","26.8","29.9","2016-06-06 08:32","23.5","2016-06-06 11:13","...","88","73","2016-06-06 07:21","1.6","80","7.9","190","2016-06-06 10:45","34.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1006.0","...","1007.9","2016-06-07 07:19","1004.1","2016-06-07 15:11","28.1","31.1","2016-06-07 11:15","24.6","2016-06-07 07:53","...","82","62","2016-06-07 14:22","1.7","174","8.2","303","2016-06-07 06:57","24.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1004.3","...","1005.7","2016-06-08 00:01","1001.9","2016-06-08 16:03","29.1","32.2","2016-06-08 15:21","25.9","2016-06-08 04:11","...","74","62","2016-06-08 15:21","1.5","44","6.3","349","2016-06-08 14:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1004.6","...","1005.9","2016-06-09 20:51","1002.9","2016-06-09 15:26","28.4","31.8","2016-06-09 13:01","26.1","2016-06-09 19:03","...","79","66","2016-06-09 09:35","2.0","176","8.0","9","2016-06-09 16:35","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1005.2","...","1006.2","2016-06-10 07:22","1003.8","2016-06-10 15:49","27.7","31.3","2016-06-10 12:01","25.8","2016-06-10 12:43","...","84","65","2016-06-10 12:01","1.7","56","11.6","272","2016-06-10 12:33","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1005.3","...","1006.5","2016-06-11 23:01","1003.5","2016-06-11 01:12","25.8","27.5","2016-06-11 01:01","24.4","2016-06-11 15:16","...","91","78","2016-06-11 20:32","3.5","176","12.0","171","2016-06-11 08:22","15.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1004.3","...","1006.2","2016-06-12 00:01","1003.4","2016-06-12 15:56","26.8","31.8","2016-06-12 09:52","24.4","2016-06-12 13:47","...","86","67","2016-06-12 09:54","3.8","176","15.8","210","2016-06-12 11:12","28.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1003.5","...","...","...","...","...","26.8","...","...","...","...","...","86","...","...","3.5","175","...","...","...","58.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1003.2","...","...","...","...","...","28.0","...","...","...","...","...","83","...","...","3.2","182","...","...","...","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1004.1","...","...","...","...","...","29.4","...","...","...","...","...","80","...","...","3.9","226","...","...","...","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1005.1","...","1006.9","2016-06-16 21:51","1002.9","2016-06-16 00:41","29.6","32.6","2016-06-16 13:41","27.0","2016-06-16 05:12","...","80","60","2016-06-16 13:12","3.7","186","13.2","222","2016-06-16 11:37","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
